WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.0,8.152362080750917,1.715639474733111,2.702693686610176,2.262593389342794,5.177981590217588,0.8537689070841743,0.7684661345784451,8.793333453285875
0.0,11.104233127416652,2.315438395842407,3.2782011870266197,2.121927871388797,3.4728704224118436,0.6006722363052405,0.5951830088697043,6.69919624853271
0.0,13.59551328692542,3.0363241513157697,3.8273292926382503,2.1252628209476048,5.7376629071094545,2.4799344215575188,0.7271814544699082,4.058169960388116
0.0,13.494101408447348,3.5441599723519923,3.6782635368601992,2.201469184669409,7.886934707712824,3.9971851871418997,0.8174967391690575,1.3910645583455656
0.0,11.473280045565511,3.3985547657974395,3.5287047542545107,2.85578283896167,9.075679189711149,4.179291374747356,1.0235476943835575,1.1103476723689893
0.0,9.90914010840636,3.289246060140496,3.7266484989312803,6.120051264593495,7.537993418806723,2.9988688624383757,0.8991483983258773,1.1631450530630147
0.0,7.718315472743597,2.8250744917775146,3.7149929167088733,8.99305135152277,5.058789943651552,1.1305440005821903,1.083053757515216,1.2745045455840902
0.0,5.296842401182964,2.333018696714687,3.5447911847399256,11.84347030884297,5.807947996609114,1.145774253135575,1.3279087389599302,1.4588827296439777
0.0,3.125428035726596,1.5211819281920396,2.5331996463455186,9.566215582487933,7.116625174049192,2.415170959169935,2.1901921747251936,1.7436797176743914
0.0,3.7476624698209386,1.8756092248438654,1.896562503257064,7.891794539147721,6.859771181607179,3.7795456993649292,2.5993847332952713,2.4981494854746558
0.0,4.59420512607803,2.2095342632243553,2.6512329571772004,3.545766839881308,5.4522564565612335,3.9289148360715287,2.5202649821099308,5.552459356776954
0.0,5.963540936263424,2.8176617327919438,3.5612300406396455,4.019723926899289,3.5099506508498353,3.47106880895739,1.9795541535060892,6.8002043381942086
0.0,5.8435402366344675,2.4676038161544662,3.3059028297821924,6.502822611709017,2.8217089604003327,1.650783439945656,1.2743974546690913,8.660676180795875
0.0,5.595343433153852,2.0061461228547524,2.590650096020182,6.992049315978531,2.8879208274602672,1.5084508587886098,1.0220467862346159,9.493951426332966
0.0,6.2818249397978345,2.0344520793841827,2.1936072346062603,6.109649286478975,3.22522244042187,1.3124897340044037,0.8156169678598469,9.4459668355337
0.0,9.491113930650785,2.7841956167011817,3.316490965520152,4.032659440230177,3.463511273615352,1.1440310165063101,0.7031332248398462,8.134298667658992
0.0,11.412380931640113,2.942032686223442,3.40763836731145,2.9535235487730027,4.934702027359859,2.015992362395756,1.4224378421605017,4.257720888058169
0.0,13.60374905481364,3.1151134229807447,3.753672581985421,3.310132603446565,7.280850051980047,2.0701011985406685,2.131428497989064,1.4907180561375324
0.0,11.904918066376462,2.535766118367972,3.2129525095760947,3.25140202494095,9.343480679727122,2.3242054830421193,2.5683574367729887,1.3584524297411043
0.0,10.295943177722805,2.4479665213420145,3.166271746913787,3.212671628316186,7.363028090953103,1.727490415731328,2.340203478055032,1.3262044254439798
0.0,7.843342860561178,2.4426532783411394,3.3030557423087417,6.1363263832564305,5.872455611608192,1.2261318457036556,1.6400562689164553,1.2541467337037466
0.0,4.606401823590721,1.8778260731724394,2.7864986072758984,8.078139915380442,7.499023265199021,1.292861204430142,1.7042821481192636,1.3926237147834795
0.0,2.903152119416686,2.3149988892639084,2.7169066702865408,8.16743159658317,7.7406614832170515,2.159867444670843,2.522628650305701,1.8152931057561268
0.0,4.382280795785407,2.591008603611381,2.696733770141625,5.711130766486057,7.524395559265487,4.24820206246425,3.0707288713359926,2.5993448644002877
0.0,5.892701056543351,3.4269955434431596,3.050421943428945,2.8824855217114322,5.085181110534638,4.384853446371762,2.8960581386752007,4.79437812890275
0.0,6.622929843518132,3.791532094692455,3.7623924539803197,5.346587873167797,3.097634255124315,4.004020866906649,2.0843931250677556,5.316672596681903
0.0,6.0003765611646465,2.891324981089928,3.361916499924929,8.180464816384601,3.072408386301054,1.7932323898547593,1.2420435578465003,8.537528608331847
0.0,5.6924189490847334,2.0246899612675966,2.9408974455504993,8.375120047137143,3.216222106132579,1.4303123429046383,1.303476166354796,9.238071716462361
0.0,8.505396000693132,2.889854394293023,3.8170518493697605,7.541665342868558,3.1339572722266853,1.1940804373526994,1.289176913050106,8.509941117734769
0.0,9.144089317236535,3.8238322237303,4.0737089490358525,3.4023623687969233,5.337324099192063,2.3192700697796673,1.6727785007043303,5.496878184221983
0.0,7.646339001492151,4.5168320785104115,4.300241307169376,2.109970469095253,6.6618540436346825,3.4430175539021115,2.8291674462072818,1.9214331106934925
0.0,4.15106037212124,4.269532967915041,3.71269415378421,2.2801629400739167,9.258406355249136,3.576944939211817,2.8748411786702435,1.506602370751101
0.0,2.332517208706819,3.701216128621948,3.40136111026709,3.5894490151014375,8.419049650179025,3.197586403384734,2.629326478386904,1.7509486149740137
0.0,1.9192773666973033,2.944572636624679,2.9878846972026594,8.066535811852773,7.969845351684765,1.8441862009750896,1.6139679488158647,1.9570714250368968
0.0,3.249868229810744,2.764135899588477,2.9228048357407954,11.313562084130023,6.974816860209209,1.4021947845342033,1.4988258833231054,2.511029771311594
0.0,3.306915643994615,1.913772774963924,2.3468131374129126,9.853694737167645,7.827478750935717,2.376733532324914,2.1813753757149623,3.037784067295698
0.0,4.513174044470954,1.7342563562560702,1.9224584789978796,6.482886324568321,7.295368911355105,3.846352060724807,2.467217680569778,4.664051868447848
0.0,5.11722310127103,2.1498419816435312,2.0150321391798305,1.975053459693497,5.413256600079388,4.2598735460294765,3.0459451302106304,8.218307917963475
0.0,6.795371928518744,2.4847768245943924,3.5363760439839624,3.730100748604698,3.2646368714060214,4.121630672501303,2.971723095369386,8.942551482144275
0.0,7.105815118350579,2.701839717043497,4.047307766059068,6.820145796875296,2.4826176182623265,2.15315797785241,2.7853943299574366,10.312842857067597
0.0,6.218288480180139,2.4268658315313405,4.3195922214792315,7.647074775130764,2.519397817022642,1.2012080795860913,2.0963879157549523,9.201167784206502
0.0,5.449935131969239,2.9461550053028036,3.8977709729529133,6.997012880118386,2.367361002268143,1.0327441161318283,1.2552141894359168,7.946098182982613
0.0,7.8402588827945445,4.41708343784382,4.328211458757492,6.331869440579636,2.456185679019432,1.1082462110198295,0.8660375574499823,6.832501517101192
0.0,9.695190332264653,5.268823601382426,4.441323636189246,4.58807345607704,4.892412715643019,1.2441785356945374,1.1231164923857,3.59698201460073
0.0,9.50119645613232,4.771380392409208,4.464214521855619,5.9477948703621975,6.299270602733668,2.507176320265471,2.14352015961078,3.659615536262037
0.0,7.313206354057781,3.5341496006155806,3.4194579568920767,4.727086090307509,8.859282351766188,2.6900594059759464,2.5929821635347343,5.180030086052965
0.0,4.245120394717874,2.838579865390519,3.654722324891069,4.397708508525448,8.684506214686037,3.3222554596380687,2.9872493295280256,5.647329365053572
0.0,4.292150021339659,2.98696273927069,4.002691731889929,6.276410172969725,7.593270779010039,2.404917126274553,2.3990621109507817,4.558176559415516
0.0,3.4501546303919253,2.8144914202693765,3.920992267148567,9.195466304204754,7.249078690195262,2.0823766528786116,1.8298549718870767,2.2251273293958334
0.0,2.9615229691611473,2.103028586759687,2.7714208558052564,8.469603379647413,8.727344127535272,2.878282780666286,3.183683909016991,2.3995797555861884
0.0,3.9982487606617267,1.9524122041195155,1.8752954150932402,6.092541974893353,9.537761595661404,4.830185730379339,4.155789954351245,3.2063835336291766
0.0,5.604538835666684,2.419034148809093,2.203866098010087,1.7791081508099817,9.945670329166322,5.121780670931091,4.298673868997178,5.328754748410589
0.0,6.982812852767552,3.281305521883289,3.1481702751890475,1.4969882497139513,8.34991320947428,4.564083285853104,3.5292261292913096,5.696664986508932
0.0,6.548794195601216,3.434733173262493,3.9531210083855064,3.716148720945753,7.489546249971735,2.1852714204854067,1.9534949296703803,5.613449608473497
0.0,5.22450138010851,3.2421710350559767,4.337059582957152,5.20132071733903,5.22353296102511,1.3704161039686789,1.259674632164216,8.172835468670781
0.0,5.871804525389528,3.540843787563146,4.0177308085912316,6.298898461520393,4.31871855325819,1.4961985882610278,1.3869278548500672,7.454241030635416
0.0,8.296961129836367,4.598734179126437,5.040881205346008,6.390828984688982,2.97630982243815,1.2191496795421284,1.238609138393313,6.848012578322981
0.0,8.44894742063487,4.683390744960849,4.852882066839628,5.275231323883259,5.202317960297577,1.5826770099744902,2.3834061139357434,3.5707579506724314
0.0,9.443831914707971,4.505337427267074,4.549437193315869,4.879636145930461,7.799734720425537,2.4375608267596287,4.195956232669996,1.2829530606125625
0.0,7.139265073178557,4.218897360336323,3.1030086853541814,5.313838279688367,10.443485917874412,2.6975103163827114,4.272530827981814,1.3098239374333334
0.0,6.120372482563081,3.843940997472231,2.6993067607907744,5.8383042897198685,9.574053405344861,2.8204821286983073,3.8605922961456187,1.5500212897833954
0.0,4.881392976134124,3.3951804849466276,2.488830840491027,10.120380286747935,9.056360685260827,1.9288746706630688,2.085091316307515,1.7496972871269174
0.0,4.042774460973701,2.969034054007452,2.438495310527879,13.388650082281519,7.747322035517503,2.7862951689428557,1.9331092704553292,2.386604210751143
0.0,3.1407485888620554,2.3609765900877626,2.4866911914727354,12.360088560692713,7.403938445692374,4.588050861061148,2.7522486551450953,2.615332478378904
0.0,4.4779907244363235,3.018121744402115,3.1066181658395324,8.396551644836231,5.868102514790546,6.527832588539699,3.2172410243079246,3.7179469355815975
0.0,5.2521430512741,3.19429047356523,3.906110412018,2.5862852779034005,4.070763920694026,5.91927477475914,3.1182827106768336,4.8844597285701745
0.0,6.588061103529397,4.166950861445655,4.109231928434726,2.3495304595058784,2.218718646618437,4.47129387973978,2.3604622367788077,5.455919929568351
0.0,5.812297861811587,3.6569189075922988,3.5865206440956126,4.8643284934997215,1.8801727716235679,2.0896714532885463,1.5097620066061201,7.133717448589212
0.0,5.980039587458039,3.4171109968635,2.680960965180433,5.271393391998069,2.092836543235748,1.5070798150786435,1.3885882373700493,8.825500781353794
