RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG
0.11391963896107023,0.29085711484993265,0.1811835431929322,0.6110263083491403,0.5438304552837141,0.40112118388150925,0.38873428952690675,0.3902006520738374
