Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
1.289,0.421872,-0.0439616,3.39847,-0.0782315,-0.0972977,2.4769,-0.268321,-0.503113,F1,0.0239817785456064,-0.0120258215222196,-1.1334508125195812,0.0455427969091713,-0.0527731666306548,-7.271015287706306,-0.0654987921296735,-0.1262947323765009,0.0239817785456064,-0.0120258215222196,-1.1334508125195812,0.0455427969091713,-0.0527731666306548,-7.271015287706306,-0.0654987921296735,-0.1262947323765009
1.29,0.412677,-0.0649768,2.80135,-0.0614592,-0.0614748,1.50996,-0.266459,-0.450069,0,0.0100745830176027,-0.0153414706259599,-1.0447717165218942,0.0571665002487868,-0.0304827929834319,-6.651518866999968,-0.0354824730809364,-0.093272130181701,0.0100745830176027,-0.0153414706259599,-1.0447717165218942,0.0571665002487868,-0.0304827929834319,-6.651518866999968,-0.0354824730809364,-0.093272130181701
1.291,0.405572,-0.0851401,2.22144,-0.043425,-0.00773986,0.629721,-0.262604,-0.371926,0,-0.0005207182074906,-0.0200443168710926,-0.9902778713072152,0.0706541646880462,0.0122627316777903,-6.31394195298655,-0.0055905137559744,-0.0356800365883301,-0.0005207182074906,-0.0200443168710926,-0.9902778713072152,0.0706541646880462,0.0122627316777903,-6.31394195298655,-0.0055905137559744,-0.0356800365883301
1.292,0.399511,-0.10368,1.66062,-0.0237323,-0.00773924,-0.166804,-0.258411,-0.244368,0,-0.0089127408279967,-0.0241462617371339,-0.9353566071882924,0.0853608109152306,-0.0008596877112969,-5.160365627948785,0.0258106655737514,0.0660300035991409,-0.0089127408279967,-0.0241462617371339,-0.9353566071882924,0.0853608109152306,-0.0008596877112969,-5.160365627948785,0.0258106655737514,0.0660300035991409
1.293,0.388628,-0.119232,1.13678,-0.00630986,-0.0100873,-0.879141,-0.256016,-0.135467,0,-0.0195321684682374,-0.0268718925677993,-0.8275005704332026,0.098695693839537,-0.0114368971112945,-4.739943916910951,0.0531603150900707,0.1491531049667503,-0.0195321684682374,-0.0268718925677993,-0.8275005704332026,0.098695693839537,-0.0114368971112945,-4.739943916910951,0.0531603150900707,0.1491531049667503
1.294,0.369325,-0.135601,0.63613,0.0132648,-0.0307106,-1.51378,-0.267871,-0.0987959,0,-0.0347470374470745,-0.031169041780253,-0.7006248965704496,0.1145058879627623,-0.0450739961784904,-3.592372864320681,0.0650490554374532,0.1541575307405354,-0.0347470374470745,-0.031169041780253,-0.7006248965704496,0.1145058879627623,-0.0450739961784904,-3.592372864320681,0.0650490554374532,0.1541575307405354
1.295,0.351335,-0.153218,0.155936,0.0324037,-0.154013,-2.08956,-0.282615,-0.0998283,0,-0.0455478574226509,-0.0371893183494061,-0.4959887898226324,0.130476084574576,-0.1762205028493567,-3.3097066697056103,0.0716693135361101,0.1243164666481389,-0.0455478574226509,-0.0371893183494061,-0.4959887898226324,0.130476084574576,-0.1762205028493567,-3.3097066697056103,0.0716693135361101,0.1243164666481389
1.296,0.338784,-0.168188,-0.295577,0.0531202,-0.252711,-2.58903,-0.301764,-0.0496898,0,-0.0457971201691366,-0.0411400387532992,-0.2623380694649226,0.1492354218849682,-0.2888032736795092,-2.585469879388106,0.0694755338903452,0.1391699582718449,-0.0457971201691366,-0.0411400387532992,-0.2623380694649226,0.1492354218849682,-0.2888032736795092,-2.585469879388106,0.0694755338903452,0.1391699582718449
1.297,0.333764,-0.17859,-0.72702,0.0707587,-0.186141,-3.02105,-0.32587,0.0193446,0,-0.0362568407581094,-0.0399143483844562,0.0442553198126394,0.1645543425200151,-0.2323626970165113,-2.529501078359424,0.0601394944723458,0.1796555829959349,-0.0362568407581094,-0.0399143483844562,0.0442553198126394,0.1645543425200151,-0.2323626970165113,-2.529501078359424,0.0601394944723458,0.1796555829959349
1.298,0.320303,-0.17926,-1.1409,0.0777843,-0.0152136,-3.39724,-0.346853,0.0261445,0,-0.0306454292669304,-0.0297768956873097,0.350278813912353,0.1712922859553688,-0.0766891524403232,-2.345843534481781,0.0464755965743649,0.1510145439977284,-0.0306454292669304,-0.0297768956873097,0.350278813912353,0.1712922859553688,-0.0766891524403232,-2.345843534481781,0.0464755965743649,0.1510145439977284
1.299,0.311635,-0.177171,-1.54367,0.0777134,0.171206,-3.72443,-0.384697,-0.0108086,0,-0.0198784177717551,-0.0157307481065255,0.6736192855313559,0.1692364669336508,0.0960384365696361,-2.48158523285046,0.0144320112376314,0.0884881913885657,-0.0198784177717551,-0.0157307481065255,0.6736192855313559,0.1692364669336508,0.0960384365696361,-2.48158523285046,0.0144320112376314,0.0884881913885657
1.3,0.306369,-0.169851,-1.9281,0.067969,0.345241,-3.99536,-0.426706,-0.0270173,0,-0.0032514459187837,0.0019945618320348,0.9601560000995228,0.1600566186399844,0.2543980275452435,-2.6736585308458283,-0.0309824079007825,0.0399803148861314,-0.0032514459187837,0.0019945618320348,0.9601560000995228,0.1600566186399844,0.2543980275452435,-2.6736585308458283,-0.0309824079007825,0.0399803148861314
1.301,0.296196,-0.160884,-2.28799,0.0499598,0.315725,-4.20489,-0.455512,-0.0662769,0,0.0068153818373302,0.0222986103536092,1.2133388089673731,0.1397759039080079,0.2085575574374321,-2.768964344307049,-0.0638351965263166,-0.0212939197947631,0.0068153818373302,0.0222986103536092,1.2133388089673731,0.1397759039080079,0.2085575574374321,-2.768964344307049,-0.0638351965263166,-0.0212939197947631
1.302,0.286748,-0.150543,-2.62875,0.0228506,0.144303,-4.34548,-0.460501,-0.119347,0,0.0176825586204701,0.0414754472487296,1.394362551601841,0.1129104732438151,0.0232357204626384,-2.970209538020598,-0.0816742328854554,-0.1015368574430833,0.0176825586204701,0.0414754472487296,1.394362551601841,0.1129104732438151,0.0232357204626384,-2.970209538020598,-0.0816742328854554,-0.1015368574430833
1.303,0.28217,-0.142617,-2.94586,-0.00619807,0.0993381,-4.4381,-0.453286,-0.131372,0,0.0307014573500557,0.0582950088073812,1.492799648613751,0.0810029575069328,-0.0380874766863212,-2.776558953926156,-0.087563829941189,-0.1340388858323992,0.0307014573500557,0.0582950088073812,1.492799648613751,0.0810029575069328,-0.0380874766863212,-2.776558953926156,-0.087563829941189,-0.1340388858323992
1.304,0.273943,-0.143189,-3.22351,-0.0373675,0.215437,-4.52813,-0.44397,-0.117073,0,0.0386427213923529,0.0634658628486996,1.5265082650806026,0.0486775849212253,0.0683633857326875,-2.757268089797525,-0.0973093584210438,-0.1414439723576421,0.0386427213923529,0.0634658628486996,1.5265082650806026,0.0486775849212253,0.0683633857326875,-2.757268089797525,-0.0973093584210438,-0.1414439723576421
1.305,0.256179,-0.148921,-3.47735,-0.0707881,0.407631,-4.60929,-0.420032,-0.0886641,0,0.0348157869224361,0.0623144880181861,1.469524590957592,0.0121040606832615,0.2473204896308947,-2.2427115485793965,-0.0937067377790244,-0.1357443787304951,0.0348157869224361,0.0623144880181861,1.469524590957592,0.0121040606832615,0.2473204896308947,-2.2427115485793965,-0.0937067377790244,-0.1357443787304951
1.306,0.229557,-0.156183,-3.71179,-0.102287,0.521925,-4.65778,-0.387101,-0.0171171,0,0.0207484465951225,0.0566572942761406,1.349219933143862,-0.0225698004746326,0.3580220453860335,-1.8880169175119863,-0.0822098621341355,-0.0812711943850722,0.0207484465951225,0.0566572942761406,1.349219933143862,-0.0225698004746326,0.3580220453860335,-1.8880169175119863,-0.0822098621341355,-0.0812711943850722
1.307,0.209626,-0.16183,-3.91229,-0.124737,0.49216,-4.67744,-0.374208,0.0244091,0,0.0129326626588126,0.0502164431000867,1.1829627183067903,-0.0476442660989495,0.3204715519838269,-1.064687450931539,-0.0950945194045796,-0.0684179645468221,0.0129326626588126,0.0502164431000867,1.1829627183067903,-0.0476442660989495,0.3204715519838269,-1.064687450931539,-0.0950945194045796,-0.0684179645468221
