ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,59,14,21,13,42,31,20,45
0,47,13,21,15,36,27,18,40
0,40,15,20,22,23,17,18,31
0,43,15,20,24,26,21,15,28
0,40,15,17,26,32,23,13,25
0,30,17,15,24,38,24,12,23
0,27,16,19,26,35,22,14,21
0,21,16,20,30,29,19,18,19
0,20,15,24,26,27,18,25,17
0,20,16,19,22,29,14,27,15
0,23,16,16,20,32,14,30,18
0,33,16,16,25,32,13,23,17
0,44,18,13,30,27,15,18,21
0,51,18,14,32,22,13,19,21
0,41,17,12,28,16,15,17,22
0,34,15,11,28,21,14,16,26
0,25,16,11,28,19,17,14,23
0,27,14,14,29,26,17,13,23
0,22,16,17,29,34,15,14,23
0,19,20,19,24,39,11,16,22
0,26,21,20,24,41,11,18,21
0,25,24,17,22,32,13,20,19
0,31,21,15,24,24,19,20,14
0,30,19,15,24,26,21,15,15
0,34,18,19,20,32,21,12,14
0,44,15,20,15,30,15,12,18
0,45,15,17,16,27,14,13,15
0,46,15,18,17,23,17,16,20
0,42,17,19,17,20,18,15,25
0,39,16,20,17,16,20,16,26
0,37,15,19,19,20,17,17,27
0,36,13,19,23,20,14,21,19
0,29,12,20,22,24,13,19,23
0,23,14,17,24,21,13,21,24
0,23,17,20,28,17,14,16,20
0,21,16,17,28,15,15,18,19
0,23,16,16,25,16,15,20,17
0,17,15,14,18,15,14,20,17
0,21,13,14,13,17,13,17,18
0,32,11,19,17,21,15,17,16
0,42,12,19,20,19,15,15,16
0,42,14,19,22,18,16,15,24
0,43,13,22,19,14,16,13,28
0,39,16,26,14,14,19,12,27
0,39,16,26,10,15,18,14,20
0,29,20,25,13,19,16,15,16
0,28,22,22,16,23,17,16,16
0,24,21,20,21,25,19,17,21
0,31,20,21,25,25,19,15,24
0,26,27,20,30,20,18,16,25
0,23,31,17,30,21,19,21,24
0,20,30,21,25,16,21,25,20
0,26,24,20,25,16,21,28,23
0,31,12,18,25,18,18,21,28
0,39,16,16,27,20,17,17,26
0,42,18,15,23,26,16,18,21
0,43,20,15,24,26,18,23,24
0,46,21,15,24,24,17,28,23
0,43,19,15,27,26,18,30,26
0,47,17,14,28,25,18,30,22
0,47,14,18,30,26,19,29,22
0,36,14,20,29,24,22,23,23
0,38,14,23,24,20,21,22,23
0,29,13,23,24,16,21,22,24
0,29,13,20,19,13,21,27,18
0,25,12,16,19,16,18,28,20
0,34,16,16,15,20,14,28,20
0,42,16,16,14,22,15,28,25
0,48,20,15,16,23,17,25,24
0,49,19,14,19,23,18,23,21
0,44,18,17,21,26,16,18,21
0,42,17,29,18,28,15,15,21
0,39,15,30,18,27,12,13,24
0,36,14,30,18,27,15,13,26
0,28,12,20,20,26,16,13,21
0,27,13,18,21,35,15,20,25
0,22,17,18,23,35,22,26,23
0,17,17,18,21,38,24,26,25
0,22,17,19,17,33,29,25,21
0,29,16,20,12,29,26,18,25
0,34,15,19,13,26,23,22,19
0,38,18,19,15,24,20,18,19
0,41,16,16,15,23,15,17,23
0,42,17,15,17,24,15,14,27
0,46,13,19,16,18,17,12,36
0,52,14,22,16,25,18,15,40
0,54,16,23,16,26,21,15,30
0,51,17,20,19,29,18,15,26
0,39,18,17,23,29,21,15,18
0,27,17,18,25,27,16,22,19
0,25,16,19,26,24,18,23,21
0,25,14,17,28,19,19,21,25
0,32,13,15,26,23,19,18,22
0,30,13,14,24,20,18,16,20
0,33,11,15,19,24,18,17,17
0,44,10,15,21,24,14,15,19
0,41,14,14,19,27,16,13,21
0,44,19,15,17,27,18,13,24
0,46,22,14,14,21,22,14,19
0,48,21,18,14,15,23,15,15
0,43,17,16,18,17,25,15,13
0,35,14,18,18,20,21,17,12
0,26,14,18,20,27,20,16,14
0,21,15,19,18,29,19,17,16
0,21,16,19,29,32,17,15,16
0,26,16,15,28,31,14,17,18
0,24,14,15,28,27,12,17,20
0,24,11,16,25,23,12,17,25
0,24,12,17,16,20,11,17,24
0,28,14,17,16,18,15,13,26
0,39,17,15,16,20,16,14,25
0,41,17,17,16,18,16,14,30
0,42,24,19,16,18,16,14,31
0,35,24,23,18,16,19,15,36
0,35,22,25,21,20,24,18,26
0,41,14,24,25,21,24,20,20
0,44,12,17,23,25,22,19,16
0,38,14,19,18,26,18,18,13
