ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,59,18,20,15,31,20,22,37
0,60,13,22,16,32,17,17,31
0,53,16,18,14,38,17,16,25
0,52,16,21,12,47,16,16,18
0,44,22,21,10,46,18,17,22
0,42,23,20,10,46,22,21,19
0,36,20,20,13,47,26,28,22
0,30,16,18,14,44,28,30,16
0,32,11,15,19,41,22,31,15
0,37,13,12,18,36,19,26,16
0,47,19,15,20,32,16,18,23
0,47,26,15,15,23,19,12,30
0,51,26,22,13,19,21,14,29
0,45,20,27,15,20,19,14,25
0,38,14,29,17,20,18,14,19
0,33,13,24,16,24,15,13,15
0,27,13,18,17,22,18,13,18
0,33,11,16,14,28,19,13,21
0,30,16,19,13,26,17,12,20
0,28,17,23,14,22,17,14,16
0,28,24,25,13,26,22,19,14
0,27,21,25,12,26,23,22,12
0,39,21,22,10,35,23,21,15
0,41,20,22,12,30,17,18,18
0,45,22,17,14,30,13,13,25
0,44,20,18,15,22,16,13,32
0,41,18,17,16,16,20,10,34
0,45,19,23,14,13,22,12,32
0,44,19,23,13,13,22,13,25
0,52,18,27,15,18,19,15,21
0,53,16,27,20,18,19,18,12
0,47,17,26,23,25,18,20,17
0,39,18,22,24,27,15,21,21
0,28,18,20,27,27,15,18,23
0,26,15,17,27,29,19,25,22
0,27,19,16,25,24,17,26,25
0,36,21,15,18,23,17,27,22
0,42,22,16,13,22,16,21,21
0,45,20,20,14,19,17,16,24
0,40,19,20,14,17,18,18,24
0,49,21,20,14,16,18,18,35
0,47,21,17,17,18,15,16,33
0,43,24,22,16,24,18,16,35
0,34,23,20,14,27,17,18,22
0,25,20,20,12,33,16,18,20
0,28,17,16,14,26,13,18,15
0,24,12,18,17,25,18,17,17
0,25,12,17,20,27,18,21,16
0,26,12,17,24,36,19,25,22
0,31,15,15,20,35,15,23,21
0,38,16,14,18,32,14,19,23
0,45,17,19,15,23,14,16,17
0,50,16,18,15,19,14,17,15
0,44,15,18,16,20,15,18,16
0,47,14,17,17,19,14,18,26
0,46,19,19,15,19,17,19,30
0,42,20,26,15,28,19,22,33
0,45,20,27,14,30,20,23,25
0,43,16,23,19,40,19,17,22
0,41,15,20,20,38,18,15,21
0,35,17,19,22,38,17,15,18
0,29,17,19,20,32,15,16,19
0,26,15,16,16,31,18,20,17
0,31,15,14,14,34,20,21,17
0,34,12,15,13,39,21,21,18
0,40,19,14,15,45,20,19,17
0,43,17,14,14,37,17,18,16
0,45,20,14,16,32,18,18,14
0,45,17,22,14,18,24,22,17
0,44,18,26,16,18,23,19,21
0,45,16,30,15,17,22,16,23
0,41,11,30,16,20,24,12,26
0,31,11,26,14,22,19,15,24
0,25,15,23,18,21,21,15,21
0,24,15,23,21,21,15,16,23
0,24,20,24,28,20,18,20,21
0,28,18,24,29,18,21,25,24
0,32,17,29,26,17,22,28,19
0,36,18,22,20,18,21,27,17
0,38,18,19,12,13,18,23,14
0,38,19,11,13,15,14,18,16
0,39,21,14,13,21,12,17,20
0,40,16,22,13,22,12,14,27
0,45,15,29,15,23,12,13,28
0,48,16,31,21,17,16,14,26
0,41,17,26,21,23,18,15,27
0,32,17,22,17,23,21,16,19
0,25,17,19,14,22,19,19,24
0,23,15,22,14,19,16,21,25
0,26,14,24,17,19,14,19,24
0,26,14,23,19,24,12,19,19
0,30,15,21,22,30,12,20,17
0,30,16,19,20,28,14,22,15
0,37,17,17,18,24,17,21,17
0,44,19,17,17,17,19,21,17
0,43,20,16,19,17,19,16,22
0,45,15,16,23,15,19,13,18
0,37,13,17,22,12,17,13,21
0,31,15,18,18,16,15,16,22
0,25,13,20,14,22,12,18,18
0,23,14,20,12,25,15,18,21
0,23,17,18,15,29,19,17,20
0,20,17,15,22,30,23,19,22
0,21,19,15,25,31,27,19,19
0,24,14,21,25,33,25,20,16
0,28,13,19,18,31,17,23,19
0,31,11,17,15,23,14,24,18
0,40,13,14,14,22,12,25,19
0,44,15,14,15,19,17,22,20
0,42,17,19,14,18,17,20,33
0,41,15,26,19,19,18,17,35
0,40,13,31,18,17,16,20,34
0,36,12,25,16,18,13,21,23
0,29,12,21,12,17,14,21,18
0,23,12,13,14,15,13,25,20
0,21,11,13,17,13,16,24,21
0,22,13,16,30,14,17,27,21
0,18,12,17,32,16,19,31,19
