ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,24,19,16,16,41,22,17,33
0,21,15,16,14,42,24,16,37
0,32,15,17,14,35,23,17,37
0,42,17,20,16,31,26,17,31
0,56,19,22,15,26,21,16,27
0,63,17,20,14,28,21,16,27
0,62,15,19,14,25,22,14,19
0,59,15,14,15,27,23,14,19
0,58,17,14,23,30,24,15,19
0,50,25,14,28,28,17,14,19
0,49,29,15,33,27,16,17,17
0,39,27,18,29,21,16,18,13
0,36,19,19,20,17,17,19,17
0,35,14,21,17,22,18,18,22
0,32,16,19,19,22,18,15,25
0,34,17,21,23,25,20,14,26
0,30,17,22,22,21,20,16,31
0,34,16,24,21,18,19,18,30
0,42,16,23,22,17,15,20,33
0,43,14,20,20,14,15,19,30
0,41,14,16,22,14,14,14,29
0,31,14,19,21,15,17,13,28
0,29,16,21,21,19,18,17,21
0,23,14,23,21,23,17,17,17
0,26,14,21,16,23,16,17,18
0,28,15,17,17,19,15,15,16
0,31,16,18,15,20,14,16,16
0,33,15,15,16,21,16,16,22
0,32,15,18,15,20,18,16,27
0,26,13,17,14,20,19,19,29
0,25,15,17,16,21,17,17,28
0,30,19,22,16,19,17,20,24
0,33,21,26,16,17,18,16,19
0,39,22,28,14,18,18,16,17
0,40,20,21,16,21,16,17,17
0,40,21,19,17,23,14,12,17
0,38,19,16,21,20,12,14,17
0,27,21,17,20,21,11,17,14
0,26,17,18,20,21,11,19,13
0,23,16,18,20,25,12,22,14
0,22,15,16,19,26,15,21,16
0,22,13,15,20,27,16,22,17
0,22,13,14,18,22,18,22,19
0,23,12,17,20,20,21,21,22
0,35,15,21,20,16,21,20,21
0,38,18,22,20,17,23,24,23
0,41,19,23,19,16,21,25,26
0,36,16,18,22,24,17,23,25
0,32,13,17,24,25,17,17,21
0,27,13,15,28,26,14,13,18
0,26,17,15,31,23,15,12,17
0,23,19,17,27,40,16,17,20
0,20,19,16,23,42,18,20,21
0,29,15,17,21,46,19,21,27
0,34,19,16,17,39,19,17,37
0,43,17,18,18,34,17,22,42
0,36,16,19,18,26,15,25,48
0,33,15,17,19,23,12,30,38
0,40,14,16,19,21,12,27,27
0,38,14,20,18,20,12,27,19
0,39,15,23,18,26,14,27,20
0,27,18,22,19,25,17,27,22
0,24,23,19,18,28,21,21,20
0,20,24,16,21,22,22,22,15
0,15,23,17,19,23,23,23,19
0,13,16,19,17,27,20,29,20
0,15,13,18,20,29,18,31,22
0,16,14,22,17,31,17,30,21
0,20,15,24,18,25,19,26,30
0,21,18,20,19,25,18,19,34
0,24,16,20,15,21,17,14,39
0,32,16,20,14,18,16,14,30
0,41,14,21,13,17,15,14,26
0,46,15,26,13,21,15,17,17
0,43,14,21,13,22,17,18,18
0,30,13,20,14,20,19,19,15
0,23,15,19,15,21,20,21,15
0,21,17,18,21,16,19,16,18
0,20,18,21,22,22,17,19,19
0,25,16,21,25,26,18,20,21
0,29,17,21,17,30,16,22,25
0,37,15,17,20,32,18,21,27
0,34,14,15,16,24,15,17,28
0,35,16,15,16,20,15,20,28
0,35,15,19,15,17,14,18,33
0,41,18,21,16,19,15,22,33
0,45,14,23,15,23,16,26,34
0,46,17,20,19,25,16,29,28
0,40,21,17,19,26,16,26,30
0,37,20,15,19,21,18,21,23
0,27,21,18,17,17,17,17,25
0,20,18,23,14,17,19,17,24
0,18,18,24,15,22,16,21,26
0,19,14,25,13,25,17,26,27
0,25,15,20,13,23,16,30,26
0,25,14,19,12,24,14,26,28
0,27,16,18,17,22,13,22,27
0,25,15,17,18,22,15,18,34
0,24,15,19,22,18,19,18,29
0,33,13,19,20,15,17,22,23
0,36,17,23,17,12,17,25,19
0,39,18,26,17,18,17,25,16
0,42,18,25,16,22,20,26,20
0,36,13,23,16,25,19,27,19
0,34,15,18,16,22,19,24,19
0,27,16,18,20,23,16,18,18
0,22,19,14,20,21,18,13,21
0,26,16,16,23,23,14,17,22
0,33,16,16,25,26,15,22,23
0,36,15,22,20,28,16,25,24
0,32,16,25,15,27,18,22,26
0,24,20,28,15,21,18,18,29
0,29,18,25,14,22,19,16,25
0,33,19,25,15,19,17,20,24
0,45,17,21,15,19,14,25,21
0,49,14,18,12,26,17,28,21
0,45,17,14,12,27,21,30,19
0,33,15,16,13,31,23,29,19
