Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.132,0.107317,-0.0369317,-0.0188825,0.00964702,0.353125,-0.104834,0.00317374,-0.151584,
0.133,0.119173,-0.0380661,-0.0178646,0.00860493,0.335772,-0.105598,0.000705216,-0.0848319,
0.134,0.0575697,-0.0274907,-0.0252477,0.00992726,0.297652,-0.107397,1.98e-05,-0.0618723,
0.135,-0.0880822,-0.0139965,-0.0206675,0.00972207,0.274463,-0.110743,0.000169261,-0.0994865,
0.136,-0.132708,-0.0101471,-0.00297688,0.00960852,0.272041,-0.11323,-0.00250441,-0.279608,
0.137,-0.114669,-0.0196004,0.00814773,0.0102725,0.26973,-0.114913,-0.00616868,-0.380363,
0.138,-0.154708,-0.0241356,0.0135212,0.00733852,0.256815,-0.11514,-0.00640088,-0.355043,
0.139,-0.145929,-0.0130532,0.0167173,0.00273649,0.240452,-0.114068,-0.00863013,-0.326048,
0.14,-0.132676,0.00430689,0.00596233,-0.00256348,0.237468,-0.106884,-0.0111401,-0.0425034,
0.141,-0.162415,0.0134611,-0.00679457,-0.00346695,0.231784,-0.102249,-0.0145743,0.294996,
0.142,-0.129003,0.0161675,-0.0119552,-0.00341545,0.21594,-0.0983949,-0.0180609,0.545629,
0.143,-0.0761526,0.0147047,-0.0161882,-0.00254876,0.186438,-0.0930817,-0.0215524,0.617784,
0.144,-0.0728845,0.00469612,-0.0266634,-0.00524555,0.132597,-0.0872284,-0.0228916,0.52757,
0.145,-0.0967665,-0.0125928,-0.0409997,-0.00957915,0.0610218,-0.0837579,-0.0216445,0.39799,
0.146,-0.102013,-0.0253762,-0.0330192,-0.0167079,0.039224,-0.0823347,-0.0195887,0.346747,
0.147,-0.0982161,-0.030619,-0.0143681,-0.0290204,0.072517,-0.0847795,-0.0182635,0.253542,
0.148,-0.0923052,-0.027895,-0.0029733,-0.0442753,0.101224,-0.0834105,-0.0182806,0.202858,
0.149,-0.100188,-0.0239917,0.00774146,-0.0520095,0.124266,-0.0808577,-0.0201556,0.209752,
0.15,-0.118447,-0.0268945,0.0135265,-0.0574396,0.144287,-0.0737281,-0.0200648,0.119484,
0.151,-0.131286,-0.0271287,0.0192629,-0.0735807,0.159346,-0.0655158,-0.0154393,0.0241874,
0.152,-0.160565,-0.018679,0.0206535,-0.0995054,0.172048,-0.0585346,-0.0104821,-0.0193523,
0.153,-0.14774,-0.00706685,0.0239514,-0.115192,0.171202,-0.054061,-0.00952795,-0.0313693,
0.154,-0.112168,0.00291899,0.0345273,-0.116935,0.14444,-0.0489229,-0.00990084,-0.00617997,
0.155,-0.111826,0.0114145,0.0434812,-0.112996,0.105433,-0.0403945,-0.00928333,0.0218054,
0.156,-0.121265,0.0199644,0.0445726,-0.108419,0.0667818,-0.0318262,-0.0106467,-0.00401258,
0.157,-0.13902,0.0242286,0.0402854,-0.10118,0.0258918,-0.0232757,-0.0122827,-0.0206935,
