Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,0.00722174,-0.003803,-0.000898936,0.0088282,0.0482722,-0.000742253,-0.0215676,0.009375,
0.001,0.00767974,-0.00143733,-0.00278811,0.0116318,0.048868,-0.00664351,-0.0205013,0.0150408,
0.002,0.0185487,-0.00145721,-0.00368045,0.0132505,0.037636,-0.00671305,-0.0186532,0.00779244,
0.003,0.0184493,-0.00140546,-0.00583047,0.0159561,0.028343,-0.00742284,-0.0189739,0.00223023,
0.004,0.018103,0.000834564,-0.00479288,0.0131938,0.023627,-0.0108013,-0.0190272,0.00383692,
0.005,0.0182483,-0.00214326,-0.00243318,0.00999103,0.0207629,-0.011489,-0.0160077,0.00310437,
0.006,0.0110152,-0.00533859,0.0031715,0.00643366,0.0180959,-0.0119706,-0.0124849,0.00319603,
0.007,0.00881787,-0.00585698,0.00798035,0.00826755,0.0163247,-0.00589194,-0.00996991,0.00541357,
0.008,0.0130995,-0.00831227,0.011351,0.0232303,0.0132098,-0.000585991,-0.010465,0.010151,
0.009,0.0165444,-0.0102861,0.0113244,0.024572,0.00895954,0.00187963,-0.00787227,0.0141821,
0.01,0.0142721,-0.00686445,0.00836742,0.0254936,0.00872397,0.00258651,-0.00760292,0.0175658,
0.011,0.0141715,-0.00590485,0.00786802,0.0338309,0.00627851,0.00247986,-0.0100378,0.0189405,
0.012,0.0208962,-0.0056551,0.00523726,0.036431,0.00407291,0.00167276,-0.0091082,0.0185668,
0.013,0.0213909,-0.00389072,0.00220811,0.0120908,0.000674112,0.00381135,-0.00811598,0.0152678,
0.014,0.0101281,-0.00225104,-0.00255579,-0.000540075,-0.000890448,0.00350937,-0.0077817,0.00309581,
0.015,-0.00196319,-0.000731026,-0.00664708,-0.0128913,0.00126391,0.00323178,-0.00872057,-0.0229932,
0.016,-0.0118314,-0.00145117,-0.00516211,-0.040478,0.00872824,0.00368543,-0.0107428,-0.0310846,
0.017,-0.00907031,-0.00409352,-0.00100925,-0.0143446,0.0100725,0.00192869,-0.00871557,-0.0242972,
0.018,-0.0060781,-0.00482422,0.000447193,-0.0151195,0.0103787,0.00395545,-0.00179405,-0.0267039,
0.019,-0.00999826,-0.00106464,0.00098433,-0.0142729,0.0119093,0.00709305,7.79e-05,-0.0185832,
0.02,-0.00850432,0.000156803,0.000724288,0.00284568,0.00810075,0.00832655,-0.000289002,-0.00924944,
0.021,-0.00660903,0.000598973,0.00332171,0.0139977,0.00326373,0.0100319,0.00167226,-0.00532453,
0.022,0.00907641,-0.000341393,0.00127285,0.00998866,0.000414402,0.00929222,0.00633363,-0.00609221,
0.023,0.0166656,-0.00104638,0.000197125,0.00640845,-0.00424113,0.00503266,0.0118654,-0.00380943,
0.024,-0.00263214,-0.000832212,-0.00215638,0.00180952,0.000214815,0.0027351,0.0124307,0.00250069,
0.025,-0.00667334,0.00159074,-0.00629845,0.00203956,0.0061056,0.00143704,0.0122536,0.00655826,
0.026,-0.0124122,0.000937482,-0.00556764,0.00217652,0.00396843,0.00314185,0.0121461,0.00863838,
0.027,-0.0308985,0.00047432,-0.00347678,0.00506486,0.00414045,0.00528769,0.0113904,0.0104116,
0.028,-0.0276115,-0.000528216,-0.00235669,0.0195107,0.000630511,0.00212726,0.0100821,0.011194,
0.029,-0.0325083,-0.00198523,-0.00349911,0.0359832,-0.00318897,0.0015045,0.0076004,0.00898756,
0.03,-0.0217354,-0.00169375,-0.00374623,0.0391733,-0.00299132,0.000951385,0.00483816,0.0113077,
0.031,-0.0202211,-0.00273019,-0.00392718,0.0677196,-4.27e-05,0.00116949,0.00540186,0.00971178,
0.032,-0.0295277,-0.00419114,-0.00404839,0.125639,0.00170711,0.00276012,0.00528516,0.0111293,
