RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG
0.0387846887661947,0.1219518011518173,0.1428595137853612,0.2691438094368718,0.1054165872589914,0.1620106040021617,0.3694713404396541,0.5626622950465429
0.0537257204157092,0.086249155698762,0.1923534179424588,0.3114514602563684,0.1290771881048473,0.1424311697736307,0.4090326639991835,0.6352710223067095
0.071341223093831,0.0475585725589254,0.1918846515378194,0.2874182103092345,0.1479944632636542,0.0992628222316315,0.2672801935439012,0.6565076230647101
0.102658781809936,0.0308440305362837,0.3440216616236664,0.2207945860751842,0.1421303157114438,0.1027571801618294,0.3258660933766212,0.5449679320581996
0.116669456028967,0.0446550005970636,0.3952398671066737,0.1217811625888862,0.1063073881019851,0.1061867597887177,0.3171315511759501,0.451782448816627
0.161664802438587,0.0632029542636613,0.395434888333282,0.1157223029601366,0.0843341158933109,0.0983581731125843,0.2820229163613256,0.2453178870089046
0.1877196206665824,0.1101609516668799,0.4190200733559639,0.1687186032030581,0.2514946796000771,0.181225198929579,0.4503846293484013,0.5408105888435722
0.2136958476409707,0.1504396396517001,0.2676761541436996,0.1744454399445074,0.373203160954956,0.1803313117364632,0.4601093897729756,0.6222993552804642
0.1852480366856736,0.1646360329695358,0.2700073591581903,0.2046623153198406,0.4085258833297461,0.1751389815657389,0.453709593107046,0.6247524213529461
0.1439364750064284,0.1370563436330586,0.2022720611890003,0.2044728170774131,0.390540355404541,0.0755691146644802,0.3289985659645828,0.5364299391864993
0.0815542700115617,0.1045472831742044,0.1586461414456409,0.258362018543202,0.2475525572105053,0.0536496739760867,0.0906924077739865,0.115229797190324
0.0464798914336285,0.0447381215364378,0.0727245774998928,0.2475241667913381,0.1875517651712659,0.1785312357555109,0.041542926393486,0.0848568866473063
0.0472974254027728,0.0845097172831708,0.032979438234286,0.2131211203082413,0.1607194935188625,0.224613668617691,0.0462620473330524,0.0415494470829423
0.045503744616378,0.0937977617119427,0.0335834096242221,0.1055576444212444,0.1305242382304839,0.228063237065109,0.0532836114144582,0.0673395858260194
0.0567845107791002,0.1079850899797335,0.0534283261875267,0.1772321371516652,0.1078964587157845,0.1845284324987452,0.0649222812505242,0.0868994787836536
0.0719143931593499,0.1311124632392172,0.1553034809432595,0.2516708301717954,0.1176012989681452,0.1958866995968686,0.233205815799106,0.1762034439793932
0.1026097766022888,0.1263783635875006,0.2251447454999152,0.3099023139198464,0.3545235748510758,0.2307857783319366,0.4282663702819505,0.3848658569734551
0.1394677493929418,0.1311141786303822,0.2669484327567166,0.345317314731488,0.5117290888798302,0.2465065137611858,0.5699182316216949,0.7084707479315346
0.1589066754729849,0.1423452051752413,0.4380964785404672,0.3650071645830245,0.5258422361612829,0.237611203737513,0.6498026213503072,0.7096933613139165
0.1610409104317937,0.1646811984260449,0.5187848145876187,0.3430085036665199,0.5104924719351908,0.189220917739898,0.5637797129045063,0.6614299739517503
0.1265635992908835,0.1560524041295617,0.4967539547917973,0.3006408935829318,0.2645960940329218,0.2079346965910838,0.4783736300479307,0.2650676918236874
0.086731598267043,0.1230629305484499,0.4159390653526766,0.1908888040439503,0.1298552180352438,0.1825801394502315,0.2951077038175279,0.1907754410606736
0.0655635488289093,0.0608081658864164,0.1959429965645615,0.1224934468797529,0.1202041793456341,0.1564537214853639,0.2596882852569569,0.1932682942632453
0.0382677218852116,0.0422078711301781,0.0398075182521291,0.1651316030293527,0.1102884513961714,0.0555267762372536,0.068528833034569,0.1664026791877911
0.066335761260892,0.0381539682963825,0.0339043675057895,0.2554919004843781,0.1323263041537686,0.0465264803684701,0.044755177150376,0.0581560937587142
0.0755790789327256,0.0492485181044446,0.1256769430355348,0.2545537164392922,0.1538348886634536,0.1598417250931615,0.0686532947392934,0.0358011216824296
0.1020775533917194,0.1012978635757282,0.236789615946606,0.2418911292026365,0.1499666272901076,0.2362400233955933,0.0713652504546918,0.0598714944377717
0.136996715868227,0.1053099262792102,0.2467430303610248,0.0813704674361934,0.1387347275669661,0.2539143842778874,0.0701881737703868,0.0898129083132874
0.1487241418386337,0.1097392350700234,0.3067372453889604,0.0983771126932951,0.0636074419348343,0.2464186563072163,0.3091573512619484,0.2071071044210164
0.1684196878355484,0.0792262088993966,0.2837765452317444,0.2430850189511694,0.3585331649314872,0.2010808551262092,0.5406631238742461,0.7459252216105723
0.1740005468069664,0.09525149702216,0.3938119970194128,0.3791566778742471,0.689169501505805,0.2314848843456807,0.6869009691996365,1.0193388970699726
0.1820914477536785,0.150441314046153,0.4817748647938813,0.5577138965046667,0.8651978996834437,0.2445675017079359,0.7897025421088668,1.037692562343704
0.1673600461318433,0.1774052845615231,0.4835349044160393,0.6435602675027465,0.8481837697397674,0.2561179707083122,0.6343576213551354,0.8197572196410716
0.1404429786412828,0.1728537539015499,0.4362235552836264,0.5850521632861264,0.6551311123235863,0.2333667272165485,0.5354856886704301,0.4446802034057097
0.0758050549261516,0.1407299963843788,0.291183527810313,0.4801904743611348,0.3319873307535664,0.2177419627419842,0.2885103956536958,0.434125744531008
0.0349488644562975,0.0929309114329062,0.242704442242883,0.1762819972267377,0.1911348306148849,0.1879090817136649,0.1908841363970661,0.4669745019179407
0.0442345201530947,0.1095200141168537,0.1437972269654764,0.2296924108668364,0.6010279781839085,0.1209536772663855,0.0847957260958453,0.4262220214803616
0.0544989259976939,0.1034678633368591,0.0566292392212074,0.3659248507550919,0.6168255814733541,0.056117224067003,0.0579871687022467,0.3083542033791762
0.0637018014708869,0.1215146286319821,0.0749553163750904,0.3666574998558353,0.6164186934538908,0.0531611564985057,0.0654905144007906,0.0692722821328669
0.0628325149942055,0.0961821758199859,0.101512673584688,0.3801613734908842,0.2983764058110659,0.1746203831471714,0.0896142450251798,0.0536427224515867
0.091297139396025,0.0934114462313018,0.1295772166362966,0.25382480641319,0.156490217429343,0.1889298176258491,0.0948820338043624,0.0675804383755854
0.0990053628001839,0.0979747541462365,0.1230539650370318,0.2172582798575283,0.1087272791620076,0.1864293033831094,0.1011853522458284,0.0894546294748406
0.0983141076165542,0.068883293989998,0.1128022910127337,0.3928553600411831,0.0833303686367299,0.1436639798306667,0.1768752331507611,0.3585007504277775
