RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.5006485369927883,0.5088520341916795,0.4987567731316923,0.5002658277784368,0.5022847422625838,0.5009799390486531,0.504725699566643,0.5179179640604712,0.0,1.703972098116343,4.087798725423581,1.816190947378852,2.189846091445436,4.5541559347136245,1.4403908182911929,1.882750461494181,12.114585950961589
0.5005408726259011,0.510741774394753,0.4987361787610479,0.5011392024359403,0.5163772348698086,0.519664252494539,0.5067796890022725,0.5081461889667933,0.0,2.086046666624796,4.724926831995702,2.223984431881828,2.478330945279444,6.688125150113135,6.879338436073104,2.7182937347333134,6.554000158230185
0.5006036955500255,0.5113709288287012,0.4980130337423394,0.5003357608011734,0.5251119164809233,0.5407666644382096,0.5105733589474167,0.505427400837309,0.0,1.687343168670254,4.7467908503593,2.3754361993229747,1.6499980636873328,12.413864973451888,10.692002584459228,3.4449478747566125,3.058146257371255
0.5004809950555714,0.5055870648659797,0.4981530141692952,0.5013650245425396,0.5263892826738071,0.5596252437517647,0.5114758684840884,0.5049046034749086,0.0,0.8495271478257169,3.1622836105516186,2.142658516189891,2.227361210547425,16.075187312000516,11.480216098239104,3.7916169609085824,1.3060539356576475
0.5007092199959721,0.5055925285209569,0.4983654014823076,0.5128502300809935,0.5217642340517172,0.5573469990445254,0.514156884663602,0.5096701196546365,0.0,0.4282947487842926,2.730199326967464,1.793656746937378,4.318622140054247,15.998201882284771,8.221111169879627,3.9601462188672096,3.285719912642662
0.5001263761520784,0.502413871330376,0.4988476730997615,0.5147912695296522,0.5129351982641345,0.515361936386469,0.5083207616791253,0.5162850484806677,0.0,0.2311624803140457,2.4727010349272183,1.7512894715941398,8.75460170497124,12.763275345147015,4.2910652832048495,3.2560156687754,3.9436653002861433
0.500380670929553,0.5028724739847568,0.4987271910622,0.521330568755263,0.5088226040515954,0.5055099356031301,0.5046834626851137,0.5172955570944745,0.0,0.3321187438195947,2.3533696186991264,1.739917613091886,13.526723014818128,10.227034220882866,3.4495691156507537,3.8387967965307297,4.52664301293386
0.5001830066673216,0.5031432673291905,0.4979898005791526,0.5153962453196514,0.5117013554428899,0.507554774249811,0.5086630426330686,0.5057607906436958,0.0,0.4149157745594925,2.711647959825521,1.350949140615436,11.835769828630989,11.2010578859841,5.203240969484481,6.71774546624437,3.9788771444321727
0.5001177610991524,0.5119964809140728,0.4980563969441027,0.5138874341206943,0.5144980588463621,0.5126125484703589,0.5139939330058851,0.5068123338067884,0.0,0.6417241627329439,4.839548508090428,1.3141271136279529,9.445902031625778,10.567850881372603,5.870835776920562,7.787364295995143,3.2566540585794552
0.5008076903716017,0.5140197642613795,0.4988151843662087,0.5013313577055082,0.5079321140182429,0.5121606246303393,0.5118830173309534,0.5159614805798,0.0,0.9671870194064108,6.931633295535381,1.1282388647523454,2.635902172993597,8.657844406189168,5.526951995651429,7.517651492810151,6.592597777480308
0.5004889184022331,0.5194147280095869,0.4987373451934653,0.505177474755579,0.5064760434404987,0.512852415379271,0.5091475841081962,0.5135347132390535,0.0,1.2427869090158532,7.445264070233656,1.149054440865831,2.492900460783352,5.579459734975307,5.983696264617939,6.009870683332608,8.104552169593987
0.5006447169765754,0.5191760421613394,0.4988922299846562,0.5051744743270521,0.5063280083587259,0.5083394643094453,0.5053291541654302,0.5154304785203749,0.0,1.4680751032404884,6.200918702247038,1.1533083502252557,3.308283227868874,3.9842492696089575,4.85585502224956,4.318905063307959,9.729224481004664
0.500842141352911,0.5079165438751746,0.4988493598059753,0.5073836532292989,0.5026006105516144,0.5051838897921082,0.5087946448412553,0.5145034667091454,0.0,1.2209554816550827,4.910183970435262,1.3961243655966804,3.202265632398987,4.527377815569581,4.618599048902689,4.259117940269913,10.0801869979257
0.5003416634150624,0.5091486375121594,0.4977093454118743,0.5083181446729246,0.506442483731192,0.5048718001892224,0.5074487473802056,0.5072281452248971,0.0,1.244118181867183,3.6020116376123585,1.7561753675440712,5.141668416472586,4.363576884976753,3.457113518461114,4.289017536043112,8.210583711924958
0.5005962605155964,0.5150313713284468,0.4985253267278626,0.5081467203986856,0.5032399555824415,0.5101872648674356,0.5117167513312157,0.5103200817218759,0.0,1.4406366177016416,5.455580817421632,2.5549838999202867,4.959230441831676,4.036005089835336,4.359902917987512,3.9498403625407033,7.1399159497190245
0.5007173230672944,0.5318207870870517,0.5009147846133473,0.504319586259359,0.5020335699467259,0.513383667687383,0.5078226448579279,0.5085192593185652,0.0,1.6896453927941524,6.759851710090263,2.955893624024676,6.191361623808747,4.970296191971991,6.846363253082995,4.0430650863631605,4.066925677068127
0.5003459373294269,0.5277048468489501,0.4997459762535314,0.5034451858494239,0.5189473779105161,0.5144110830579101,0.5118701228535585,0.50592680653259,0.0,1.6065039492707558,7.230981700468103,3.153273035227473,5.178327802919669,11.087220234243675,6.909239176127687,4.017336998590456,3.373389788219332
0.500362779272931,0.5229431839341716,0.4999751186775556,0.5121348972997679,0.5288064783482657,0.5095541755590132,0.5105454349972988,0.5117608580128272,0.0,0.9829108599998952,5.364358944763826,2.5949294507621463,6.580244587744904,14.860274419879069,6.495955934193751,3.765200036701096,5.88801139465473
0.500401937589593,0.515347595883179,0.5008487443191032,0.528625083599195,0.5295169587302258,0.5028663070202924,0.5113403406839988,0.5170749750997631,0.0,0.5157013410896216,5.335234894924144,2.6104708754211376,9.209228039370718,15.222488161797044,3.76225556976409,3.958629131032746,7.701155073662099
0.5005953164453409,0.5068193577051419,0.4992094341523089,0.5244110682114321,0.5178328109695812,0.5016597220238055,0.5069957566023224,0.5169049430500651,0.0,0.3985880738219531,3.799749631675544,2.3137826729019184,13.484859852280623,11.652034908242191,2.623441071547144,4.083932900394315,7.817928403336992
0.4998596768172623,0.5116063282020522,0.5020551224739166,0.5410963398451263,0.5170218557280624,0.5005950851424897,0.5084536479083056,0.5180723933493597,0.0,0.3967163127771443,4.124276766993335,3.2943823379915727,15.068085990159773,13.288644687242776,3.208488806745072,5.538210500164803,7.227645899960359
0.5008013241688767,0.5068441305822865,0.5075259525867839,0.5419964924997372,0.5196579492791923,0.5084204503362708,0.5207361867686074,0.5110796942186325,0.0,0.4728422533720499,3.4874139044929846,4.392335828419975,17.018589348324824,12.53731672654746,6.746982113694551,8.141006224527102,8.175610579850423
0.4972799090215306,0.5155886900439974,0.5051878681584219,0.5251004695472096,0.5205575358488018,0.5090771546206853,0.5177956060812408,0.5201056198505399,0.0,0.9960583723355384,4.720176535827413,4.563360133457202,13.55381789107548,10.814130109441914,7.258624897670826,8.997371589354836,10.164266658188456
0.5060072397236353,0.5312846185781326,0.513498901261554,0.5399376006982564,0.5153822401243651,0.5047034929271704,0.5192444442271782,0.52089887242874,0.0,2.9552614731471665,6.54711928030242,5.68346229141283,15.774899863568535,8.178115911071894,6.939618598474403,9.098735758675298,11.794071476628815
0.5074061628795886,0.5267956099394557,0.5117014818793291,0.5195831491074354,0.5096705997809522,0.5036322209034183,0.5143730007748302,0.5110778555998308,0.0,3.3146388578396326,6.767292695597104,3.98696131705788,13.103020538629114,5.014245140966578,4.828947535850648,6.012104249151983,10.661336218603465
