RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.5464017613692536,0.5054917109560202,0.5057343364065162,0.5456052212076036,0.509338873013765,0.5350798929164688,0.5386260345156464,0.528274057175494,0.0,17.310333476333224,3.6485385884288695,5.33929844538776,12.491313612054933,6.394915582415446,9.306499295267088,10.769863223224702,10.40443017143436
0.5567983204404022,0.5045306449122113,0.5165096911088822,0.5429937043775139,0.5113752744372266,0.5358654706983155,0.5392131138865777,0.5143115154015868,0.0,17.162921326542,4.543411484747828,7.217496624992536,10.725212784046224,6.705177688517455,9.359720455993592,9.48475547113948,8.12593634251108
0.5440135083469668,0.5045423777336066,0.5065625945063853,0.5210982895835281,0.5078319755192033,0.5143755446184358,0.5082334553617819,0.5033094516644939,0.0,13.589288783238706,4.769521855808934,6.360952476014095,4.176775234254334,3.446920182464688,6.326309099810586,4.504432725084492,2.3121011971441323
0.5337361183136696,0.5032900899684922,0.5070578041887096,0.5022938276040091,0.5020080551541157,0.5194716721138877,0.5076811604572534,0.5018460244301534,0.0,12.192967773096983,4.368214891287384,4.743575441077825,1.4559589243799032,1.924169290924832,6.870388833246752,1.4503827764886057,1.154040369448755
0.5309450846222136,0.5041675129915286,0.5022235533302322,0.4993188697562574,0.5047446890202796,0.5160020139275985,0.5002760969509469,0.5008958624561936,0.0,9.529406325803766,3.685199811281767,2.9491651306234528,2.1621880770253568,3.398450450840886,6.09352130542182,0.906777651526657,0.8600456684635076
0.5238110668747025,0.5064955341451784,0.4979729405694927,0.5017055538621424,0.5111299406568556,0.5011831490457966,0.500939233690742,0.5013728281286594,0.0,10.514040069155769,3.589318887470448,1.9481981338556469,3.295852754790144,5.118758556068919,4.024479313447486,0.965441487552038,0.7528549224606971
0.5268605415446193,0.5066335092457024,0.4944756742714392,0.5007868394457641,0.5096574167113943,0.503888084901631,0.5014052984570418,0.5017692967470567,0.0,11.69687333352727,3.850022025692164,2.939322347556658,3.843915702277788,5.061484092927678,2.5507104015009405,1.175876540487286,0.8391933593458626
0.5277119712316083,0.5084712749726249,0.5434804378023564,0.5000553551531887,0.51090422069269,0.4991064075997727,0.5006179130197871,0.5009738841510781,0.0,10.473076828819126,3.820736310185552,6.164605448921204,2.8402242558884487,5.14534658931406,2.7327473216451805,1.5606118091779426,0.8871220013654646
0.5259698244785349,0.5051427503955278,0.5439387720361748,0.4999573765118799,0.5053844804395377,0.5127142581721519,0.5015190112821895,0.5012949893151041,0.0,8.435427538012,6.555920106100424,6.937813312256094,1.7169565839099812,2.0217952466565974,4.149292317813265,1.7662594161774865,1.037342020610562
0.5192933950520382,0.5281184206248654,0.5462552328125813,0.4982580864318333,0.5006911291789607,0.5109456039478985,0.5003162805025777,0.5042453307368213,0.0,7.098983627420887,10.146391793138276,8.342709630876486,0.6361183272864805,1.6321782495884518,4.025489964799789,1.5838727763477185,1.7316950652352143
