RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.502845050601516,0.5009170329678108,0.5001147879115645,0.5005717942932395,0.510275458192407,0.500326897629553,0.4972376770384062,0.5258342690061618,0.0,2.765699776665024,2.880229519701756,0.0523327382167494,0.7228603203182308,4.817376398312882,0.0802494933236221,0.8071899298046676,12.517729811435933
0.5020316378807836,0.4999168850093226,0.5000693749775899,0.5003718085342915,0.511086806405542,0.5005977529838399,0.5003139944987193,0.517205313836386,0.0,4.345300783572459,2.614964373335909,0.0585779425707941,0.7100760520127751,5.087250559723871,0.0916720831147004,1.4416214706828685,10.041005573778335
0.50471046855674,0.5016538945409643,0.5001310692428539,0.4999791090850537,0.5097637163944485,0.5002733169426771,0.5144426228087388,0.5076849571949028,0.0,5.71116169749507,2.803137681152157,0.0734357136374297,0.8854719276665923,3.559255557631815,0.149371210816297,3.982528789024759,5.923225996664214
0.5038662705368123,0.5015830265660379,0.5001170809928739,0.5008194135046501,0.5095780989374165,0.5003566773705267,0.5154178002902715,0.4998978085737176,0.0,6.170275130668847,2.8090510062635974,0.0880808571787679,1.818784022990276,3.220797975974519,0.1887260522567728,4.60758261072571,2.7094182858979927
0.5039700940831295,0.4986265180464495,0.5001361525649166,0.5007001682346285,0.5098666689933198,0.5004851969830982,0.515460242953917,0.5031530398016767,0.0,6.187301485578201,2.484272949980065,0.1008084967642298,2.0181427462271224,3.517694876033852,0.2142107416297281,5.032844349211798,2.9742739954623136
0.5030690504745665,0.4974464994336691,0.5001896844001676,0.5023655282892427,0.5074337891148938,0.5002137362112155,0.502193463505088,0.5022855301229616,0.0,5.898394563791895,2.7436386589598936,0.1441134575487117,2.419626811394197,3.1687130381954702,0.1653302304720898,2.3197629029790896,3.274803570600898
0.5036111096220288,0.4974266569516933,0.500216621353752,0.5035939012047543,0.5067879678405978,0.5003656922290927,0.4986407896647529,0.5026071813059859,0.0,5.41071127145506,2.549337785513061,0.2108499956588264,3.67243089338712,2.4825881756997856,0.1805244124386009,1.8600455690775648,2.631801605656192
0.5013617812572698,0.4989426743336396,0.5001762304734383,0.5121130445235156,0.5074074869369314,0.500316924423148,0.4973493378885383,0.5002703080140508,0.0,4.255907976768737,2.083316970634374,0.3088637476584088,6.116424039991059,2.2372217399810133,0.2462825519078562,1.6589614065349068,1.4562438846204235
0.5014854895094232,0.4976780945015888,0.5003578279260067,0.5095468368091951,0.5046725402169846,0.4999943491979531,0.4965264918399772,0.4992387324789424,0.0,3.1211383701157818,1.492155549127379,0.4606056616355269,6.447685975623568,3.0571386321221383,0.3543116204633715,2.09329181622744,1.3386292464776646
0.5039740195363136,0.5081109602215668,0.5008688532864285,0.5101435288696787,0.5075012017106246,0.500499524029978,0.4970959347241516,0.5021411155000187,0.0,2.5972481322532674,3.311438293320499,2.6203130344552004,5.55972107979916,3.382941291107978,0.546304593855169,2.3838546667861262,1.3557601291344636
