SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,63,61,76,51,79,67,67,65
0,59,52,74,43,81,62,76,60
0,53,53,55,41,68,59,83,56
0,58,55,71,42,61,52,72,60
0,68,66,69,48,56,51,63,51
0,69,63,80,49,51,49,53,48
0,79,67,72,44,49,43,36,48
0,82,62,73,41,54,48,35,41
0,89,54,78,46,58,51,31,36
0,79,44,72,53,68,48,34,30
0,74,48,73,54,76,49,40,29
0,56,41,50,46,72,50,49,27
0,44,42,43,46,65,50,54,26
0,37,35,50,45,54,44,48,33
0,44,32,49,48,48,37,44,35
0,52,41,54,46,42,28,56,45
0,53,38,44,36,48,35,47,50
0,65,43,50,31,51,34,46,53
0,62,31,47,35,54,39,36,47
0,70,37,45,33,48,47,33,42
0,67,42,36,38,40,47,26,27
0,69,50,40,40,40,56,20,31
0,68,53,57,48,47,50,21,27
0,68,54,66,58,62,49,34,35
0,59,56,81,62,73,50,54,32
0,48,51,70,55,79,67,59,32
0,41,47,69,56,88,66,58,33
0,47,43,75,40,83,72,48,37
0,55,32,72,48,87,62,44,51
0,52,29,78,43,88,64,47,58
0,53,29,78,57,79,52,51,55
0,57,28,72,57,76,46,46,42
0,61,40,84,54,65,52,45,29
0,71,44,72,53,54,59,32,17
0,77,55,62,48,50,60,27,23
0,79,62,62,44,38,56,29,25
0,75,62,46,44,45,45,39,27
0,65,60,30,39,53,44,47,25
0,54,54,30,33,73,53,55,34
0,45,47,42,32,71,55,54,46
0,34,48,44,25,74,60,53,56
0,41,39,46,32,76,53,42,61
0,42,40,66,27,81,49,46,61
0,50,41,62,31,80,42,38,62
0,52,42,97,36,72,34,43,56
0,55,48,80,38,53,29,48,46
0,57,54,79,40,40,44,37,32
0,61,56,51,36,35,49,31,30
0,59,56,56,37,45,49,28,28
0,69,56,67,48,46,36,38,28
0,71,53,63,52,56,28,52,39
0,69,46,52,47,63,34,61,38
0,57,45,48,41,70,44,59,35
0,47,41,67,32,61,50,56,39
0,46,43,79,32,55,52,50,33
0,44,43,70,29,51,46,48,52
0,49,42,70,29,63,39,41,53
0,61,37,67,34,76,36,36,58
0,75,34,44,37,64,29,36,54
0,74,33,41,38,51,30,32,43
0,62,26,29,43,39,35,37,30
0,50,23,30,42,37,40,38,22
0,53,25,50,44,47,40,46,29
0,58,40,71,49,53,38,54,29
0,61,52,78,53,61,29,60,34
0,53,56,84,50,65,33,58,31
0,46,49,65,39,62,37,47,36
0,42,41,65,24,72,41,37,33
0,41,39,61,20,61,42,30,35
0,39,34,65,24,55,41,37,36
0,48,36,64,29,62,40,44,38
0,53,42,66,31,72,34,54,38
0,58,50,64,30,72,32,53,36
0,68,54,63,35,66,30,47,29
0,69,52,63,40,52,45,43,34
0,76,53,51,42,43,42,37,36
0,71,47,71,39,39,42,36,35
0,69,45,90,37,43,33,37,29
0,59,51,90,38,48,30,51,29
0,47,48,71,32,55,34,56,34
0,40,42,46,31,66,37,59,38
0,30,39,43,27,62,40,58,38
0,33,36,58,34,55,42,48,37
0,37,40,61,37,53,44,42,41
0,49,40,50,32,59,46,40,47
0,56,37,35,31,65,50,40,46
0,65,43,32,29,56,48,45,44
0,73,40,30,30,41,47,53,43
0,60,40,44,24,31,52,47,34
0,56,32,51,26,43,44,45,31
0,58,38,74,34,56,43,40,30
0,56,39,72,44,65,28,41,27
0,51,42,63,48,72,40,51,32
0,42,39,64,47,68,48,55,33
0,48,33,85,39,74,58,52,39
0,47,39,92,31,61,59,45,43
0,48,42,91,30,59,59,36,43
0,46,44,67,32,62,56,30,46
0,51,41,70,38,71,51,25,50
0,60,36,61,35,67,45,34,44
0,64,44,74,47,54,38,31,39
0,71,57,57,49,34,39,34,31
0,75,60,48,53,43,42,30,26
0,73,61,29,51,51,36,37,34
0,62,55,35,56,65,43,38,31
0,48,39,54,57,67,48,42,35
0,44,33,64,53,68,55,49,42
0,40,37,64,37,68,59,53,36
0,52,44,63,28,70,59,58,38
0,57,43,61,30,74,48,60,30
0,61,43,94,46,72,45,55,36
0,59,40,107,49,69,42,50,38
0,58,35,113,46,61,39,37,48
0,59,31,111,36,57,35,37,44
0,64,40,101,37,52,30,29,35
0,67,48,74,34,38,36,40,25
0,70,64,50,34,32,40,33,18
0,77,73,36,43,37,40,31,17
