SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,72,33,32,58,77,81,74,47
0,71,28,54,57,74,72,81,50
0,68,37,52,50,69,73,77,55
0,71,48,52,58,67,72,66,50
0,79,60,29,60,66,62,57,54
0,82,63,30,64,59,58,56,55
0,81,61,52,61,53,43,47,57
0,79,57,64,69,55,47,41,47
0,73,48,84,62,61,48,40,41
0,71,49,74,58,71,52,46,37
0,62,53,82,52,75,56,53,36
0,50,51,75,41,81,58,53,45
0,45,53,63,35,72,61,51,39
0,50,42,65,26,70,57,47,43
0,51,37,71,24,61,54,43,45
0,54,31,69,28,73,46,46,48
0,50,30,54,30,76,39,50,58
0,61,41,50,39,70,31,55,52
0,65,44,49,42,51,29,46,45
0,63,48,70,49,34,52,56,37
0,61,54,90,48,28,72,49,39
0,68,65,92,47,40,71,49,48
0,82,57,90,47,43,67,44,48
0,68,54,78,46,49,35,52,52
0,51,44,68,46,54,42,50,41
0,34,35,68,38,63,50,55,36
0,30,38,99,37,71,55,58,38
0,38,34,88,39,70,54,63,39
0,47,44,96,40,68,54,55,37
0,58,46,75,35,71,52,47,39
0,62,54,83,23,68,55,43,42
0,69,54,61,27,61,54,47,45
0,70,54,64,36,51,60,49,46
0,81,45,78,42,47,51,46,45
0,83,48,103,39,60,52,36,41
0,85,44,87,27,59,49,40,35
0,79,45,85,28,75,44,42,32
0,58,53,56,28,71,57,55,32
0,50,53,77,31,71,56,58,34
0,38,54,71,26,66,57,59,34
0,40,45,73,24,68,55,52,35
0,43,40,76,24,79,49,51,43
0,56,37,80,27,86,38,45,44
0,69,40,81,31,87,28,47,52
0,76,39,76,34,72,28,38,48
0,77,49,69,33,63,34,38,38
0,79,47,67,33,44,44,38,28
0,75,61,89,35,47,52,34,29
0,78,63,74,38,52,59,40,32
0,77,58,92,45,70,53,42,30
0,67,45,52,48,77,55,44,27
0,48,43,64,44,79,55,52,24
0,50,39,57,43,67,59,61,26
0,49,37,69,33,63,56,54,30
0,66,29,74,34,61,61,45,31
0,72,29,84,39,67,69,43,40
0,82,32,88,33,68,59,35,55
0,77,43,77,35,62,55,41,57
0,75,51,50,34,57,53,38,50
0,62,51,51,41,60,54,46,41
0,49,39,46,46,53,56,58,39
0,46,40,57,43,53,45,51,49
0,49,39,50,42,54,47,49,43
0,64,44,69,47,60,52,53,43
0,73,42,60,50,70,58,55,40
0,68,35,66,42,71,56,52,40
0,59,38,62,40,72,54,39,37
0,52,30,70,35,61,51,32,40
0,60,35,63,36,53,55,30,42
0,56,36,77,39,53,57,38,48
0,58,39,74,37,54,48,41,46
0,62,46,82,42,54,47,47,50
0,70,51,63,43,53,40,46,45
0,75,56,70,47,54,41,48,46
0,83,51,57,46,56,41,53,36
0,85,46,79,45,58,50,54,31
0,84,43,62,42,54,57,50,26
0,69,41,80,45,61,63,49,29
0,55,40,82,43,74,60,56,45
0,43,44,99,43,80,56,62,45
0,37,39,98,28,67,58,65,44
0,46,35,79,34,60,72,62,39
0,62,31,99,34,61,73,56,44
0,70,32,89,32,73,74,48,47
0,75,38,69,29,73,54,39,49
0,70,42,58,43,62,47,45,42
0,75,45,26,51,54,48,44,35
0,73,41,43,54,46,49,49,34
0,78,33,66,59,52,53,37,38
0,76,30,79,54,55,47,33,39
0,70,32,76,58,56,49,33,32
0,53,40,75,50,64,48,43,30
0,40,34,64,38,67,53,51,33
0,42,37,76,34,58,54,46,34
0,42,33,85,28,57,49,51,41
0,49,39,86,31,52,44,50,40
0,51,41,68,35,56,39,52,46
0,58,37,47,36,57,43,41,54
0,64,35,67,33,60,34,35,59
0,75,39,69,34,58,30,28,62
0,86,46,90,29,55,32,35,55
0,86,50,74,37,50,33,32,44
0,84,51,79,34,56,32,32,31
0,78,47,70,43,65,32,29,27
0,65,41,88,39,59,28,32,32
0,54,31,79,38,66,36,49,31
0,43,31,82,35,63,41,57,35
0,42,28,91,25,61,50,61,37
0,60,29,88,24,62,51,56,35
0,70,33,85,25,60,50,54,36
0,66,42,54,27,61,44,50,44
0,65,49,42,30,61,40,50,48
0,61,40,24,35,62,35,45,50
0,70,39,45,38,56,30,48,48
0,70,39,76,40,52,30,42,37
0,85,40,94,37,46,25,38,25
0,85,50,100,34,46,24,37,26
0,82,50,73,38,44,25,48,24
