VAR_mark,VAR_Smoothed_Filtered_right_TA,VAR_Smoothed_Filtered_right_RF,VAR_Smoothed_Filtered_right_VM,VAR_Smoothed_Filtered_right_MG,VAR_Smoothed_Filtered_left_TA,VAR_Smoothed_Filtered_left_RF,VAR_Smoothed_Filtered_left_VM,VAR_Smoothed_Filtered_left_MG
0.0,8.550456882393397e-06,1.077442354332584e-05,0.0175277183071086,1.224951426837655e-06,1.7168258870003032e-05,0.0020392103074558,1.585985652888052e-05,0.0278155280013773
0.0,2.7872276375646832e-05,2.037257224832857e-05,0.0278630780305464,3.322356531465039e-06,1.9083663428236735e-05,0.0022849569346897,2.865144000855054e-05,0.0114332150172803
0.0,7.078320971569753e-05,2.274661173270632e-05,0.0316502035405343,3.98067459981479e-06,2.138978576904314e-05,0.0034247495283392,4.142221869857468e-05,0.001726753678148
0.0,0.0018290306086046,2.7700190997611284e-05,0.0201947119835228,7.629530680805543e-06,1.676839787891842e-05,0.003238220186346,3.223596666024011e-05,0.0017158124653296
0.0,0.0097132701622778,2.7381590752738968e-05,0.0085865389260652,1.6567368252772334e-05,1.017300946441428e-05,0.002370387599525,2.3393129513059112e-05,0.0011112302260468
0.0,0.0168207537189312,6.0537003701505526e-05,0.0091926093834725,2.2712551426469298e-05,6.723097987836015e-06,0.0004174734031143,2.0575192412475247e-05,0.0009570840444812
0.0,0.0197513936874131,5.277880984335202e-05,0.0113645790298189,2.4927588199529103e-05,5.494381077215389e-06,0.0005635951909496,7.280521691683968e-06,0.0006035737869481
0.0,0.0102034571618312,4.942460805256374e-05,0.0159852095147745,2.6614874251043947e-05,1.4534737580163909e-05,0.0013038932488969,2.4810337858542997e-06,0.0001324908284468
0.0,0.0092456055369369,3.904880028705612e-05,0.015975954639992,5.073855579460783e-05,2.790092488131649e-05,0.0014963068326261,2.912647754567697e-06,0.0001496999311414
0.0,0.0001619083777371,0.000338548127393,0.0168456137288104,0.0001255365684428,4.7273868144010747e-05,0.0016400960984827,8.139134720459214e-06,0.0003899545905906
0.0,3.722421563862355e-05,0.0004092715222828,0.011305874021763,0.0003927629843233,9.612923816884756e-05,0.0010870355609699,2.4220613001920416e-05,0.0008874135423539
0.0,1.815122634311867e-05,0.0004443889903051,0.0084263061898212,0.008413417142313,0.0002069889476534,0.0014226934399612,3.3040562825511086e-05,0.0013704059467307
0.0,1.0090031668221415e-05,0.0002950794647809,0.0052340856951505,0.0086412875157088,0.0064672602092987,0.0011754480415768,3.351128799484681e-05,0.0077684283869372
0.0,8.823601930768462e-06,8.105861037332194e-05,0.0058798552333605,0.0085474876594897,0.0076297935305192,0.0015630975460791,2.1449771037241535e-05,0.024810942750545
0.0,2.4152259052796343e-05,4.582719605935744e-05,0.0043413687082283,0.0012880892989395,0.0076023701581204,0.0016459831743291,9.296045785370316e-06,0.0287695975232523
0.0,7.0741190213624e-05,8.07053440446449e-05,0.0072505694546123,0.0001415580783529,0.0071072346304431,0.0019678808398061,4.10939175805172e-06,0.0259524801358922
