VAR_mark,VAR_Smoothed_Filtered_right_TA,VAR_Smoothed_Filtered_right_RF,VAR_Smoothed_Filtered_right_VM,VAR_Smoothed_Filtered_right_MG,VAR_Smoothed_Filtered_left_TA,VAR_Smoothed_Filtered_left_RF,VAR_Smoothed_Filtered_left_VM,VAR_Smoothed_Filtered_left_MG
0.0,0.005820587259747732,0.004190981468125569,0.0006022225811533764,0.00037274810804874606,0.0007207802162576793,6.109963565905845e-05,6.080257239075146e-05,0.021200506965779502
0.0,0.007103267283435978,0.004536106514356834,0.0009463489039785582,0.0004095321166780935,0.0039744880205765075,0.0028975187824727953,0.0005091739702298953,0.007796568074608942
0.0,0.006189973000562457,0.0044816411933152394,0.0009735664960406019,0.00020816593934027582,0.008422268507345307,0.009522107769432608,0.0006865363972102208,0.0032025645451721095
0.0,0.0019935483988777905,0.0008205077449364369,0.0008674202288205085,0.0005970228551084372,0.009502360265717541,0.010505391683897698,0.0007425863565809506,0.0003891113372767032
0.0,0.0008355883388927376,0.0006955397960317394,0.0005066953250996237,0.005011630769735642,0.009134707158572382,0.009412536821247429,0.0007278701173635142,0.014844918216663871
0.0,0.00029397031128019954,0.0005218976745714061,0.0006559195537479579,0.010595601288380753,0.004892339699693168,0.0030901124646112955,0.00024553957644886636,0.018597011650052776
0.0,0.0005882441485643321,0.0005001889679337877,0.0006813709512187292,0.013996851650785399,0.0034415284792968467,0.0006901646182739123,0.00028385093369090095,0.019500293979629046
0.0,0.0013497383942639549,0.0012293205315901138,0.000522497162559933,0.010133148307361143,0.004803420183137247,0.0018069816160803766,0.0005705622392570269,0.014037904763763343
0.0,0.0027613971785800384,0.0038462257760381677,0.0007663164161616642,0.007048426061854316,0.004811413807687019,0.002318865791028532,0.0008474249047192204,0.0031625674982663676
0.0,0.005417289265656831,0.008780785581829289,0.0007590960838296185,0.0016151144084217781,0.003960776018991547,0.0019873439166238835,0.0008261607396464534,0.010368124580236544
0.0,0.005890973557780136,0.009917620931303784,0.0009274058728034746,0.002928523828185994,0.0022919994733244945,0.0023314499318030897,0.0006606469333588109,0.014899185271403022
0.0,0.006183884102596327,0.008596483398565936,0.0007979846225091425,0.0040851510079294,0.0016429756459173854,0.001189698212415131,0.00029555614004932775,0.017787057236538478
0.0,0.0034145513058437887,0.005855620916142155,0.000950880071559312,0.003925891248481433,0.0015476026563290852,0.0011107028827713602,0.00035708783936342535,0.01631047834079226
