Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
6.678,-0.103751,0.230508,0.0156772,0.204227,-0.0998315,-0.0480236,-0.0433699,-0.380614,F1,-0.2867871554127299,-0.1216551747945632,0.010085511451604,0.0105398588478548,-0.2105647623913228,0.0029846047049365,-0.0083398469408351,-0.1376937759388137,-0.2867871554127299,-0.1216551747945632,0.010085511451604,0.0105398588478548,-0.2105647623913228,0.0029846047049365,-0.0083398469408351,-0.1376937759388137
6.679,-0.0353913,0.201309,0.0248287,0.202383,-0.0836216,-0.0602233,-0.0359685,-0.290164,0,-0.1808938113660961,-0.1397709923888078,0.0180061386655337,6.50088223282802e-06,0.0031939456440624,-0.0023822795050887,-0.0008203750607699,-0.0883296886815209,-0.1808938113660961,-0.1397709923888078,0.0180061386655337,6.50088223282802e-06,0.0031939456440624,-0.0023822795050887,-0.0008203750607699,-0.0883296886815209
6.68,0.0180396,0.191412,0.038213,0.198039,-0.0654677,-0.0675269,-0.0314182,-0.11289,0,-0.0748185895710243,-0.1407408793379834,0.0298847856769158,-0.0097724792447908,0.2523417198154551,-0.0041790150188321,0.0035138256559211,0.0451353145347123,-0.0748185895710243,-0.1407408793379834,0.0298847856769158,-0.0097724792447908,0.2523417198154551,-0.0041790150188321,0.0035138256559211,0.0451353145347123
6.681,0.043977,0.210199,0.0402396,0.190814,-0.0692222,-0.067708,-0.0251041,0.137039,0,0.0124520678138725,-0.1153403128133057,0.0321674634257964,-0.0177345209568842,0.4749255004241088,-0.0025223304996701,0.0105515885593664,0.2514258561173654,0.0124520678138725,-0.1153403128133057,0.0321674634257964,-0.0177345209568842,0.4749255004241088,-0.0025223304996701,0.0105515885593664,0.2514258561173654
6.682,0.0672497,0.253465,0.031034,0.178986,-0.0621098,-0.0709535,-0.0166091,0.39711,0,0.0917588048966938,-0.0653843211001281,0.0234020525742111,-0.0254603111704394,0.662079356344166,-0.0045264417721261,0.0190027501240082,0.459804585128432,0.0917588048966938,-0.0653843211001281,0.0234020525742111,-0.0254603111704394,0.662079356344166,-0.0045264417721261,0.0190027501240082,0.459804585128432
6.683,0.088013,0.31664,0.0136378,0.161826,-0.0464505,-0.0746779,-0.0112631,0.482932,0,0.1573814143321122,0.0054708606772597,0.0077432401753741,-0.0334005112825574,0.7832116979124325,-0.0087486901035662,0.0249100787011631,0.5037575677329587,0.1573814143321122,0.0054708606772597,0.0077432401753741,-0.0334005112825574,0.7832116979124325,-0.0087486901035662,0.0249100787011631,0.5037575677329587
6.684,0.0979147,0.389938,0.00208419,0.142295,-0.00590089,-0.0844408,-0.00442049,0.435491,0,0.1884189580611328,0.0884294112636459,-0.0018042878477196,-0.0394999039684711,0.8306080256337954,-0.0180491079329319,0.0311661893059955,0.4041598813580729,0.1884189580611328,0.0884294112636459,-0.0018042878477196,-0.0394999039684711,0.8306080256337954,-0.0180491079329319,0.0311661893059955,0.4041598813580729
6.685,0.111103,0.46694,0.00274936,0.125099,0.0117555,-0.0929331,-0.00130914,0.329523,0,0.1986490983209314,0.1782728069053372,0.0012316745847444,-0.0400815257412282,0.7536758165667998,-0.0254387376292068,0.0338968522072995,0.2636185386440469,0.1986490983209314,0.1782728069053372,0.0012316745847444,-0.0400815257412282,0.7536758165667998,-0.0254387376292068,0.0338968522072995,0.2636185386440469
6.686,0.122026,0.53638,0.00685166,0.108607,0.0293045,-0.101658,-0.000728892,0.271768,0,0.1766640601890054,0.2630092268812736,0.0077568395202891,-0.0382557379905379,0.5813272703715223,-0.0307663122894245,0.0328433003530668,0.1605529161960854,0.1766640601890054,0.2630092268812736,0.0077568395202891,-0.0382557379905379,0.5813272703715223,-0.0307663122894245,0.0328433003530668,0.1605529161960854
6.687,0.113867,0.575149,0.00750168,0.0921198,0.0621191,-0.109781,-0.00304259,0.231936,0,0.112888181312578,0.3204067080900132,0.0101619867521855,-0.0365617067026863,0.3532100472972966,-0.0331397274489036,0.0288386610749246,0.0970031765893325,0.112888181312578,0.3204067080900132,0.0101619867521855,-0.0365617067026863,0.3532100472972966,-0.0331397274489036,0.0288386610749246,0.0970031765893325
6.688,0.104191,0.580574,0.00233524,0.0814175,0.0963866,-0.118711,-0.00357768,0.226996,0,0.0274144004923394,0.3456366112520839,0.0065372324614454,-0.0304095768842033,0.0877744963595367,-0.033853766906057,0.0256240669647788,0.0574741321093417,0.0274144004923394,0.3456366112520839,0.0065372324614454,-0.0304095768842033,0.0877744963595367,-0.033853766906057,0.0256240669647788,0.0574741321093417
