RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,VAR_mark,VAR_Smoothed_Filtered_right_TA,VAR_Smoothed_Filtered_right_RF,VAR_Smoothed_Filtered_right_VM,VAR_Smoothed_Filtered_right_MG,VAR_Smoothed_Filtered_left_TA,VAR_Smoothed_Filtered_left_RF,VAR_Smoothed_Filtered_left_VM,VAR_Smoothed_Filtered_left_MG
0.503769311986986,0.5455754414289166,0.4997310876100017,0.4996687129623295,0.5016402829037631,0.5009049044773712,0.5112027700562881,0.4993837384170331,0.0,0.0936904617350523,0.1054931183947082,0.0124744607176896,0.0146238906843063,0.0783311339769911,0.0335535496648106,0.0535125589792129,0.0062126936513178,0.0,6.847560752676399,10.978478319426497,2.054850488756572,1.12945890624832,4.529155118955573,4.276625564027734,5.809230490026703,0.3700194520106361,0.0,0.0032404974669449,0.0331777057383194,0.0011681941843985,0.0001852688426589,0.0018601166868214,0.0015640850625285,0.0041064205303333,1.2608035241301854e-05
0.5007935141267035,0.5543940346800621,0.502312055475273,0.5000822497702323,0.5008215858422459,0.5002581090764816,0.5086639932409204,0.4998318131148655,0.0,0.0656947133252988,0.1342113608887284,0.0218431898039713,0.0134752028852121,0.0776972095354087,0.0352161043982831,0.0435793124206252,0.0086111688454623,0.0,4.148240605238412,12.699883897626822,4.292431920882397,0.8496448940149629,4.749314600995223,4.541809044880036,5.118826021777389,0.4223292304365871,0.0,0.0016486774660012,0.0516655129966448,0.0040808829257524,0.0001489561547655,0.0017989660069906,0.0017291187114163,0.0025178382005032,2.634656012207464e-05
0.502087790070183,0.554537756086934,0.5044367421073022,0.4996901513974621,0.5015718935891679,0.500627814645374,0.508396310679459,0.4984989260704222,0.0,0.047568820173262,0.129826565779963,0.0286106507307247,0.0125669053394146,0.0767933368535605,0.0340870118480786,0.0362406310931156,0.0500949243022931,0.0,2.5859473686722563,12.595102408174156,6.6267811569298045,0.7405952507412702,4.760113814073378,4.118588707535043,4.465285710345047,2.173409989192427,0.0,0.0008011538347238,0.0506146407975264,0.006766932416625,0.0001383213970519,0.0018154300541156,0.0017129099825446,0.0018479468458758,0.003069453676461
0.500158368373274,0.569515120604663,0.5222799232094166,0.4991743972668763,0.4992147730331287,0.5004530810289555,0.5080447841931263,0.5111309107864961,0.0,0.039955147350858,0.1368676864078684,0.0422751890133908,0.0102607948607062,0.0539931585377192,0.0298984776319543,0.0292886431146618,0.1739734649530441,0.0,1.879629667304864,11.440685845984753,8.80024710667,0.5644700892797481,3.434894105221077,3.578467978454197,3.6934563491534935,9.7536879392912,0.0,0.0005641505130045,0.0543454487607365,0.0152820193954278,7.662242312944881e-05,0.0009514300466111,0.0013595197858935,0.0012376828522952,0.0193726566569187
0.5001631508819642,0.5510382269889802,0.5406811682263516,0.4997860764783102,0.4998715555747337,0.4998263780984364,0.5084330848277382,0.5240661697290162,0.0,0.0377931553487483,0.1219539440922613,0.0568417567221161,0.016210331182275,0.0420872497902196,0.0229671832943924,0.0246727082295216,0.2791015236622526,0.0,1.7245196962572802,11.563339423488726,10.21497841283966,0.9268088371236644,2.4977500036824303,2.548028274256974,2.9397186846780694,14.961676306287409,0.0,0.0005436251164648,0.0452673379356772,0.027448296789122,0.0002388104910715,0.0006488771927833,0.0007586210080066,0.0009884868259208,0.0320806482229022
0.4995313028726408,0.5608217568015521,0.5483086162181353,0.4997619010884252,0.5002483379095717,0.4965403207843485,0.508995095832452,0.5294226234932914,0.0,0.0408243635101208,0.1378305116878168,0.0589243986818222,0.023627180803234,0.0281728024246027,0.023969429247352,0.0237586341665962,0.3527812733585418,0.0,1.764257984688344,15.14966566415902,11.553403713275133,1.231231069001172,1.3066838855545702,1.9866539224088624,2.3693777523878485,18.01142637767076,0.0,0.0006504346919047,0.0525060767893767,0.0282005310587123,0.0004494916432044,0.0001910590271689,0.0007648778229932,0.0008731135832258,0.0431686664342921
0.5012603103937457,0.5481305825163535,0.5500123026490421,0.5007003113067784,0.5003268800542175,0.513477985719828,0.510522686278515,0.5297521216380235,0.0,0.0426780978867566,0.1205616376812305,0.0683919286690653,0.0350242375275455,0.049075143783478,0.0712488257601378,0.0400074504740686,0.2605424573725348,0.0,2.0571161722044327,14.348369351395068,13.634645881837107,1.756416649960964,2.3927621835238884,4.431965714113372,3.053808691734642,12.322505977546893,0.0,0.0007274591038467,0.0430451031277488,0.0321947911555148,0.0009424471522999,0.0009058249975254,0.0128606432675745,0.003176025036932,0.0307652350539521
0.5005384484604884,0.5222522454311161,0.5150247390574743,0.5011685336789593,0.5007818606081142,0.5152785952010608,0.5103232471967848,0.5096314602213088,0.0,0.0443233407000729,0.0653413201412728,0.0507888960246371,0.0332366395870149,0.0666304690464947,0.0828041078618929,0.0429574907643268,0.1486750533679984,0.0,2.1523653070690445,9.405868925805429,13.239420831647102,1.606871991736446,3.2988361894060034,4.863269765159258,2.700125917682926,6.545195379974721,0.0,0.0007427179067344,0.0168417089636294,0.0161800162352818,0.000913084988894,0.0014545990954447,0.0136720801288788,0.003305487527739,0.0155943678782755
0.501146441931783,0.5063612269647921,0.5217178361754778,0.5020085857656263,0.5016370504911234,0.5157573853351171,0.5123692175957886,0.4986304496662995,0.0,0.0412662742643558,0.0535363255517571,0.0568280717780419,0.0555365359540239,0.064355605740731,0.0937432797450329,0.0516184698330293,0.0549425089171394,0.0,2.252254282475274,8.26696026989252,13.692080692358276,3.358971044784411,3.253864478922025,5.640288017615126,3.841369400950048,2.37345216408391,0.0,0.0006840277318251,0.0102746323777391,0.0209372568230372,0.0048536263190799,0.0014341202796704,0.0145896330425968,0.0047956741911301,0.0011816108566974
0.5006763931776007,0.5150259780579746,0.5165891170366758,0.50733527971724,0.5008224503776048,0.5010963734845684,0.5133273122184427,0.5005257073732284,0.0,0.0340450647141658,0.0625130293622866,0.051339747287158,0.0836268547183184,0.0501024601714478,0.0841891697400621,0.0575137539526561,0.0403867547916271,0.0,1.9983977563111963,6.320626672454814,11.80605753511357,5.935622909755479,2.364821132828812,5.049317022607718,5.677374892327453,1.576311213140434,0.0,0.0003821012355413,0.0146090523579713,0.0188775163097765,0.0090879379160471,0.0009257179358211,0.0087435475178907,0.0069339556558669,0.0005838472374836
