ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,30,20,15,18,38,20,25,16
0,30,21,17,23,31,22,24,21
0,35,25,20,30,27,20,26,22
0,35,24,21,26,26,19,23,28
0,30,24,18,22,25,21,20,28
0,26,24,18,14,27,25,24,29
0,27,31,15,14,25,26,22,29
0,30,35,21,15,26,24,22,25
0,35,31,22,18,22,23,16,23
0,40,25,19,24,22,23,17,23
0,40,21,17,30,28,21,22,28
0,40,17,16,29,35,16,29,31
0,37,19,19,25,41,17,34,30
0,33,16,24,17,34,20,36,24
0,32,16,25,15,21,28,34,21
0,38,12,26,22,19,32,30,26
0,34,12,29,24,21,31,21,29
0,29,15,27,29,26,27,20,29
0,23,19,31,28,25,29,19,26
0,21,24,29,25,20,24,23,26
0,24,27,26,26,22,25,24,22
0,25,27,24,23,24,23,23,24
0,30,23,26,24,23,21,20,22
0,36,19,26,27,27,29,21,21
0,32,15,22,28,25,24,28,21
0,24,14,24,28,29,26,32,23
0,30,17,25,21,23,25,33,26
0,33,17,29,26,20,25,30,30
0,39,21,26,23,19,23,26,30
0,31,21,28,30,19,23,28,26
0,27,24,25,32,18,21,31,28
0,31,23,21,28,17,21,31,26
0,32,21,19,26,19,21,27,25
0,35,15,19,26,23,21,24,24
0,39,14,23,25,23,20,27,22
0,39,13,22,26,22,21,27,19
0,44,12,24,27,19,25,28,18
0,39,15,20,34,19,32,32,14
0,38,14,18,29,32,31,37,17
0,39,20,15,24,34,29,36,22
0,32,19,14,23,38,24,37,29
0,31,21,24,26,36,17,25,32
0,28,22,28,33,35,16,22,30
0,27,22,27,29,33,16,19,25
0,28,24,21,32,29,15,18,22
0,31,22,19,36,23,15,23,20
0,36,18,23,37,29,17,20,25
0,39,17,26,39,35,19,22,30
0,31,13,24,35,33,19,17,34
0,20,16,21,32,29,15,22,30
0,24,19,17,33,25,14,21,27
0,22,22,19,27,28,14,28,20
0,22,22,20,23,34,17,31,26
0,22,21,21,15,34,16,29,33
0,24,21,18,17,30,16,27,38
0,32,18,18,22,21,12,29,35
0,28,23,22,26,20,16,25,30
0,28,26,27,31,26,22,28,23
0,29,34,26,29,30,25,24,24
0,30,37,26,30,27,24,26,24
0,33,33,19,28,26,20,21,20
0,37,27,21,21,24,21,26,18
0,34,19,19,20,20,19,22,15
0,46,14,20,17,22,20,21,19
0,45,18,19,21,30,18,18,23
0,41,18,22,21,34,21,21,21
0,30,20,21,20,36,21,27,23
0,29,19,19,17,25,21,33,27
0,35,20,15,19,21,22,34,28
0,39,23,12,16,19,19,29,27
0,34,27,17,21,24,20,23,24
0,29,28,19,20,24,23,20,24
0,25,29,26,21,21,28,21,30
0,27,27,28,19,19,32,18,30
0,29,24,26,16,19,32,21,29
0,25,20,28,21,21,27,24,24
0,26,19,25,20,19,21,29,20
0,27,16,23,23,20,18,29,19
0,32,13,19,26,24,22,29,14
0,30,14,17,24,30,21,36,14
0,32,16,28,21,33,22,37,14
0,31,21,30,21,35,16,32,15
0,28,21,32,17,31,17,29,17
0,32,23,25,17,30,13,23,17
0,30,27,21,21,30,12,26,19
0,34,28,19,26,26,14,25,21
0,32,34,23,30,24,14,24,26
0,30,30,21,30,22,21,17,32
0,25,30,21,30,22,20,16,31
0,20,20,21,32,18,21,15,28
0,24,20,21,31,17,17,20,26
0,32,14,22,35,22,20,23,22
0,33,13,24,35,33,22,27,19
0,34,17,21,30,37,25,27,18
0,25,19,17,24,32,20,21,18
0,31,19,15,20,28,18,17,18
0,30,17,20,20,24,17,19,20
0,30,16,25,21,28,19,19,21
0,27,19,22,20,27,21,22,28
0,31,25,24,20,22,20,20,29
0,36,28,18,19,20,18,23,29
0,37,27,18,18,21,15,20,23
0,29,26,17,19,22,18,18,17
0,24,24,18,17,22,20,17,15
0,22,21,23,26,22,24,13,16
0,23,17,26,30,30,23,13,19
0,25,15,26,32,34,21,18,21
0,23,14,23,30,33,21,20,22
0,23,15,18,26,24,22,26,20
0,22,15,15,23,21,20,28,23
0,23,15,14,22,26,15,34,22
0,21,16,18,22,26,17,30,24
0,22,18,19,23,22,22,28,23
0,25,22,20,24,17,26,29,27
0,23,23,16,20,15,25,27,27
0,20,25,19,18,22,26,26,27
0,20,21,22,21,23,21,25,25
0,18,21,25,22,24,17,19,19
