ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,38,26,21,18,37,18,21,12
0,38,24,18,21,30,16,24,14
0,38,26,18,20,23,16,29,20
0,41,31,18,19,18,17,24,22
0,36,29,16,21,16,20,23,23
0,42,24,19,23,20,20,17,15
0,42,19,19,20,24,19,16,16
0,34,13,17,19,29,19,17,15
0,41,16,17,26,27,20,20,20
0,40,17,14,28,29,25,29,25
0,43,21,20,42,32,25,30,27
0,38,22,22,40,39,26,31,25
0,32,29,24,35,34,18,27,20
0,27,24,24,24,30,18,21,19
0,28,26,18,17,30,15,18,22
0,32,25,19,15,28,17,13,31
0,34,24,24,20,32,18,17,33
0,40,25,26,21,23,23,19,28
0,43,24,29,22,20,27,23,23
0,44,24,28,21,24,25,20,16
0,42,23,28,18,25,24,18,18
0,46,19,21,18,24,24,16,18
0,43,16,19,29,21,21,16,21
0,37,16,17,39,23,18,19,20
0,35,18,14,40,26,16,24,22
0,27,20,14,30,29,16,27,21
0,27,22,13,22,32,17,28,29
0,34,21,17,17,34,22,24,27
0,43,23,22,20,40,21,21,31
0,45,33,25,24,35,28,26,26
0,41,31,26,25,30,25,26,26
0,29,29,23,21,19,24,30,29
0,23,25,26,17,15,21,24,26
0,32,19,25,17,19,19,22,21
0,35,19,23,17,19,18,19,16
0,42,19,20,21,23,18,20,20
0,39,21,20,24,24,16,19,18
0,37,22,25,25,32,19,23,21
0,36,25,28,32,35,22,25,23
0,34,28,25,28,35,23,24,24
0,39,28,22,28,31,20,26,26
0,39,25,21,27,23,18,25,25
0,38,25,19,25,22,19,24,24
0,33,24,21,22,16,21,22,22
0,24,27,19,21,21,23,17,23
0,22,24,19,20,25,21,18,24
0,23,24,17,28,27,17,19,26
0,25,18,21,36,31,17,20,23
0,26,17,22,38,26,22,21,22
0,33,17,23,38,21,23,23,19
0,30,17,18,25,20,26,25,13
0,35,20,14,25,29,22,22,18
0,30,17,14,24,36,22,23,19
0,34,20,13,26,34,19,22,24
0,27,21,15,20,32,18,21,30
0,31,21,16,18,21,18,21,26
0,33,23,19,29,19,20,27,31
0,39,31,25,31,19,21,28,30
0,39,33,24,33,23,20,28,30
0,37,32,27,24,29,18,26,27
0,32,21,23,18,28,16,29,22
0,31,17,22,17,26,20,22,19
0,30,16,23,19,21,27,21,14
0,34,16,18,23,29,30,21,15
0,33,16,17,25,34,31,31,20
0,37,17,13,27,39,26,30,21
0,35,18,13,28,36,25,29,29
0,37,17,14,22,27,22,20,28
0,37,16,17,19,18,19,19,29
0,34,13,23,14,18,18,19,25
0,35,16,26,20,17,20,18,21
0,40,19,29,24,21,18,21,27
0,46,19,30,23,28,19,22,31
0,48,17,28,26,27,17,24,35
0,43,15,23,27,23,22,23,30
0,35,13,21,31,19,22,23,28
0,31,11,22,28,21,23,24,29
0,29,12,23,20,31,21,28,27
0,24,12,20,19,38,26,28,28
0,26,15,20,24,39,26,28,28
0,27,16,19,25,32,27,31,30
0,30,17,24,24,24,25,24,31
0,37,18,22,19,29,28,23,29
0,33,20,24,17,27,27,25,28
0,30,20,17,21,27,27,22,27
0,27,18,24,23,23,22,24,28
0,29,17,25,26,21,22,19,27
0,27,16,25,26,23,17,17,22
0,31,21,22,31,23,15,16,20
0,31,20,20,37,20,17,21,21
0,35,19,20,38,20,18,22,27
0,36,17,20,46,21,22,24,26
0,30,17,19,46,34,26,28,26
0,27,18,19,31,33,24,27,32
0,23,17,20,20,34,23,30,32
0,25,21,26,17,27,20,26,35
0,30,25,25,18,26,21,24,37
0,32,29,27,27,28,20,27,33
0,33,28,19,32,26,21,26,30
0,31,21,19,34,27,20,31,30
0,32,17,18,29,30,24,31,23
0,33,15,22,30,27,28,24,28
0,28,14,24,27,24,32,24,23
0,33,13,24,21,18,27,23,21
0,33,13,21,24,23,26,21,19
0,39,13,20,30,23,24,18,20
0,33,10,20,37,29,28,21,21
0,27,12,21,32,30,26,20,22
0,27,19,20,28,27,23,23,25
0,30,26,24,12,27,16,25,30
0,31,28,29,16,19,17,22,34
0,34,25,24,18,20,20,24,31
0,30,23,23,26,20,19,24,30
0,30,22,19,23,22,19,34,27
0,29,21,20,26,23,16,31,31
0,24,19,20,21,19,23,32,35
0,29,17,19,24,20,24,23,28
0,36,16,14,28,17,22,19,26
