Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.17,0.11002,0.259896,0.0682956,0.688994,-0.0352971,-0.129798,-0.203334,0.141157,
0.171,0.0955347,0.0449568,0.0745632,0.684006,0.0147191,-0.121969,-0.192143,0.242966,
0.172,-0.0218233,-0.129628,0.0961981,0.671826,0.0597955,-0.128199,-0.17998,0.237546,
0.173,-0.192079,-0.275768,0.119508,0.651255,0.105902,-0.128719,-0.167727,-0.0196899,
0.174,-0.132195,-0.301199,0.144722,0.636922,0.169496,-0.123551,-0.154019,-0.23093,
0.175,0.0284502,-0.240818,0.17839,0.6265,0.263878,-0.116305,-0.138408,-0.297185,
0.176,0.0796833,-0.254399,0.21686,0.609451,0.335744,-0.107984,-0.123361,-0.465268,
0.177,0.0744305,-0.39466,0.247718,0.586671,0.379714,-0.0987605,-0.111709,-0.496306,
0.178,0.0595005,-0.523088,0.277334,0.566071,0.432479,-0.0930355,-0.0987841,-0.408123,
0.179,0.0519326,-0.561493,0.295603,0.545951,0.485885,-0.0945789,-0.082699,-0.409841,
0.18,-0.00875395,-0.583546,0.293209,0.526262,0.542796,-0.100905,-0.0632805,-0.404562,
0.181,-0.152228,-0.659948,0.276471,0.505546,0.609181,-0.106287,-0.044661,-0.349939,
0.182,-0.250264,-0.685335,0.26867,0.482558,0.690783,-0.109339,-0.0289849,-0.250316,
0.183,-0.260752,-0.708923,0.271373,0.456956,0.786016,-0.116674,-0.0145366,-0.149524,
0.184,-0.185713,-0.864522,0.28088,0.434852,0.866442,-0.121204,0.00158857,-0.233455,
0.185,-0.0637852,-1.00551,0.296058,0.412276,0.953004,-0.117552,0.0169121,-0.217127,
0.186,0.0755456,-1.22527,0.303839,0.390777,1.0339,-0.108235,0.0328433,-0.0478656,
0.187,0.233605,-1.3945,0.302939,0.370264,1.08696,-0.0912293,0.0491721,0.0725011,
0.188,0.310014,-1.37595,0.300116,0.35491,1.11878,-0.0698189,0.0649982,0.0887624,
0.189,0.306816,-1.33215,0.309011,0.337637,1.13452,-0.0405015,0.0823791,0.132084,
0.19,0.166946,-1.23828,0.320718,0.318745,1.12884,-0.00813122,0.100238,0.287604,
0.191,0.0528866,-1.0727,0.331789,0.307014,1.09661,0.0230789,0.119759,0.379697,
0.192,0.0272247,-0.913799,0.319414,0.300026,1.03293,0.0544537,0.135567,0.3043,
0.193,-0.0403738,-0.838299,0.325787,0.28645,0.963626,0.0835832,0.149435,0.261597,
0.194,-0.0839926,-0.857056,0.384969,0.245246,0.945028,0.12328,0.161484,0.205577,
0.195,-0.0215289,-0.850361,0.445773,0.208838,0.960755,0.163228,0.171124,0.27881,
0.196,0.0942589,-0.616089,0.354245,0.192379,0.877361,0.198769,0.184237,0.290556,
0.197,0.169941,-0.368253,0.222089,0.191755,0.760697,0.231589,0.200192,0.396522,
0.198,0.179898,-0.168874,0.115478,0.194776,0.645865,0.256069,0.212745,0.461498,
0.199,-0.0504217,0.101133,0.0161413,0.188785,0.536197,0.266721,0.223626,0.312645,
0.2,-0.141435,0.336103,-0.0647777,0.180666,0.445178,0.271687,0.235045,0.150793,
0.201,0.0457012,0.461515,-0.14261,0.176366,0.35099,0.280153,0.24819,0.0513838,
0.202,0.0656151,0.595446,-0.238362,0.171065,0.244808,0.296458,0.256269,-0.00469906,
0.203,0.00996648,0.705616,-0.309022,0.161325,0.102861,0.307264,0.262682,-0.199366,
0.204,-0.00190876,0.74809,-0.353147,0.154139,-0.0460916,0.313165,0.266828,-0.338812,
0.205,-0.0177656,0.774143,-0.382465,0.145598,-0.170083,0.312589,0.272456,-0.230976,
0.206,-0.0241585,0.793371,-0.417824,0.130931,-0.280006,0.31415,0.275697,-0.095838,
0.207,0.0152149,0.771587,-0.443118,0.111747,-0.366209,0.313919,0.277486,0.0439866,
0.208,0.144689,0.7059,-0.473595,0.0823938,-0.431889,0.306398,0.277223,0.0647721,
0.209,0.206101,0.660822,-0.515254,0.0345571,-0.476414,0.291873,0.276533,0.0862444,
0.21,0.0566527,0.666261,-0.544811,-0.0196259,-0.510041,0.273488,0.274694,0.145662,
0.211,-0.183229,0.706449,-0.577724,-0.0547462,-0.549479,0.257533,0.271801,0.191888,
0.212,-0.284226,0.722151,-0.594679,-0.0759925,-0.600558,0.243031,0.271487,0.21497,
0.213,-0.110851,0.673856,-0.598296,-0.103531,-0.653312,0.234802,0.271191,0.270995,
0.214,0.0480783,0.527378,-0.595904,-0.129172,-0.706201,0.229152,0.270832,0.364775,
0.215,0.175454,0.317923,-0.600948,-0.162161,-0.755045,0.222166,0.271046,0.356268,
0.216,0.112949,0.118936,-0.602989,-0.193389,-0.798386,0.214026,0.272375,0.333289,
0.217,0.10697,-0.0268797,-0.605096,-0.223513,-0.833583,0.207737,0.266776,0.349669,
0.218,0.062573,-0.164615,-0.590779,-0.254516,-0.854166,0.193117,0.260836,0.371386,
0.219,-0.0351058,-0.315449,-0.545976,-0.273211,-0.863888,0.160762,0.253152,0.386783,
0.22,0.316685,-0.428748,-0.547404,-0.284632,-0.873154,0.122565,0.243949,0.38799,
0.221,0.150001,-0.459757,-0.567954,-0.299549,-0.886679,0.0973446,0.232725,0.373304,
