mark,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
0,0.0443832561790725,-0.07455400213278,0.0217815953646498,0.0216757977619145,-0.0067763207156577,0.0064833433654278,0.0004692820798701,-0.0084488528695725
0,0.1314449089501132,-0.0673607700953527,0.0207404463180814,0.0188439159191288,-0.0123768668351083,-0.0069685277833869,0.0018236365927638,0.0098430234907718
0,0.0877154722718791,-0.0541664858378791,0.0181502268742913,0.0129733907023414,-0.0107079055845443,-0.0261965572799202,0.0001229960084016,0.0212605891919534
0,0.0705087796769632,-0.0363152601816413,0.0134881736896106,0.0050614453776144,-0.006963239711637,-0.0386273711257145,-0.0010712385067718,0.0151158174171368
0,0.1017069854352316,-0.0217037758054291,0.0094033707171211,-0.0021606425006534,-0.0045406142015588,-0.0626931082898509,0.0028401195200423,0.0016881855619559
0,0.0333353664788177,-0.0110713202775072,0.0063125851668613,-0.0056401208740982,-0.0028566055052783,-0.0898740442926978,0.0093592021551331,-0.002562443500636
0,-0.00093820936226,0.0045494211910212,0.0033340247229343,-0.0089541883943102,-0.0016099841332286,-0.0907420130464123,0.0138784891023136,-0.0018207248858738
0,-0.0505180722601997,0.0180144060831466,0.0028580113290172,-0.0142267629248879,0.0013594983512281,-0.092769464529453,0.01103168908771,-0.0011623961134434
0,-0.1278373155541623,0.0278422170890634,0.0012176471842327,-0.0198143542525372,0.002806621254314,-0.1039716240348343,0.0083775686177688,-5.687558039947204e-05
0,-0.1307264102536617,0.0385288344569136,-0.001357013774815,-0.0236663972155005,0.0048408219879706,-0.1128909415030566,0.0031880432717486,0.0011822085955749
0,-0.0774925300740365,0.05139142303134,-0.0051757302790293,-0.0252599548600123,0.0057501674437552,-0.1032603403072134,-0.0091132114134086,0.0064669548696849
0,-0.0423691295880219,0.0640023980170001,-0.0080074029966099,-0.0258136101985628,0.0057522297179759,-0.0808660110689224,-0.0093018746854862,0.00180550842549
0,-0.0311765678629319,0.0747053095725677,-0.0113236720241924,-0.0253996398307783,0.0048805862730404,-0.0537312461005988,-0.003562235196883,-0.0117900838981239
0,-0.0300802774507714,0.0801823401955002,-0.0159003126012355,-0.0221749807098624,0.0020676775301415,0.0062276943628931,-0.0040226453280744,-0.008222825173378
0,-0.0234121095456157,0.080191729699056,-0.0160941128635494,-0.020767264076128,0.0020446882554283,0.0685027335629731,-0.0060180241720195,0.0125736191585785
0,-0.0370235521265066,0.0730259700556869,-0.0140205446871623,-0.0209361518059163,0.0074055211149888,0.109359454422542,-0.0062089805369079,0.0345601420144831
0,-0.0801649051421174,0.0633373920982767,-0.0098144142476396,-0.0182746042240337,0.0061417564956075,0.1354277755606185,-0.0009963154086052,0.0322567037485147
0,-0.0671731705072803,0.0576945795652062,-0.007940370653332,-0.0151262009195439,-0.0005136505861175,0.1445541723428242,0.0060756077790326,0.0003153971626535
0,-0.0308883264939354,0.0484288698939279,-0.0080714348873206,-0.0111288659352482,-0.0018519366082068,0.139781401416836,0.0068937729329869,-0.0243568961061844
0,-0.0230761905170063,0.0380052213082297,-0.0066367585359613,-0.0123857530760836,0.0018101813778096,0.1294922528327338,-0.0004108666252319,-0.0198112976862052
0,-0.0077786907663522,0.0295670264615639,-0.007476077823588,-0.0130199739284779,0.0098055105736905,0.1298137371519865,-0.0039254964920862,0.0150338073068343
0,0.0133872515110056,0.0240559403773259,-0.0072800783168984,-0.0081626411552632,0.0082008379025036,0.1184642173122206,-0.0065724232370001,0.0224586202921164
0,0.0185788760845592,0.0207616936780816,-0.0063381668929164,-0.0065751479121142,-0.00046362953043,0.0924886035223495,-0.0093185740551827,-0.0095568953583083
0,0.0252647200274323,0.013397833889262,-0.007775565725671,-0.0025603657642157,-0.0028100494501621,0.0674948694662895,-0.0081501605011494,-0.0192109973853564
