ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,30,22,29,25,34,39,27,34
0,25,20,29,26,36,34,24,30
0,30,16,28,20,37,31,21,27
0,39,17,27,23,35,24,23,20
0,48,18,28,24,37,21,24,20
0,49,26,29,24,30,21,23,24
0,44,27,23,19,28,20,23,25
0,40,30,19,25,24,24,19,25
0,35,21,19,23,24,26,19,21
0,30,20,20,26,35,31,22,21
0,25,23,19,23,32,31,21,22
0,22,20,13,23,35,27,21,19
0,22,24,11,22,28,20,19,14
0,21,18,11,16,24,23,17,12
0,20,19,12,17,29,27,16,12
0,15,16,12,18,39,31,17,19
0,26,17,14,16,44,32,18,27
0,34,17,20,17,36,29,21,28
0,38,17,19,15,27,30,20,24
0,38,17,20,18,14,35,18,18
0,33,21,19,20,14,32,18,16
0,34,22,16,21,17,32,17,15
0,40,21,23,19,19,32,17,18
0,35,19,21,15,23,30,21,19
0,30,15,22,22,24,30,21,21
0,16,19,22,22,30,30,27,21
0,13,18,30,22,32,31,25,24
0,18,17,30,18,33,32,25,25
0,22,16,31,17,33,29,21,26
0,25,16,23,15,31,21,21,26
0,32,21,25,15,29,18,21,28
0,36,28,25,18,26,21,24,31
0,39,27,26,20,22,23,25,25
0,46,23,21,23,18,26,23,17
0,46,18,29,20,21,24,21,20
0,51,21,22,16,24,20,22,19
0,48,21,20,14,34,16,24,19
0,38,23,14,13,37,18,29,18
0,21,17,15,18,36,20,32,19
0,20,17,16,19,31,24,27,18
0,21,20,17,21,26,30,23,19
0,22,16,25,19,27,28,17,24
0,21,17,27,17,23,20,14,24
0,18,18,32,16,29,14,12,27
0,21,19,25,17,32,15,14,27
0,22,22,22,19,36,16,13,18
0,35,18,20,20,29,20,13,16
0,36,16,29,19,21,20,16,19
0,33,20,33,18,19,23,17,23
0,35,20,41,19,22,22,20,22
0,31,20,35,25,24,21,21,19
0,29,20,36,26,31,19,26,15
0,28,16,28,21,36,21,23,17
0,24,15,29,18,40,20,22,18
0,26,15,28,16,45,26,20,20
0,29,17,27,17,45,33,18,20
0,29,24,27,16,42,34,20,23
0,30,25,18,15,32,28,20,20
0,26,21,19,15,23,24,16,19
0,20,21,19,20,20,24,16,18
0,14,17,23,22,19,24,17,18
0,12,20,23,22,20,22,18,18
0,17,15,20,22,25,22,19,18
0,21,19,21,23,27,28,27,16
0,21,21,24,27,32,28,30,22
0,23,23,24,24,29,29,31,24
0,18,26,18,24,29,22,28,24
0,22,20,18,21,23,21,23,17
0,27,19,16,22,17,16,19,15
0,26,16,18,21,21,16,18,23
0,30,16,18,19,21,17,19,25
0,28,21,17,20,22,20,20,23
0,26,28,19,24,25,20,22,21
0,25,29,21,28,24,17,25,19
0,18,26,19,24,23,18,26,20
0,23,18,20,20,24,18,21,20
0,32,21,18,21,20,21,15,19
0,35,24,21,24,23,20,19,17
0,31,24,27,25,27,21,26,20
0,25,23,30,26,28,26,28,20
0,22,18,27,21,26,29,26,22
0,26,18,24,19,27,35,20,22
0,28,18,26,16,33,32,20,20
0,29,18,25,15,39,27,18,21
0,32,16,26,14,42,22,17,25
0,32,22,25,20,34,17,23,27
0,35,23,25,20,25,22,22,25
0,35,25,26,20,19,27,24,23
0,34,22,27,19,20,29,21,19
0,36,20,24,20,22,28,19,22
0,32,19,25,23,26,20,16,19
0,25,20,23,26,35,16,16,17
0,21,22,14,24,37,17,17,18
0,20,20,12,18,31,19,17,16
0,21,19,13,16,21,20,20,19
0,24,19,17,14,19,24,20,21
0,23,18,22,18,26,23,21,18
0,23,17,20,20,34,26,17,23
0,29,18,19,19,32,26,20,26
0,34,21,14,18,35,29,18,27
0,39,26,13,18,25,27,20,20
0,35,25,12,21,25,22,19,16
0,39,21,13,20,19,18,19,15
0,36,21,15,26,23,18,19,16
0,30,15,16,22,20,23,22,15
0,23,15,17,24,28,29,21,17
0,18,17,18,20,28,31,20,16
0,16,17,20,18,33,31,18,14
0,21,16,18,17,26,30,20,15
0,21,18,18,20,25,29,21,19
0,24,19,14,22,29,27,20,22
0,22,19,16,19,38,26,20,30
0,24,15,18,14,43,28,19,30
0,29,16,21,12,33,29,18,33
0,30,17,24,13,27,24,14,29
0,37,23,22,17,22,18,14,21
0,37,27,20,17,21,13,17,17
0,34,25,20,18,19,18,18,17
