ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,22,25,30,14,39,32,33,30
0,19,23,30,13,39,34,28,29
0,14,18,30,13,47,34,25,27
0,23,15,30,18,49,31,23,23
0,31,23,26,19,39,25,20,21
0,35,27,24,24,30,14,18,20
0,33,34,23,25,19,17,17,19
0,39,33,25,27,25,16,14,18
0,42,32,28,26,25,21,12,18
0,43,27,25,26,30,24,14,18
0,37,21,22,26,28,25,17,20
0,26,15,18,22,29,31,20,21
0,24,16,14,18,30,31,21,16
0,20,17,19,17,28,32,19,13
0,26,19,24,15,28,29,15,14
0,25,19,28,18,34,30,19,18
0,27,17,26,14,32,25,18,25
0,36,15,28,14,29,25,19,29
0,41,13,28,16,26,21,20,26
0,48,18,30,18,29,24,20,24
0,39,24,26,19,26,23,21,19
0,33,31,21,18,20,21,17,19
0,29,29,16,22,21,15,20,15
0,27,26,21,27,19,19,22,15
0,30,23,23,28,21,26,29,18
0,22,18,26,27,27,30,30,21
0,20,19,21,23,35,33,23,22
0,19,17,21,20,51,29,16,27
0,20,19,24,18,48,31,20,27
0,21,20,22,18,57,28,22,29
0,22,24,21,19,45,28,28,28
0,33,23,24,18,38,28,29,30
0,39,22,19,16,26,30,29,27
0,40,17,20,15,19,30,24,21
0,33,15,22,14,16,26,20,19
0,35,12,30,20,18,26,16,20
0,31,13,28,23,21,29,19,21
0,34,15,28,27,23,28,22,22
0,30,14,22,27,27,30,26,18
0,23,13,22,25,29,30,23,14
0,21,14,23,22,30,28,22,14
0,17,17,24,16,31,28,22,14
0,21,18,24,16,23,27,21,15
0,33,20,26,14,23,24,22,21
0,40,18,25,20,22,23,18,30
0,46,17,23,20,21,25,20,31
0,45,14,22,24,25,26,20,28
0,39,14,18,26,24,25,21,20
0,32,15,20,29,23,20,16,17
0,29,19,16,31,21,18,16,15
0,23,22,15,28,20,24,15,13
0,24,24,13,27,19,22,21,15
0,21,21,16,24,19,23,25,21
0,27,20,19,23,19,22,26,23
0,22,18,20,18,19,21,22,26
0,24,16,23,20,23,17,20,23
0,18,17,27,25,26,15,17,18
0,22,20,29,26,35,16,21,22
0,25,23,27,25,35,18,22,23
0,28,25,26,25,32,20,22,23
0,31,24,26,23,21,19,19,19
0,32,19,22,22,14,24,19,13
0,34,16,18,20,16,26,19,14
0,35,19,14,16,20,29,20,14
0,29,18,15,15,27,30,25,19
0,20,16,13,24,29,30,25,18
0,14,12,13,31,37,30,28,20
0,15,14,15,31,30,31,22,23
0,18,15,18,23,22,29,23,20
0,18,18,20,20,20,29,21,24
0,20,21,23,16,20,19,20,27
0,21,18,26,14,28,22,18,30
0,30,21,27,15,26,25,15,30
0,34,18,22,16,27,30,15,27
0,32,18,18,18,24,28,15,21
0,33,15,13,16,16,29,15,20
0,30,16,13,15,14,28,13,23
0,28,17,16,13,13,28,14,19
0,22,22,16,14,17,27,18,20
0,20,27,16,14,23,29,24,16
0,20,31,13,16,22,29,23,20
0,16,26,17,14,20,29,25,17
0,15,19,20,15,22,28,22,18
0,16,12,24,11,21,23,18,21
0,17,13,34,13,22,18,19,25
0,21,14,30,15,19,16,16,26
0,19,15,26,15,25,22,18,24
0,26,17,20,15,28,25,16,18
0,28,17,19,15,25,24,16,21
0,30,16,15,15,19,20,16,16
0,24,17,15,12,15,21,17,15
0,24,17,15,14,13,25,17,15
0,19,17,17,17,14,30,18,13
0,14,17,18,20,21,30,22,15
0,16,15,17,21,23,35,20,16
0,21,16,17,16,24,34,22,20
0,31,18,15,16,24,32,18,23
0,32,18,18,20,18,21,20,22
0,28,18,20,19,22,19,18,26
0,21,16,19,21,28,18,17,27
0,27,19,18,18,32,23,19,24
0,29,17,14,24,32,29,17,21
0,34,20,13,22,26,27,18,17
0,29,17,14,23,26,26,16,14
0,27,15,20,18,22,21,16,15
0,23,15,25,17,24,24,14,16
0,19,14,27,19,26,25,15,17
0,15,15,26,20,32,31,19,23
0,15,16,26,21,34,25,21,24
0,14,20,27,19,34,21,18,27
0,15,20,27,19,29,22,18,25
0,13,20,26,14,27,26,21,22
0,17,17,17,14,23,32,23,23
0,23,24,17,16,26,32,18,29
0,28,23,17,18,27,32,16,24
0,34,21,21,22,26,27,20,23
0,33,21,19,22,21,29,20,17
0,37,18,24,22,13,24,20,18
