ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,26,28,12,15,30,35,24,36
0,28,31,12,19,32,28,34,36
0,29,23,11,19,29,24,40,38
0,33,28,12,19,25,18,36,43
0,41,30,16,22,25,15,22,35
0,40,34,19,23,24,15,18,28
0,50,35,19,22,21,17,15,22
0,43,30,15,20,28,16,14,18
0,45,27,14,16,28,15,13,16
0,39,21,11,22,30,14,12,16
0,33,20,12,23,27,18,14,15
0,27,19,17,25,24,20,17,17
0,20,17,22,27,19,20,18,17
0,20,19,23,29,21,18,18,18
0,24,17,22,29,16,12,13,15
0,29,17,23,25,16,12,19,19
0,31,16,23,21,28,15,22,26
0,32,17,23,19,29,19,27,27
0,30,14,20,16,30,24,20,26
0,36,12,20,16,21,24,20,21
0,40,16,21,17,18,20,14,18
0,37,17,20,17,16,22,12,15
0,34,20,17,23,19,19,14,14
0,31,19,16,31,29,24,21,13
0,28,26,18,30,31,28,29,13
0,30,27,18,27,36,29,29,13
0,24,28,17,18,38,25,28,17
0,23,22,17,12,39,26,24,18
0,21,17,16,20,43,23,23,22
0,22,17,17,23,44,21,26,23
0,23,21,20,22,39,20,24,22
0,23,20,23,22,36,21,23,19
0,30,21,24,17,31,20,19,15
0,31,22,23,16,24,19,15,15
0,37,30,17,15,24,14,13,16
0,35,35,18,16,18,18,13,15
0,36,37,23,22,25,20,25,15
0,29,33,28,24,34,22,30,15
0,23,27,30,24,43,20,35,15
0,16,28,25,20,44,23,33,19
0,13,28,22,19,44,26,21,19
0,14,25,25,17,40,29,16,19
0,14,21,23,14,39,33,16,21
0,16,17,25,13,40,31,17,29
0,24,19,23,17,40,32,19,26
0,27,18,25,19,29,30,21,23
0,31,24,26,18,19,32,17,12
0,31,22,17,17,14,27,14,14
0,33,28,18,20,14,23,14,16
0,35,21,20,24,17,18,25,20
0,34,21,23,28,23,23,29,24
0,35,19,25,27,32,24,33,22
0,31,22,18,19,35,30,29,19
0,26,23,24,14,34,31,23,19
0,18,23,22,11,32,33,21,17
0,16,20,25,13,31,29,16,23
0,23,22,26,18,38,25,13,25
0,31,18,22,24,39,26,12,31
0,37,15,25,26,31,29,13,29
0,35,15,24,23,26,30,12,24
0,25,15,30,26,13,26,14,14
0,24,15,30,28,12,28,12,12
0,22,17,25,27,14,28,15,13
0,27,21,19,25,20,30,15,13
0,24,26,16,25,27,29,18,15
0,18,24,19,20,36,30,21,14
0,13,21,21,18,35,30,19,16
0,11,21,23,11,40,30,19,15
0,14,20,17,12,33,28,17,20
0,17,20,18,17,36,27,20,22
0,21,20,17,18,45,26,24,23
0,23,22,19,20,52,28,23,20
0,26,24,18,18,48,28,20,15
0,30,24,22,18,37,28,14,16
0,34,23,27,17,20,32,15,17
0,35,24,30,17,16,25,14,17
0,35,21,27,14,15,25,18,18
0,34,23,29,15,14,29,18,19
0,30,22,20,17,20,29,23,22
0,26,19,24,15,25,28,23,28
0,22,19,21,15,30,25,21,30
0,18,17,24,18,28,22,25,31
0,14,20,21,18,23,20,22,28
0,17,24,17,20,18,18,21,26
0,21,23,18,17,24,18,22,22
0,25,21,24,19,31,16,22,27
0,32,19,28,19,29,20,21,24
0,35,19,30,19,26,17,21,24
0,35,19,29,18,17,20,16,20
0,27,18,24,17,16,14,17,18
0,21,19,23,18,17,17,20,17
0,19,17,22,24,19,21,19,16
0,22,17,20,27,22,28,20,19
0,24,16,21,26,26,28,24,20
0,25,17,15,26,24,28,22,17
0,22,22,15,20,22,28,24,18
0,20,20,20,22,20,24,16,16
0,19,21,21,25,20,29,19,18
0,25,17,17,26,29,30,19,26
0,31,18,13,26,31,29,19,27
0,33,20,13,29,31,28,14,24
0,37,25,18,27,19,22,15,19
0,43,28,23,32,17,20,14,15
0,43,29,27,23,20,12,18,16
0,40,28,28,24,21,18,17,17
0,30,23,22,17,24,21,22,17
0,20,19,17,17,24,24,22,17
0,17,21,17,16,25,23,30,17
0,20,20,20,15,27,25,25,15
0,21,20,19,16,26,22,25,14
0,25,21,15,17,23,22,21,14
0,30,22,13,15,24,20,19,17
0,32,22,12,13,26,20,18,18
0,35,17,17,13,26,25,15,19
0,37,17,17,11,26,26,15,14
0,37,17,21,12,20,24,14,13
0,39,26,24,13,19,23,12,11
0,38,28,23,13,19,24,12,12
