SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,64,50,81,40,32,62,31,64
0,60,58,83,41,29,60,48,64
0,58,66,74,55,30,69,53,68
0,48,57,62,60,53,59,55,64
0,38,45,51,65,53,57,45,51
0,32,37,49,61,76,50,44,36
0,47,38,53,57,66,49,47,26
0,50,42,62,61,64,39,45,27
0,64,49,70,71,45,30,42,31
0,58,63,69,85,48,25,37,36
0,44,58,69,75,34,39,48,47
0,36,57,72,72,42,36,52,56
0,31,42,61,59,40,39,49,57
0,36,41,68,56,55,27,39,53
0,38,37,66,50,56,24,33,51
0,41,42,76,43,67,24,21,50
0,50,41,77,35,59,39,25,58
0,59,36,70,38,43,47,33,64
0,60,34,68,41,41,44,42,55
0,58,31,70,48,42,34,48,54
0,44,39,71,56,44,21,44,33
0,55,41,57,60,60,16,46,32
0,50,39,52,64,48,27,36,25
0,49,28,49,66,65,33,41,27
0,32,35,56,59,51,48,37,27
0,44,32,58,48,51,49,44,32
0,43,39,53,78,33,39,46,29
0,62,42,43,72,54,26,45,29
0,49,40,41,72,49,29,40,38
0,51,41,43,46,67,24,34,39
0,57,33,45,36,56,29,34,40
0,54,31,53,36,47,25,28,43
0,56,30,58,36,32,40,29,39
0,38,32,63,34,36,44,49,39
0,50,38,53,40,51,41,56,32
0,46,42,51,47,55,29,56,32
0,46,40,43,50,55,24,42,36
0,40,39,47,62,60,28,30,34
0,38,35,55,79,52,30,29,35
0,50,36,56,72,53,30,31,42
0,50,39,45,56,46,26,29,45
0,51,41,39,41,45,30,49,47
0,46,35,32,36,45,31,63,40
0,52,28,41,46,65,26,80,45
0,74,37,45,48,56,26,72,45
0,59,45,50,44,69,30,47,47
0,60,46,49,37,57,33,36,42
0,43,35,49,32,64,36,43,33
0,48,27,44,36,70,37,55,28
0,50,19,43,38,70,34,57,28
0,50,23,36,37,50,36,45,30
0,57,28,31,55,66,39,32,29
0,46,26,32,62,59,33,29,35
0,46,32,36,62,60,33,29,31
0,55,31,41,44,41,32,30,37
0,46,31,44,30,47,29,30,40
0,46,34,49,31,50,22,53,38
0,64,33,52,34,50,17,56,49
0,48,33,56,77,60,16,56,49
0,48,29,57,76,51,31,40,49
0,33,30,62,76,51,42,30,48
0,31,34,55,42,57,43,49,40
0,35,33,52,38,51,38,72,26
0,46,33,42,46,72,28,68,20
0,46,29,41,59,70,29,54,16
0,46,24,35,73,63,32,32,19
0,47,32,48,73,61,27,35,29
0,46,31,47,75,64,30,35,34
0,48,33,47,71,50,26,32,39
0,46,40,51,61,60,27,30,37
0,47,37,58,55,44,28,46,42
0,46,35,70,46,58,25,63,47
0,28,37,69,42,51,25,78,47
0,39,40,62,42,48,32,71,43
0,44,38,53,41,43,42,52,41
0,42,39,47,48,41,53,41,39
0,54,27,43,42,54,52,59,32
0,44,30,46,44,77,46,61,35
0,50,31,43,43,86,42,49,33
0,66,28,42,38,77,32,33,36
0,48,30,42,36,67,31,30,44
0,49,34,38,47,70,34,30,45
0,39,31,41,46,60,31,30,36
0,31,32,35,46,70,29,45,29
0,54,30,43,41,64,25,59,26
0,50,31,43,31,56,23,69,43
0,56,28,53,30,42,17,63,53
0,60,30,59,28,40,18,43,55
0,59,30,59,28,28,24,31,45
0,52,30,52,34,46,26,29,34
0,52,29,40,38,50,34,30,35
0,41,30,33,45,66,33,30,33
0,42,30,33,49,71,37,30,39
0,39,30,34,48,85,31,51,36
0,46,30,38,46,84,27,48,31
0,46,33,48,54,80,33,48,28
0,46,33,59,56,65,34,32,25
0,44,32,54,55,77,40,40,33
0,62,30,47,42,78,33,55,39
0,61,34,34,30,78,32,70,55
0,51,34,35,38,69,26,71,59
0,50,40,43,50,53,29,68,57
0,63,37,49,51,31,31,43,43
0,76,29,58,52,55,27,51,31
0,81,26,53,48,54,27,48,24
0,74,24,54,46,54,25,46,29
0,52,22,45,53,53,30,32,34
0,37,20,45,56,47,35,27,34
0,45,20,51,50,49,32,30,29
0,48,25,53,56,47,29,30,24
0,48,33,48,44,49,25,40,24
0,43,33,46,44,59,24,56,26
0,48,29,41,32,69,20,73,36
0,45,31,45,30,49,23,89,49
0,48,40,57,32,41,34,68,65
0,54,44,71,32,54,41,46,70
0,55,39,76,32,52,43,26,60
0,50,29,68,34,52,34,25,47
