MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
,102.06897871880345,54.436043465865815,56.64069317966644,61.620675720945776,77.16443631718911,83.30786856261183,73.05753185029815,75.03633398301385
,115.65359970019023,71.36921385325961,81.87069166089161,49.398192500239624,88.27184476391767,64.02243866977466,69.55442542886318,67.41287746008118
,116.1118412240495,57.158406082393725,80.74902870432145,45.585603405475474,86.60618661219615,50.8375509175394,49.487143623135466,56.25915097791233
,120.72771069110301,34.914494673763556,62.107575516324395,44.889827175485756,74.76008704188216,42.462440480547876,37.345377046343884,60.70764176874559
,122.3535663835076,38.57523756747951,75.07108447013651,58.81461454958108,79.1751623397245,33.48215254150993,38.00180613136503,40.98681367678636
,136.62225576315333,33.311257969154575,76.11536510205093,42.7284554750007,109.38178148456889,38.12429485600412,44.68751843989148,34.297476968091665
,107.352068611338,40.63202256374209,79.79367208247093,68.9365233274315,98.2657456897757,37.95714735030436,38.58296119020822,37.10901310402741
,61.12404803838748,57.4246668697792,71.192715528939,79.1532719483222,102.29974832485861,72.7798656413927,44.54119308687914,36.806859648727304
,61.23103210478212,55.371015847973545,68.52725697535462,95.58221101481578,77.17523320056993,38.13926367017969,35.33718329084924,47.84425285726115
,43.285088363844096,45.12178772562771,49.45908726812778,75.61300944092439,59.40540419437924,39.62155698778214,37.957902486925995,62.47478851550851
,109.27589115235914,84.77642495443492,44.035859033371786,35.330780603253864,41.306123314443006,34.79337281376598,43.562933617665735,74.7060853116577
,95.39771538885427,44.95995246817848,43.3126010473768,52.40157832219435,46.255479511338386,27.705581291990114,56.82150300218604,65.02474360871463
,82.199455153682,29.11096222148335,34.89299560565327,46.251874037810495,51.46872148773333,38.787397044977986,52.645257366579074,76.843731125389
,97.35443833728299,32.98735732820872,42.344491655332234,44.71033520433253,71.48228530071422,55.136596788661926,42.71597094383443,85.9392780918823
,106.51806324942977,31.763004534728253,62.84572123075455,38.338354923583054,73.42103009440251,63.197106329132914,30.60983042328498,90.05106068528744
,112.70938336610988,47.43728265628492,58.324712072492765,53.27525273320203,66.19393819949082,48.91571939867116,44.961018675932074,87.12518677905524
,90.09682535997078,43.0314727990748,57.88203021606861,31.131952254668626,74.18909492981939,53.06969870992905,56.28588302226324,56.51191604457541
