WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,Label
0.0,10.638792605770096,10.559474026203857,4.326012754887072,7.606467071268023,9.15145484327074,6.696015695528755,2.2410639668967725,8.10496490538715,0
0.0,8.048714030289304,11.436349258565045,7.19432051491991,4.159101002125063,4.811039803455305,9.478734861447856,6.394730955368457,11.673618456870686,0
0.0,4.831953558293459,4.097058741854227,9.488780822575468,3.2670518813581597,3.875563202725525,2.1673046023059195,3.1330839122704326,14.683105818118468,1
0.0,21.15225992839884,2.8544719743362554,1.491275337778426,2.599025811336399,4.2990745748184604,4.123927140431489,2.904099466047061,9.198738733229629,1
0.0,17.423858753588934,18.446504251349715,223.12474706480285,7.13076183532065,6.487550879014711,6.781031772780644,5.873579750969229,5.851115194277931,1
0.0,15.237205831704376,11.309384860650114,2.3482561297362947,4.983421428989489,5.339453507306754,11.323999545717562,8.059530983326049,9.424169943751728,0
0.0,2.762927269382736,2.499889091816266,2.8243815531306726,16.454275090246963,21.459541100895155,5.681116151694138,10.271366092922976,38.126480863950505,1
0.0,4.7314306171370895,8.69499577104829,4.353246526062559,19.75858967686018,13.733928901940448,11.685198948352843,9.693642591785885,22.099724926499988,1
0.0,6.208085856246813,5.410187638615021,2.795294292186512,24.00385695296159,16.491118822585207,4.932714359737028,10.145553356440336,11.35516839387803,0
0.0,8.725102813888807,3.5852559561118187,3.918961270339869,13.428355760707326,7.890393294190691,7.236567886193207,10.41895649115188,9.565742421601705,0
0.0,3.734851787323744,9.802027182691903,7.590088963887151,3.658953108178949,11.262852222690103,7.9343210587416095,6.076869599398162,2.995766867319832,1
0.0,5.196629990124552,4.33008468661322,4.026089097800654,1.4369392070817868,3.0427430961681763,2.104194075708524,1.5316441151430975,7.005213233858097,1
0.0,2.252065477551666,5.63415168113794,3.996019395719257,20.605832246841512,11.172939872018588,6.6414992235235015,12.527942898559576,31.69675427659635,1
0.0,105.98634044148292,9.230839304488722,1.8009772987086432,17.0361109906353,16.53326398910328,10.326967992662578,3.600679346159208,4.665326620517833,0
0.0,7.673429016761414,19.99609967567908,8.14580688244068,3.244753854716006,7.403669946154037,7.191141076647357,3.2958972038026118,26.788301594439,0
0.0,3.2193588448275854,1.191569501885266,1.0203627589016242,14.843161882406308,5.993265125739894,3.258566863392228,8.898093318844575,2.4756846002910797,0
0.0,110.05531829631776,6.390399412335361,1.3197733062078822,207.78231903652443,4.939154147740741,4.4987089938613,2.9397261964729595,20.36633016699652,0
0.0,8.219004288139192,5.67497359702353,191.84949946134225,10.731381809153763,6.796463792359781,3.6024707202267887,1.6439909844050953,5.374879542224912,1
0.0,5.7713056263291325,6.425064686944018,3.536383242175843,10.047351517869082,59.62125685428687,3.4450500952513945,3.369410850502045,6.981550064812012,0
0.0,5.950464569147361,3.671270170191453,1.2178770793661533,6.710981944301001,3.241151411303797,2.210227864703118,23.754831294719114,14.221198389159554,1
0.0,6.179661308017176,14.998664632046472,6.838032282749889,5.379473338855507,15.217564370861153,10.880326960147988,8.02009909154025,11.87268351025318,1
0.0,4.457517720648301,1.9814376501984632,2.488864992519624,20.737331831532305,15.266619621205583,9.095343520886685,4.451079983976214,2.605690520966194,0
0.0,8.871416000348267,4.455514138434332,227.9756032577631,1.661897724900527,9.029634299821298,1.649668957251767,0.7418424589004131,9.858989543308708,1
0.0,7.99987799892244,12.1366480257796,4.185783760586253,47.67055898351843,47.401974030408326,8.095667855382914,37.58185890670079,82.69602275663675,1
0.0,7.286183695138652,10.265956604112418,2.908428222274281,6.365710866989296,5.76535872667712,16.99233983871165,3.052046129923035,8.210986764919618,1
0.0,13.583693524058592,10.308958322126472,7.850739913580018,22.997550009386156,15.750775319411115,14.221104872728874,10.246243175557732,19.702821465405336,1
0.0,4.719938286043684,6.200823838681322,2.756767697254188,9.83877260366593,17.874096683173015,14.609026341333418,7.419727075063951,9.679402532125614,1
0.0,11.334274111873846,5.156455268283878,5.362281272750439,5.450785637065692,4.017041682393146,5.019650721570981,1.316991235983462,9.063504616519625,0
0.0,1.883031281214004,20.471481777677692,5.209177187042143,4.321019427104895,4.94116961779978,4.294332591092816,1.774560105405922,4.173538715902216,0
0.0,161.466842588023,6.161953840574224,2.0484687604672294,9.100301605392705,11.103605036943437,3.324572974200551,6.452217234787733,14.861151751674576,0
0.0,6.982914031855458,3.3229328275646277,4.584829190687437,8.700352119058213,9.301742459785912,4.488484699849598,0.9296528055159669,17.460331144690134,1
0.0,4.477990724436324,3.018121744402115,3.1066181658395324,8.396551644836231,5.868102514790546,6.527832588539699,3.2172410243079246,3.7179469355815975,1
0.0,2.440802997703881,3.942834195537892,1.781544030309628,4.895170048694927,7.396555527797994,4.774508109351396,3.502168839237883,2.3524873673872486,0
0.0,5.473229006727166,1.6965974858609991,2.5821576824450925,30.66518901173901,5.694460200930014,7.854789849246934,10.779584328902528,3.190581836442941,1
0.0,7.799265419850393,10.28170509910356,7.958424447269234,3.1286152238920426,10.480980018893376,23.605591738251583,6.516907367140238,9.61423494696628,1
0.0,5.836726875748456,8.456134518630357,4.766596166604177,7.338263472885397,6.774715348573223,10.292705654267486,9.327905713329251,6.656505637183331,0
0.0,10.39431254772548,6.643481065895695,10.950131275457627,55.61630003941549,59.62681445658132,7.760063974764709,36.30210955041372,34.03433528688579,1
0.0,8.79671196089875,8.539549750388833,3.941525155792375,4.00650719569745,15.999853443208227,20.621327751406437,10.516008335080524,12.971637255396464,1
0.0,4.338732432880998,1.964181001285969,2.7806693465450856,19.8578783002979,11.177829635677371,3.582169061107791,4.326312239946368,3.0999411704513005,0
0.0,14.097468812572687,9.594813210569384,169.68412394047743,14.708455070434695,10.493988192027306,205.77116566739775,5.416827670496259,15.039082167595703,0
0.0,1.336618862257044,2.5752033474060694,2.6526237749166723,10.564041491705996,8.226839494802654,2.514812039429016,4.453624396582148,1.886591029787069,1
0.0,7.016462279743428,3.489034551874686,8.171369299163628,1.635919353404642,2.4822381813450507,1.9662051744961189,3.714870149756904,20.938683523781098,1
0.0,3.110988778674427,1.7217882907845397,16.34565193481789,27.269222567095326,14.588625655007174,8.115422542632176,12.991105685570732,50.94567272734314,0
0.0,8.409997196774489,23.96277828634972,6.673750351035736,23.36808694386345,21.0596287695062,3.284534531381768,21.045931614881344,23.21664674445925,1
0.0,7.920155714777761,7.852549243099399,9.488876339532538,57.36357279514642,26.58721458129341,10.685794387034358,6.605096576932975,16.64144740576518,1
0.0,12.65221208159724,4.530340081170957,1.19709999571735,33.1719363803434,13.525322749093617,1.706159640551773,1.8882588117872787,14.594025653591393,1
0.0,10.611033274557007,3.49143482760873,2.9839379929119145,20.600717822649223,28.967684339848766,5.883087875446643,7.965439203360524,15.267339454680345,1
0.0,5.525579748864884,9.80248688517062,5.358812926560164,1.5369207354625556,10.48571840185383,4.59228569061902,5.447487580824152,2.4331806575118664,0
0.0,4.470318189570817,1.395980701201147,0.6392754032043823,1.534032713338518,4.027312353733593,0.9053835527157648,2.955960626384408,22.200971064004165,0
0.0,6.027704076693661,4.288727061945252,1.8522784640196712,16.921349145431144,22.8714083299056,5.4321086555415965,6.844667646184268,26.963130353849444,1
0.0,7.069411969358018,4.933837338740108,4.501015215527262,4.376870808951313,7.836490290637206,3.523160051371983,1.7016223366505423,1.365376963962052,1
0.0,4.388507836445008,4.261149505225292,5.123290175183134,13.35742467474348,12.886753298527108,7.956359651960074,7.220157858379726,4.750987999603079,1
0.0,9.312632876474764,8.14267980383607,19.144919238722043,22.8394235972457,26.444549152383768,12.985391466378202,43.822070694058674,34.78875928578093,0
0.0,28.31293827718377,39.27154006748452,1.5542797999244735,144.09172397607242,9.941718495551775,8.771194172035793,96.57368412616708,2.968359814466426,0
0.0,5.142006359955255,1.946603173737201,2.5750276718375176,10.874710687571593,6.02050476702223,1.1593013805903305,1.4289041434464904,1.8107971326423236,1
0.0,4.4567062537272015,9.185202933979904,7.692177769614362,24.438818151990795,18.91157894712567,7.625220277772865,8.118077076642152,5.042746252932794,1
0.0,8.3365557612137,4.6314469985751385,98.75709842015188,1.6351334803963828,4.024149295173897,2.858127225272339,2.819656032948961,4.835985459971412,1
0.0,135.3186631069683,13.716567662400324,4.960171943278484,163.75164175215593,264.01939005212546,16.116571486983894,159.89827377408403,5.946230352727422,0
0.0,4.620166124669218,2.730745764468619,2.425836450674804,8.430424461388936,3.9744380410180975,1.4732021611348087,1.5416521572486102,6.491538432343251,0
0.0,4.918522775781762,4.263865166890164,215.62491805075013,2.8642724095075685,11.623984775151646,138.42164543501184,6.540372240307096,7.047529386348941,1
0.0,5.555086550050452,5.03539545153998,347.575764256125,8.377401944934029,4.63437406738133,2.8083283432469965,2.9019465686217267,9.34818598560774,1
0.0,11.118234037397842,7.786596389732272,9.299190951508962,71.97746054304665,92.55586805366588,12.838153135482818,57.15595118648619,96.87833655083244,1
0.0,6.55308365764758,6.010056603727863,208.3692001599717,9.555572765583731,7.935690493987626,13.617421222181047,8.032603431422373,13.4336166817056,0
0.0,5.57242967818901,3.1912425158623208,2.616055138344749,18.98567011475844,7.597855017957976,8.921208350399523,12.923800053517926,1.637598648986013,1
0.0,2.8102900503471115,3.4526711641655705,2.6598586172754244,2.308742578599987,9.796693228016272,2.258004037606332,1.1368490975080578,1.5425435467774582,1
0.0,9.561433486268625,9.27393390721165,12.219577705129126,36.364711705938106,11.081062386577624,18.176662705507617,33.727650028924536,38.306060274209685,0
0.0,6.157856589820648,20.95663799120189,6.746112758611659,8.12418892894162,6.997590505299397,19.179870184202898,6.260032031694477,9.475199742008408,0
0.0,8.154829464146973,4.659196496123176,3.0530628293953863,5.087352070832708,5.737391149135172,5.23636167574128,2.7299284432590243,2.788182455005742,0
0.0,4.900591850076264,3.035983648014602,3.595284351443448,13.263602771924743,2.784664238115309,3.3906889711333443,3.191511761854288,11.415169087473426,0
0.0,3.715127800892507,1.60114239459838,1.9192264178503968,19.591843336442675,13.81202541381373,10.429774404968205,14.678637156514531,4.047863672649589,1
0.0,4.69480142040798,10.898482655375664,5.402146445231299,4.447424753665259,15.505456911284837,13.765641815810447,7.308246213461688,4.426246121448713,1
0.0,5.636002091843666,4.929366166652843,23.0012142354013,15.963777433577024,25.812758615312895,16.821845916526353,31.06844642917344,51.41118466745847,0
0.0,122.29285603766466,2.2243718408938165,1.4800217914400002,5.269464523779624,304.3942074830392,3.213631373026097,141.0301765513031,20.36546859931317,0
0.0,8.54915641331251,8.204938707462345,11.145498723478743,31.36381437535694,43.66458586840307,9.347506937523573,13.361152831861824,44.18151880443931,1
0.0,88.99544541901203,6.092425703760153,2.2428799809776567,11.20868406299963,5.749297630742528,3.736504439588989,2.2561808843129585,10.313949278142111,1
0.0,8.26585310685689,3.9414687645153927,4.077264241016058,4.466912790024357,2.625443005504075,1.3687202884675211,1.2405010492171982,10.797028702278404,1
0.0,5.897919078373922,12.496750856101324,8.58578353819459,17.85669259771239,6.385849955442297,3.8274993663448034,3.6556029867810698,28.82927491928461,1
0.0,4.210629252429831,2.661291462452811,2.0441786535946016,7.3207055001854355,8.924642195078636,4.764550604761257,3.4230361915629555,6.343963105677797,0
0.0,6.042062002767188,5.062031742004178,2.936702957093716,10.622979820497225,13.080996306656273,7.868187068575692,9.633804977017684,7.33771246654117,1
0.0,6.614180966246268,4.049718856459876,240.14611536600268,6.363869462103491,9.800261152225698,257.94107265551924,4.924635595940225,9.691052479343536,0
0.0,120.00744220137793,15.982061091334046,2.9992490860341414,209.93039832994413,254.1379113119228,6.986098174894327,64.33705475334105,16.837786037817096,0
0.0,6.2235699437602126,12.821656522134598,9.058323135727662,9.392942133087168,7.888505174701359,5.993695098199653,8.701723046609793,25.928140210949262,1
0.0,10.30870649995802,17.74505226207284,6.664255736914311,9.560850802610918,6.24679613030912,4.545594767678782,5.457285243121754,2.4110446062485256,0
0.0,204.76954483330337,2.8728009426018386,0.998555203504346,5.657249597285361,6.810511038335061,3.953562910802312,3.1071581201071377,5.864255302502979,0
0.0,7.738881860639798,3.9406279326346736,3.23663193686028,6.12818030294244,2.373286618706404,1.5229233651037055,1.0372850565327902,8.43051967442536,1
0.0,2.0760453071630645,2.566817834819927,2.9600942472532665,10.58396879971794,7.394693903497787,1.0409659479485946,1.310749981277337,9.156880051390155,1
0.0,15.450255381692108,11.498628296749768,191.69861836385888,7.8923298982483185,8.947505297864335,185.9210841076424,7.583087661024322,8.520640912396473,0
0.0,159.21369837167634,2.696633834500931,2.30131973066574,8.327741422927478,15.1763562414251,4.846212904442496,2.284226915848988,5.027471947905008,1
0.0,5.161383931546284,3.0097280456475737,3.485550507468935,13.148080390230929,4.5306100197713,3.5014545547136238,3.855871464509276,11.517468589272504,0
0.0,6.741418690983547,8.503049618741482,8.365095368000935,19.41602845254476,14.55265033325487,4.299352354595263,18.059077346505767,30.569752043877624,1
0.0,9.389706224921524,6.355663792451532,6.672757111213919,5.7246223720372456,6.868109888333095,5.605481979137545,4.700459340862524,4.095803172618584,0
0.0,10.58505778114528,8.65119624211059,318.4157441007356,19.98703688183976,5.926048665159273,3.9858990781816255,2.383456242551361,5.6938736684147,1
0.0,7.154334112961234,9.788396634205,2.8521956670807147,2.37871477375605,1.89919689173428,2.0853757946954024,2.122552396207358,29.612322816982065,0
0.0,106.1385090418277,65.18097723650695,2.668047352349852,11.030812947470377,239.6189952330268,10.192099042601471,3.3786685969172896,4.923283600035171,0
0.0,5.522310725688404,9.798058115350225,2.7146085602780063,8.991019057552236,7.79607734220006,17.036234373273842,10.655777247771512,6.028022565948627,0
0.0,5.530026894775874,4.31143862510966,2.8879547370263228,16.739149092291484,25.31976327507319,11.598701389637878,8.457929004152735,9.179821622907555,1
0.0,21.178159660216338,3.713363468403475,4.944739415154908,13.301067212924115,9.005645967434585,2.943675878258734,1.2859021879284014,4.742798997762419,0
0.0,5.399885212545377,3.2678268698390243,2.6221554044967683,15.42512402169978,5.051172288898378,2.968681502931701,7.6619711092173,1.399447278507243,0
0.0,6.187473454476721,5.67356286199508,199.9991247465564,12.3955196998821,8.186479500303001,3.8567272757008895,2.4772873358678305,14.988371894155414,1
0.0,8.232576230504215,12.950950112499626,29.698354932430156,38.25526388430099,35.57047070384547,17.985416478180937,44.49751522944654,72.97225557634977,0
0.0,2.807582266459635,21.087202137579773,4.770975885885729,6.551259511928883,14.709273693897131,4.734965259759033,4.680002869721831,2.649172399119724,1
0.0,5.601885818520679,4.332369563563239,2.5573928272862343,3.883085304320435,2.8231304697835964,1.679435823050886,1.7868626738171065,7.903466523635526,1
0.0,7.152969046704142,2.999861081237727,17.349110526601482,32.899209267460265,15.647241011944471,8.224009694463923,50.04259308827352,41.48399885500511,0
0.0,11.019606733781057,6.389846568149668,7.3933517607686525,12.189325207405854,5.783240061431083,3.8302191591651287,0.9084313316901608,11.174555125216584,1
0.0,11.464091401886137,9.533983134365712,422.5431915732989,5.738188550546083,6.29903761224034,111.13807333332468,6.424545208601977,3.642966268214859,0
0.0,13.102576172967488,11.71577821284767,214.8106346603452,24.76260351095577,13.202254748694212,21.8072335295045,8.222620189871455,15.99206827637379,0
0.0,3.910811768234848,4.386983691261439,1.3047614870254158,5.2953286906213615,4.66473311679944,1.9950532136744088,2.282573286340175,11.810008359204271,0
0.0,4.532284058815805,4.663919695064942,7.195318468282725,2.282760422088029,2.536703483908224,4.007953858114739,5.961939696290827,25.734206360414216,1
0.0,6.010118657068433,5.77980378567031,4.402994592463012,2.408577136233445,10.535944742441751,12.52783378724099,4.043446018742082,4.833779753151744,1
0.0,3.0476010408079226,2.525519401867898,3.0210979627172447,5.355280005813901,7.05563562838516,2.0865252593004984,2.4608024818675065,1.883696542177588,1
0.0,5.131569673279458,7.652521418990591,5.772742215108679,11.339561128097952,6.273603400466851,13.683786646419469,6.466635599107746,15.51709046154777,0
0.0,5.888187821397681,15.83825631343096,9.39888008184625,14.060084856251857,13.654766517767364,10.323332960743793,8.371583961821305,10.570126510589606,1
0.0,12.221353794924706,7.69161394908521,28.489988927845097,39.73200436429032,19.45372368195685,11.813650623308725,50.11226256165247,48.8707306746244,0
0.0,5.437081529153701,3.408658465439669,6.0822846051696455,1.903385774430604,4.092189745858894,3.520203691633723,1.712412625865706,3.3676172592546862,1
0.0,10.221668035827635,8.73749863254535,4.346386542680392,10.929900904741093,14.033362722444563,16.066987198941348,8.227633754576516,17.255605428864307,1
0.0,6.815585127188113,5.0129350651851246,107.16310499071342,7.506114993929892,4.391667901288821,253.28173539382735,4.452265760900039,6.788266105123126,0
0.0,4.911291380330503,1.745969507880453,2.0621355156811987,10.56214748455145,2.932566038044077,2.123756467592818,3.6000346773552785,10.576747346649892,0
0.0,7.945001240635838,16.245532389725433,10.22659958941536,8.804034619276354,5.026892242765393,4.986764607293551,2.5698106327579007,6.879257868292835,0
0.0,8.085451649870386,15.364397762206131,15.393814841092125,3.528089728399041,14.383896007302369,13.563543842602217,7.823510795755631,36.14380458532055,0
0.0,106.30848157734334,2.9258316670736875,3.3165633126714607,17.303216566467086,209.59752553606097,7.079021406705016,135.56377344898672,4.505425147546166,0
0.0,5.031069159364931,5.980855127535898,8.706682068371059,7.187946835409349,11.135573698127043,11.02299632800377,5.205661483179252,10.880143996992665,1
0.0,11.748537599488202,13.702260156005748,117.69494142795214,14.321109016716722,6.722609671522122,8.375754144528598,6.775009367846021,9.384339397403815,0
0.0,6.851791168921888,3.948167743254001,2.2932901160317027,6.297424868018586,2.1132095732879894,1.6264605577953448,1.4151954981526034,14.259302342870306,0
0.0,8.943642576641345,6.291977396800052,1.6697976920173545,8.81056420013655,10.348276709507353,9.094895804861912,7.806567246319702,3.4879686412834454,0
0.0,7.285904394174282,5.531213550965589,105.59264238246168,8.211825680033062,7.450473252233705,22.221787455768755,1.8817898828729915,8.273353288967222,0
0.0,111.9312945861387,2.0770261444072684,2.4705491760215468,11.707123255383925,5.759617998489604,2.4702346447605623,4.574504873546651,6.298510785413023,1
0.0,2.9014203846508115,3.9857462080079777,3.2484424147879816,14.343708328803029,6.700111776228814,4.776831670452879,7.271633404906635,2.5855701369254014,1
0.0,8.568476397847856,5.489711981886465,1.8764887594397013,2.485981593749705,3.783718060803394,4.617508690253546,1.5921411075895189,8.76799714451175,1
0.0,7.040052974853423,5.77676438663312,230.12064188768144,3.144795225610694,10.0882113969547,37.58202359211344,7.344714547396184,13.425342391587344,1
0.0,19.18712575458425,5.206544635381735,1.4850566150012463,19.007591002476502,11.05493790572433,7.262995459138493,7.748143278562211,3.5617047900932706,1
0.0,5.029423424771317,3.4486834982793235,9.954642027622334,13.532118293927866,16.512909377249805,3.06699839311879,8.449728244481257,7.213402139972037,0
0.0,4.091413783783234,6.377149656255863,5.615828092374738,4.783714775281071,11.083644380121957,7.238518936788616,3.904231676872547,2.710393801860428,0
0.0,14.057971242958152,9.570504700916416,5.7099991562757655,5.50707766939569,9.289331130319074,5.287464617064796,5.529379519366508,5.726147161313588,0
0.0,27.141222958846384,7.44696120194758,9.010518788155208,14.222746093836422,5.590953933503428,2.7120979119456394,7.000956459323048,16.068977560283916,1
0.0,7.122724341249242,7.392153389521392,5.397692919161274,30.307574702891483,32.537753824341245,4.3247749282384245,28.092080980943344,47.8159347874281,0
0.0,8.256100457894187,5.243750667665728,7.359012644189202,9.701786230570278,2.7255334992550244,1.4779518806294696,1.7374773237755226,9.029042929351618,1
0.0,12.933857562178831,11.609308707064391,156.54703702758513,8.145737544792613,13.099940500581893,19.538160411657167,4.921643480368612,14.392941514548305,1
0.0,10.094862927776663,6.834051050751658,19.99072628159314,12.083201113228624,5.341131106908836,6.407138727211326,2.808230165958113,7.029056418192176,0
0.0,5.894274071617443,14.311106836741526,10.181017534853778,3.8343184582773246,2.920972407008421,4.802686977123575,1.98301487630693,7.205829175623744,0
0.0,4.2688342665057615,3.86332791877353,19.436575525113028,21.412290564381685,31.010866517422947,7.690533958863853,24.506888352087145,43.41065054525208,0
0.0,5.470285427116205,5.339718609266008,1.6427066696691326,2.3654880372861813,12.112336854831389,8.08176591852478,3.211834158148972,7.826996874593671,0
0.0,5.770988039906327,5.000886689177658,2.374479954661108,3.1282319613167258,3.494925109312474,4.5253272380936655,2.5376003237283915,6.698797832432367,1
0.0,20.47277781664273,8.79086938401022,2.487215209575538,12.7904783179685,6.7066306652775936,10.562172893191606,11.336228673895494,13.761419834828708,0
0.0,4.197248706141539,5.918483362517079,2.737849794103936,19.38288047110197,11.969163760388192,13.578980811004875,12.202998265707588,3.664493796805256,1
0.0,11.6463343733499,8.06905924546981,6.181664372729992,10.422585991683391,8.801855114393337,8.913922680176768,5.9009207279575016,42.23471449106076,0
0.0,10.859188196278629,9.918292587152312,7.525406321741592,52.22055866714629,28.890627547439088,7.133576671176416,24.25305966717928,64.04023107422063,1
0.0,9.139179919741428,8.274518787509091,8.116815946915311,17.484605759603088,3.5133581299180383,7.296556519457475,4.201619340234651,23.6586729968404,1
0.0,2.264648777368126,4.340526352218483,15.296388006235848,29.33600097948227,9.72881482353494,9.527014883066634,25.119066630038866,42.89621762079493,0
0.0,8.947377614147024,10.270890421469655,7.811415742749126,9.390369526024129,3.095532004947792,5.254653983432012,2.18811629861335,11.956703008743144,0
0.0,8.648077942288175,17.29907627051421,506.62439313293913,8.709042817577878,8.438632592872455,5.108653929044911,3.358117514669668,9.281109860030297,1
0.0,113.47071693158968,7.262895690856238,2.3939735658639463,90.93138514955184,259.3803751429381,7.609057793402703,13.140854372176891,11.57824099373912,0
0.0,9.041638544628938,13.948446139840865,6.285206207356064,20.359816055426933,22.428956261024062,14.28098821501361,7.236644924739775,14.30816242647453,1
0.0,4.85560433306334,1.6894799845277886,3.3682598130438746,21.749075946127277,27.93142909285368,8.26626077503672,10.005966899020285,30.28573731597914,1
0.0,6.141244024465991,11.974754288326462,9.024375951482783,11.481649947622694,9.411666865681454,9.636099572932526,5.517248278186437,4.517287132272664,0
0.0,5.709528776655543,8.654634727098962,2.738976677840908,12.799901972152506,15.821448501642015,5.012963212215402,10.465021841012408,6.032585893309397,1
0.0,5.701038944568914,9.584580303250693,5.413094782973033,12.895854460650682,16.641179654080986,8.529056712952446,5.889856681303048,20.948846943046803,0
0.0,12.779090535584986,17.65395548069533,7.905149312979074,11.572656373975551,9.205170645463763,10.39444361307211,4.283373439917294,12.488732204185476,1
0.0,8.44149188001173,7.978620325533337,5.070524019395265,9.17721899894402,25.0889092669864,4.925439821132727,7.948113298230005,21.49072917002657,1
0.0,1.841568111982364,2.025159559652745,1.0768232847671553,0.3035726640619801,2.8183038227364734,1.985514943117049,2.1263600259813518,6.801897068207177,0
0.0,5.874369940387789,16.794153924056744,11.888165112512343,6.441767438112551,8.152696184168036,7.733855052080517,8.647794479663384,14.54384817114394,1
0.0,4.166070242559633,28.94688159729379,9.80847586770224,3.66533640385493,10.794673973673245,13.456881207736444,5.028485484953917,2.3295241051203157,1
0.0,8.532557083658087,8.906568427269665,9.782879296041214,5.775951179755856,10.492440871621998,7.362240643806891,5.162421773599437,20.319594289254667,0
0.0,7.197057183711442,21.65915221344409,12.23245110896423,6.048003528906037,12.86507820192984,10.345256908622668,10.02788643594672,7.60991869427499,0
0.0,5.1262406269981415,4.48510218971158,3.6769975665643626,6.872108770309953,3.291123495676704,2.155811883956177,2.488855974230783,7.0281185529898735,0
0.0,5.0541282775795535,7.418794784205549,1.369637227870546,6.752214609384755,25.849991668372045,2.834844784468034,10.69965248081205,8.290857999714753,1
0.0,11.115339981579975,4.743976959034116,5.825460347766637,34.05232919256122,12.405060067594809,14.924250625137237,23.20644262699897,52.00140273634413,0
0.0,11.416333997708366,17.069170166458388,7.027048724304518,55.03116086920241,73.2613637112094,6.81136962562001,37.74028053546158,99.60394242208103,1
0.0,7.807468978195802,6.788568718791833,4.2394705018705725,8.358030787417349,4.332033437926463,1.700299578481765,3.032100305147297,5.057582849606408,1
0.0,9.590369331754044,6.414985324639289,3.4324001535624578,13.65996075109145,15.573244781514845,4.84368401789062,5.579995346222046,9.373926929475232,1
0.0,105.7168197364408,4.459794324950259,3.925086459616263,4.896744165524611,161.54124960371615,16.973640778924132,85.67800985397061,7.008851995837744,0
0.0,9.116347586503746,3.340358841711633,23.94033837726438,5.773597006140706,3.456153063471377,12.63069918239854,4.07487459262097,6.076186974884915,0
0.0,14.417246482387618,3.033585795563978,2.694149929464028,10.138186687471256,6.231571282327895,0.9129155168555309,1.3290587240867473,5.7079135419349445,1
0.0,12.320941563138572,6.276722463164881,4.625826219798625,5.248408794206272,5.773810264679513,6.870205178655223,1.6843612295807635,2.279591403984427,0
0.0,9.455532399082688,19.13196246979733,10.245076134205195,6.393495336912767,12.610289755621244,7.802374807188984,4.90912680799101,2.9620607527108467,0
0.0,20.53884996947823,4.979230897933451,1.4076404754336695,5.593692836263465,154.24849550781926,2.8569575387815997,10.173568316986618,14.917020168740072,1
0.0,4.6585360872659525,3.941388262980528,4.483970745626316,17.108275973915188,4.191599126456991,6.461897784048589,10.769077764183614,2.709048939359584,1
0.0,15.883109852812543,7.513781987933472,1.2849803540762852,8.278160665502991,3.747794996509426,2.452347794744619,1.8996594455133395,19.637888156035213,1
0.0,4.375418933528119,3.0896126088634626,2.714321252414224,11.365538795854306,10.612462842797,3.6430053387041617,6.48072982177315,3.945051045785765,1
