RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.4992237052295186,0.5033311456131663,0.5021211546678384,0.4983358589679501,0.5228286217625666,0.5005309179422265,0.5652773849113163,0.5390181222848665,0.0,0.0665573194866614,0.0235351291133878,0.003524955040551,0.0408595371089941,0.0208338298660724,0.005665030625788,1.0459993289562162,0.2859407600363141,0.0,7.4172988433723,1.4451965172905328,0.3173359894382164,3.0579528856951708,2.4697875303655765,0.5850689786504526,51.2794792495408,27.13906108667672
0.4992359360243271,0.5025994459067537,0.502148739669319,0.4986634379315792,0.5229876405190956,0.5005193801032246,0.5892218716610209,0.5258385318309031,0.0,0.0915046532376037,0.0154958104096824,0.003273667727578,0.0560224486492257,0.0220691039431618,0.0060812835436766,2.3406910703370087,0.2485873071477352,0.0,9.70015758856952,1.166550384069854,0.3231312679843565,3.5538359075171684,2.819233368770764,0.5208158629520683,88.58199444602627,23.984659435748128
0.4991788552626697,0.4999237814442235,0.501124711499894,0.498697043341216,0.5229474029776372,0.5010281060925463,0.5904095856912959,0.5220128455170716,0.0,0.1319318730642331,0.013039676066591,0.0028284809339744,0.0664032022575897,0.0209651552416827,0.0056749956065356,3.126111828514557,0.1939889771389461,0.0,12.82146763497724,1.11435559092985,0.3289328836272944,4.437891243820626,2.8906264885357573,0.470196544244147,138.9128594203586,21.86795848264811
0.4993328826671361,0.5011982522086997,0.5025366181685603,0.4990815356310313,0.5233810631652892,0.4999938761625934,0.5538647363340571,0.5166804771569574,0.0,0.1942858501794908,0.0121675931712775,0.0034632140878096,0.0666508637133449,0.029420792739313,0.0090566823658385,2.661316981380149,0.1825984994975137,0.0,18.148597201072374,1.15136626925283,0.3477625639064527,4.054085567445092,3.8758114084487545,0.6252100146527481,112.45493561620604,19.533910884268334
0.4990426587220676,0.5020887695206006,0.5057380907536971,0.4986731725068861,0.5229903678990501,0.5031903742669198,0.5469665858044086,0.5090368752934948,0.0,0.3357291340769917,0.013612680836324,0.007860411161967,0.0447931553099402,0.0328199841600092,0.0150279724763818,1.4773907304227878,0.127190339130138,0.0,29.848652547160736,1.357506980788528,0.688190310248395,3.3064028914835744,4.183981074435257,1.061192838581447,69.58948253339112,15.81146033279819
0.5258903343501532,0.5038993942274781,0.5049737101835455,0.4981261151869778,0.5230324832785896,0.5033179798849167,0.5098917202229925,0.5104427497872981,0.0,1.4505365853604426,0.0226016028429096,0.0136436916208735,0.0477978569499634,0.0356738491922906,0.0165731425338077,0.4613287647700817,0.1098198381280517,0.0,112.72217982379416,2.208550280309405,1.1689723676012922,2.8425683566562485,4.118351233997103,1.0909969765761047,19.58078984836268,12.828201627464251
0.5190371003793917,0.5036528232111297,0.5084481365629804,0.4986752504044862,0.5226295590971757,0.5077130655025492,0.4945270801977953,0.5042222720813699,0.0,2.6762729235819496,0.0286132676910918,0.017844156572028,0.0719761584742883,0.0318623244185225,0.0300074526704156,0.2384855184114064,0.0672467901870891,0.0,196.7261316113253,2.5484417879793733,1.4046557611235708,4.489767571811496,3.6709132313193695,2.0420036476227668,12.586441612530312,7.80029699052771
0.517643599899341,0.5046082895973145,0.5069618134140006,0.4986080257957857,0.5229155525042157,0.5074268057191665,0.4954949433828423,0.5024490368627997,0.0,2.6914786584938657,0.0319326026411366,0.0160379600205463,0.0876469689428233,0.0364979034704754,0.0263755406957593,0.2343455574020689,0.030258334571336,0.0,197.5086903476628,2.534619803277093,1.2692300868265898,6.938930377304204,4.090696451214028,1.7449661585515992,12.20085932233041,2.6478028511709706
0.5076937223960181,0.5029094147846324,0.5084715890924939,0.4986889914808177,0.5230034243301351,0.5073105463793587,0.494233698831206,0.513248492524148,0.0,1.9516282987893987,0.0237157579627416,0.0128927740864343,0.0921145007169509,0.0406247252334745,0.0304927070056532,0.1396072930119654,0.1144561328240292,0.0,124.9812487783092,1.9636480242085923,1.121181343844948,7.960363496041129,4.33938207772834,2.374279843180222,7.894995247268609,5.197410965355751
0.5022305800562369,0.5018930556596655,0.5010045834837364,0.4985337531324462,0.5229622752005804,0.4989166459230677,0.4948468153548263,0.5131116920123703,0.0,0.4221872185147257,0.0121110545512533,0.007199246384108,0.0736823658790908,0.0425072802424579,0.028707472297323,0.0970422167959793,0.1247991178527492,0.0,32.92030092793868,0.9249319054585688,0.7715659672990298,8.780559146768052,4.312928288848113,1.9954929601626228,6.0090167619746016,5.749706902451077
