ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,50,29,28,33,48,46,46,32
0,51,32,27,33,46,38,42,34
0,55,34,29,38,39,32,38,32
0,56,30,28,39,43,23,34,32
0,60,23,28,40,39,23,22,32
0,71,16,27,40,51,19,16,35
0,75,21,29,39,50,26,19,34
0,73,32,40,37,51,29,25,34
0,63,36,45,47,52,28,32,33
0,56,33,44,40,45,31,43,31
0,54,25,31,36,42,24,46,38
0,56,16,25,31,30,25,42,40
0,48,12,19,19,24,27,41,40
0,38,19,18,17,30,34,41,29
0,33,25,18,17,33,41,31,26
0,35,31,18,23,43,39,27,28
0,40,30,20,26,32,34,26,27
0,44,25,27,24,41,31,26,25
0,38,17,30,18,41,23,23,23
0,30,23,33,14,51,19,13,27
0,26,24,37,20,53,18,17,22
0,26,28,35,27,43,23,23,26
0,26,21,30,36,41,28,32,37
0,27,24,26,39,38,29,35,43
0,28,24,21,38,38,24,34,51
0,36,19,21,27,35,20,26,40
0,39,14,24,24,24,20,24,25
0,38,16,23,18,20,22,20,29
0,40,16,23,26,18,28,19,34
0,49,19,22,33,20,30,18,45
0,48,22,23,39,24,22,22,43
0,42,18,28,37,30,24,22,34
0,35,18,25,34,40,18,20,22
0,39,18,27,30,53,24,19,22
0,38,22,24,36,57,30,15,22
0,45,23,32,51,58,33,14,24
0,42,24,38,49,53,30,21,30
0,39,24,32,42,50,29,27,41
0,36,22,27,32,35,17,26,42
0,35,19,21,23,23,17,26,41
0,42,18,15,21,21,13,19,28
0,44,13,20,18,19,20,21,31
0,48,16,27,20,22,21,18,35
0,49,19,29,23,21,24,18,31
0,52,22,28,23,27,22,18,29
0,55,21,25,28,33,17,19,25
0,61,23,29,26,41,14,21,23
0,58,26,32,28,55,14,21,26
0,57,32,30,32,51,20,27,22
0,49,33,26,45,55,27,35,20
0,45,29,20,45,48,32,39,25
0,40,24,19,42,35,30,39,32
0,45,20,14,30,33,25,35,35
0,40,20,15,19,27,19,27,31
0,39,20,14,18,37,28,31,30
0,35,18,19,24,38,38,26,33
0,34,17,25,31,47,37,39,38
0,41,19,25,34,40,31,35,36
0,47,20,28,33,48,24,29,32
0,47,19,29,28,47,19,19,35
0,45,22,40,28,46,16,16,35
0,33,18,45,33,44,16,20,32
0,35,20,47,41,44,21,19,29
0,31,26,44,43,52,26,28,29
0,30,27,31,43,54,24,29,29
0,26,30,26,34,44,22,32,35
0,27,24,24,26,30,21,28,32
0,36,18,19,19,23,16,27,31
0,40,17,19,21,20,25,28,22
0,45,13,18,16,27,31,26,26
0,44,13,17,23,34,35,25,27
0,48,15,27,29,36,29,22,27
0,47,19,31,33,37,25,20,27
0,50,20,33,41,34,19,22,25
0,50,19,30,38,41,19,21,24
0,54,20,28,33,45,24,19,22
0,44,21,28,34,53,21,19,21
0,34,30,27,32,52,23,24,25
0,25,28,25,40,50,23,24,24
0,26,27,26,38,51,21,36,25
0,30,18,24,35,40,21,37,27
0,32,16,26,31,33,18,35,27
0,39,13,23,26,37,21,27,25
0,35,19,28,26,39,22,28,31
0,40,20,26,21,47,29,32,22
0,40,20,29,23,40,23,34,26
0,39,19,28,18,39,24,26,23
0,38,17,39,20,33,23,17,22
0,27,22,35,18,40,22,16,22
0,35,27,42,25,48,20,17,20
0,45,36,42,37,53,17,24,24
0,46,37,40,46,53,17,35,26
0,42,28,41,45,47,18,37,32
0,28,21,31,38,40,17,37,33
0,24,20,25,24,37,19,26,27
0,24,15,22,24,31,20,22,24
0,36,16,15,26,32,30,23,23
0,37,17,17,26,39,33,27,31
0,50,16,20,31,37,32,30,27
0,52,20,32,37,43,26,30,27
0,66,20,32,47,49,25,29,23
0,72,20,36,46,53,21,24,23
0,69,17,34,39,57,18,19,27
0,63,20,27,35,49,19,17,27
0,45,28,28,28,53,21,15,36
0,31,27,22,35,43,27,20,29
0,22,22,21,34,47,32,23,36
0,28,21,25,29,42,33,26,31
0,25,20,22,25,30,39,26,29
0,28,20,24,24,31,34,28,29
0,25,23,22,21,30,27,26,28
0,43,23,19,16,37,22,29,33
0,57,19,22,21,37,17,26,34
0,65,18,20,20,32,19,23,29
0,58,19,26,28,34,19,18,20
0,52,17,22,23,30,16,22,17
0,39,20,22,27,40,17,21,20
0,35,27,24,27,44,22,23,21
