ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,40,21,20,19,49,32,30,32
0,33,20,21,17,37,24,20,27
0,30,22,23,23,30,25,19,31
0,25,26,19,27,31,24,21,30
0,26,35,21,32,41,22,24,36
0,34,37,20,32,38,25,28,26
0,32,34,27,33,34,24,30,33
0,33,30,27,32,29,22,25,33
0,23,25,25,25,29,18,22,33
0,20,20,19,20,29,16,17,24
0,20,22,19,21,25,14,21,24
0,28,19,20,29,26,22,29,19
0,37,22,23,32,35,20,35,20
0,37,19,23,32,33,21,37,21
0,38,23,18,31,29,15,31,30
0,42,23,21,27,23,17,21,34
0,41,25,21,26,21,18,18,38
0,40,27,22,26,22,19,17,41
0,29,27,17,23,22,24,18,33
0,35,26,21,26,22,26,20,28
0,29,22,23,20,23,24,20,18
0,39,20,28,19,31,24,20,16
0,34,20,25,28,32,22,17,15
0,34,17,25,28,31,27,17,14
0,30,17,19,40,27,25,18,17
0,26,18,16,32,30,21,21,22
0,23,22,15,31,33,16,29,22
0,32,22,17,26,32,14,27,24
0,42,23,19,22,30,14,25,26
0,43,21,23,22,31,19,20,26
0,35,25,26,17,32,19,23,30
0,26,27,30,22,32,22,19,28
0,20,28,31,23,27,21,19,28
0,23,23,30,27,24,20,19,22
0,29,17,33,28,20,20,20,23
0,30,15,29,24,20,22,20,26
0,31,17,28,27,20,18,24,24
0,31,22,18,29,18,18,28,22
0,24,23,22,33,15,17,27,21
0,22,28,23,27,20,17,24,22
0,23,26,22,23,23,17,17,27
0,23,24,18,17,26,18,18,31
0,28,20,14,15,22,19,15,32
0,21,21,16,18,28,17,18,34
0,21,23,21,20,30,14,20,31
0,21,23,24,21,32,17,23,31
0,29,25,28,19,22,20,22,29
0,33,22,26,19,20,23,16,29
0,30,23,25,22,25,23,14,25
0,31,19,19,32,25,24,16,19
0,30,22,20,29,25,22,20,18
0,28,20,19,29,23,21,24,19
0,22,21,21,18,26,14,27,23
0,20,21,19,16,26,16,25,26
0,19,18,16,17,24,22,17,32
0,24,20,17,18,21,22,14,35
0,27,20,24,32,24,21,16,30
0,27,22,26,31,24,20,26,29
0,31,28,26,31,21,22,32,27
0,27,31,23,24,23,22,38,28
0,29,31,18,20,29,23,30,24
0,30,29,18,22,42,18,24,19
0,38,25,18,25,49,19,24,15
0,39,25,19,30,50,22,27,14
0,34,28,22,29,50,23,29,20
0,23,28,22,25,46,21,27,22
0,22,29,23,17,40,15,28,27
0,26,23,16,11,31,13,22,27
0,32,22,18,12,25,12,23,29
0,33,23,19,21,26,18,23,30
0,33,25,21,24,20,24,23,30
0,31,29,21,24,25,29,24,29
0,29,29,18,16,22,28,23,27
0,29,29,14,18,24,31,20,20
0,23,23,14,21,23,28,17,19
0,29,19,15,26,26,23,18,19
0,34,17,14,25,22,22,22,19
0,36,17,17,25,21,16,27,24
0,32,19,20,23,23,15,26,26
0,26,22,20,23,24,14,24,30
0,24,20,19,23,30,15,18,30
0,33,27,16,23,28,17,16,28
0,32,24,17,23,23,18,19,27
0,38,24,19,26,26,18,19,23
0,34,24,21,25,23,17,20,24
0,32,26,23,26,27,18,18,26
0,33,24,22,23,22,20,21,23
0,29,25,20,24,27,21,21,18
0,31,22,23,24,26,24,21,14
0,31,21,21,26,32,21,18,20
0,32,22,24,23,36,25,21,21
0,35,27,24,22,37,22,22,27
0,27,29,20,15,34,24,29,23
0,23,31,19,18,30,23,29,30
0,20,25,16,16,23,20,25,31
0,31,26,16,17,18,20,22,30
0,37,22,17,18,19,19,16,31
0,37,23,20,20,16,20,16,29
0,30,21,27,21,15,19,17,27
0,31,21,30,22,17,20,16,26
0,27,24,30,20,23,20,19,24
0,29,24,29,24,29,20,19,25
0,30,25,21,28,29,15,21,23
0,36,17,18,32,23,16,19,20
0,33,17,16,26,19,16,21,18
0,34,17,19,28,23,18,28,21
0,28,15,19,21,25,16,26,33
0,33,16,17,20,29,16,25,37
0,38,20,14,21,26,17,17,36
0,40,24,15,21,21,20,16,27
0,37,24,18,25,18,22,20,23
0,36,26,18,20,15,23,23,20
0,37,28,18,22,17,23,27,21
0,33,24,20,18,17,19,24,21
0,34,23,19,25,25,19,27,19
0,24,19,16,26,30,23,21,18
0,23,18,19,32,27,29,17,25
0,20,21,18,31,22,30,14,25
