ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,37,24,16,28,45,34,28,41
0,33,26,29,25,45,22,27,33
0,32,31,29,23,43,21,23,30
0,28,36,32,26,33,20,20,33
0,30,35,24,33,40,25,21,35
0,32,29,25,33,36,23,27,40
0,29,30,22,39,36,20,28,32
0,40,25,21,37,36,15,27,29
0,34,23,17,34,35,19,24,23
0,41,19,19,31,41,20,18,21
0,40,25,19,29,37,18,18,26
0,40,24,25,39,40,20,19,25
0,43,21,21,39,36,17,23,27
0,44,19,23,39,34,20,27,28
0,48,16,23,27,31,19,27,30
0,43,18,24,21,35,22,25,34
0,34,25,20,16,34,22,20,31
0,28,24,22,17,38,25,23,33
0,27,28,19,16,30,21,20,31
0,30,26,23,17,22,17,22,34
0,33,20,23,15,21,15,21,29
0,35,18,23,16,27,16,22,31
0,33,19,19,18,32,16,22,18
0,35,21,16,30,31,18,22,15
0,31,26,18,40,22,16,28,15
0,27,21,18,41,20,16,35,18
0,24,21,23,38,25,17,33,23
0,25,22,26,22,31,15,33,28
0,34,23,25,18,31,20,25,33
0,35,27,21,15,28,17,22,34
0,36,26,23,15,29,18,21,36
0,27,24,17,19,28,15,19,31
0,24,24,16,21,28,16,21,28
0,27,26,18,19,27,18,19,24
0,32,27,17,21,26,21,18,18
0,35,29,21,25,31,21,18,16
0,41,28,17,27,31,24,20,17
0,43,23,17,32,32,24,18,18
0,38,21,15,33,31,24,20,17
0,29,17,15,31,35,21,21,18
0,19,18,13,25,36,18,19,21
0,20,19,12,17,33,21,22,27
0,26,17,12,18,27,19,21,33
0,33,18,13,21,24,19,24,29
0,34,19,17,28,25,19,23,25
0,39,25,19,30,24,17,33,26
0,36,24,19,31,24,20,30,25
0,35,23,20,29,23,19,37,22
0,33,19,16,21,23,22,31,20
0,30,21,16,18,28,23,24,16
0,34,25,23,21,26,22,19,17
0,30,27,28,24,26,22,20,14
0,31,24,28,23,23,22,23,17
0,25,23,25,21,27,24,25,22
0,26,26,20,19,30,24,24,27
0,26,24,18,24,30,23,22,29
0,31,25,18,26,28,19,21,30
0,28,28,21,31,23,20,20,32
0,33,28,22,31,18,19,20,29
0,30,33,23,32,20,19,21,26
0,26,30,24,25,23,19,20,23
0,21,32,22,28,29,21,17,22
0,17,32,22,24,29,22,18,22
0,14,28,25,22,28,25,22,25
0,13,19,22,25,28,26,19,25
0,13,18,27,26,26,25,16,24
0,14,17,26,30,29,20,19,22
0,19,19,29,32,25,22,24,20
0,24,24,25,27,20,16,27,22
0,27,22,24,29,20,15,26,28
0,33,22,20,26,18,16,22,27
0,34,18,21,21,18,20,22,21
0,33,25,21,20,22,20,21,14
0,30,28,24,19,22,25,19,21
0,30,32,25,16,24,23,15,23
0,29,27,25,15,18,22,15,26
0,25,21,23,17,20,20,16,19
0,18,19,18,23,23,18,18,22
0,17,20,15,31,26,19,18,18
0,23,18,17,29,29,18,18,17
0,25,20,17,23,30,17,25,15
0,30,20,17,14,32,17,27,19
0,25,22,15,13,23,19,26,25
0,31,24,23,14,20,14,23,28
0,34,23,21,18,23,14,17,27
0,39,20,24,17,23,16,18,23
0,35,25,20,18,28,23,19,19
0,37,26,17,17,29,29,21,20
0,30,30,20,19,33,31,22,21
0,23,28,23,22,33,27,21,19
0,15,26,25,20,33,18,18,19
0,15,24,23,23,29,19,21,14
0,16,22,24,26,27,19,23,15
0,17,19,24,29,24,25,23,14
0,21,21,19,28,21,26,27,19
0,25,27,20,21,18,23,25,29
0,36,23,23,21,18,16,28,33
0,37,24,24,19,19,14,24,32
0,42,15,21,20,22,17,21,27
0,42,18,16,18,23,16,15,23
0,40,21,18,19,20,18,14,27
0,35,25,22,21,22,25,17,23
0,32,25,21,17,23,27,19,23
0,23,22,20,22,30,29,22,21
0,15,19,16,21,27,23,18,24
0,17,16,15,25,24,24,19,23
0,21,19,24,31,22,24,21,21
0,26,22,31,27,24,24,26,23
0,31,29,40,23,25,24,25,22
0,36,28,36,17,24,20,22,24
0,41,22,24,15,22,17,14,29
0,40,23,16,19,22,18,14,35
0,37,25,17,18,20,14,13,34
0,33,32,19,20,21,18,14,35
0,33,29,24,19,19,23,15,26
0,32,28,23,20,18,25,15,20
0,32,21,19,27,19,26,16,15
0,28,21,19,27,17,21,16,15
