ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,33,26,24,22,28,25,26,34
0,37,34,26,21,29,21,23,30
0,31,39,22,16,28,20,20,27
0,26,44,24,20,26,19,23,28
0,22,38,24,25,24,26,22,29
0,22,29,22,31,22,24,21,30
0,28,21,23,35,28,26,24,24
0,34,19,18,33,30,21,28,19
0,36,18,20,35,38,25,29,20
0,39,16,21,25,38,26,33,23
0,38,17,20,23,37,29,30,27
0,41,18,21,27,32,25,28,34
0,43,20,20,23,30,23,26,35
0,35,17,24,25,28,24,26,36
0,30,17,25,21,25,21,25,29
0,29,19,26,19,25,21,25,29
0,38,26,23,18,23,18,22,20
0,42,30,23,19,23,16,20,21
0,41,32,23,18,23,16,22,18
0,38,27,24,21,25,18,20,18
0,43,26,26,30,30,18,22,19
0,41,22,24,32,31,21,20,23
0,38,19,21,29,36,21,23,28
0,36,19,19,22,35,19,25,37
0,35,19,19,17,33,19,23,40
0,34,19,15,18,27,23,25,35
0,31,17,17,18,30,29,21,32
0,29,18,21,16,28,30,26,21
0,29,19,27,19,30,29,23,19
0,27,19,34,26,29,24,25,20
0,31,23,29,26,26,21,21,19
0,34,19,27,25,28,17,23,17
0,38,22,23,24,23,13,26,16
0,35,21,24,21,26,12,21,17
0,26,26,26,27,22,12,24,17
0,22,26,26,26,29,15,22,15
0,24,24,25,26,24,17,26,20
0,29,16,27,25,26,20,25,24
0,37,17,21,22,22,20,25,30
0,41,16,17,23,19,17,19,33
0,39,20,23,27,22,17,18,31
0,42,23,25,30,22,17,14,30
0,38,27,31,30,25,21,15,26
0,34,29,29,28,24,23,19,24
0,31,26,23,29,26,24,22,24
0,22,27,18,28,23,20,21,18
0,23,20,17,23,20,22,23,19
0,20,19,20,20,17,27,23,19
0,26,17,22,19,22,29,27,20
0,27,15,26,18,30,27,27,18
0,29,20,21,19,30,22,28,29
0,31,24,21,21,31,16,28,39
0,39,26,20,19,27,17,26,42
0,37,25,24,22,28,20,18,37
0,31,25,25,26,32,19,21,38
0,24,31,26,29,27,24,21,35
0,25,33,27,34,23,27,22,37
0,24,26,24,35,22,27,23,31
0,27,23,22,30,21,29,21,23
0,27,20,18,30,27,28,19,22
0,32,21,20,21,24,31,19,15
0,30,18,23,18,36,28,21,19
0,30,19,20,16,35,25,25,21
0,28,17,24,20,39,18,25,27
0,29,20,22,17,32,20,27,36
0,35,24,29,16,32,18,27,41
0,37,24,25,15,27,19,21,38
0,31,22,27,19,27,17,21,34
0,35,25,23,23,28,16,17,28
0,35,23,23,30,26,23,21,26
0,38,29,23,30,21,24,19,21
0,32,26,23,26,26,26,21,18
0,27,24,23,22,24,21,17,13
0,24,21,22,23,23,20,20,16
0,27,17,25,29,23,18,16,22
0,24,16,21,29,26,16,18,26
0,23,15,26,31,33,17,25,29
0,26,16,23,20,30,17,27,32
0,28,15,24,21,25,18,27,34
0,31,16,23,21,23,17,24,32
0,34,23,21,26,23,18,21,36
0,34,27,24,29,20,15,21,28
0,33,29,23,27,18,14,24,25
0,32,23,27,24,19,12,26,24
0,35,21,27,20,18,15,22,19
0,34,26,27,17,26,19,22,17
0,34,26,25,23,24,24,21,16
0,25,28,25,27,23,24,20,14
0,21,18,21,32,20,25,20,18
0,19,17,26,36,28,23,20,20
0,28,13,25,32,33,25,22,29
0,33,16,23,32,35,21,28,32
0,35,15,17,30,26,20,28,34
0,32,21,17,32,17,19,28,34
0,23,24,24,29,12,22,25,32
0,22,29,25,27,14,20,20,30
0,25,26,28,24,14,20,18,27
0,28,25,22,21,23,18,18,27
0,28,21,24,18,32,19,15,30
0,27,18,23,19,37,21,14,27
0,25,17,20,26,36,25,14,21
0,23,11,15,28,30,26,15,16
0,22,16,17,31,24,31,21,12
0,18,19,19,26,21,25,28,14
0,20,21,19,19,22,19,29,21
0,25,21,17,19,20,14,28,24
0,27,24,16,18,24,17,22,27
0,24,29,15,16,22,19,20,32
0,28,36,16,15,26,18,21,31
0,27,36,24,15,30,16,18,27
0,29,32,24,14,32,15,18,20
0,37,20,29,18,30,19,15,16
0,36,22,24,26,25,21,20,22
0,31,22,23,31,18,26,21,28
0,29,26,22,34,15,24,25,30
0,27,27,22,28,14,23,23,25
0,35,28,27,29,23,19,22,17
0,33,24,30,27,24,13,22,14
