VAR_mark,VAR_Smoothed_Filtered_right_TA,VAR_Smoothed_Filtered_right_RF,VAR_Smoothed_Filtered_right_VM,VAR_Smoothed_Filtered_right_MG,VAR_Smoothed_Filtered_left_TA,VAR_Smoothed_Filtered_left_RF,VAR_Smoothed_Filtered_left_VM,VAR_Smoothed_Filtered_left_MG
0.0,0.004819630478074045,0.022696512512449165,0.001955928087000872,0.0008305789252666663,0.009089692432223438,0.0004088217108392158,0.00014253828320302434,0.04164953196588614
0.0,0.010192884871131666,0.017907414031777064,0.0010700841716339638,0.0004204553422033773,0.009588451542635594,0.0016063988320086445,0.0010228756255661752,0.02981351611300438
0.0,0.015301440682114741,0.019169591924044424,0.0014024760933870344,0.0005485742760437047,0.007555787293530415,0.0028371196236100073,0.01117541302756445,0.016052437567709122
0.0,0.016191651076122495,0.017135397305781116,0.0022984530900455524,0.0038336277570536793,0.006290467956616325,0.003823615233200801,0.011787900253822085,0.0027809682056313036
0.0,0.015793391185603318,0.009085605270033544,0.003054841330789018,0.004239791250453715,0.006153690132930371,0.004415277974939238,0.011981987545278768,0.004842263678076868
0.0,0.014239315996072009,0.005341099660412672,0.007714950260521062,0.005722818090387121,0.0058494736446803915,0.002920484878609628,0.0017453960120922833,0.005448705421647917
0.0,0.010775060290353727,0.003834252144097948,0.013917262863236165,0.010313016616607839,0.001637409691953535,0.0029951964134653074,0.0008526747979370211,0.005157185837339705
0.0,0.007776200788549616,0.002896825474362016,0.026539012463414523,0.02852474907752486,0.001385168589728283,0.003411062949580929,0.0005416801637224764,0.0015658443691285086
0.0,0.005920243563884925,0.0030212380656174337,0.05775912792085238,0.03096599328026657,0.0020896685060745454,0.007593357119434804,0.0009672660969142655,0.0012193743298171552
0.0,0.007349257093234039,0.08508327123323782,5.4534034311086925,0.027541231129161226,0.0025169707399454503,0.014936845617727122,0.0012287263117323126,0.0012091788066374374
0.0,0.11200010276102546,0.22558753362789644,7.059806045686488,0.02336879618278075,0.002670282172778237,0.0310981870896776,0.0018136993951617254,0.0015335987060967238
0.0,0.1425697408600998,0.28586782372729014,13.714892689217443,0.01587907662836533,0.0034413119057464135,0.06911690628371703,0.0015756498494814287,0.0033373496385475736
0.0,0.1467381391204064,0.27351247362835984,13.534521212221001,0.021520855890724406,0.005304347410126273,1.990966818854673,0.0012136331815895266,0.005816029696877933
0.0,0.0842714773406952,0.12599250804599096,7.168115799764391,0.01889252767555506,0.007186168898445482,2.037888106939388,0.0008227291617284971,0.016065873768421935
0.0,0.008863213187385779,0.04872164576113422,0.24678009398681958,0.012794150301010748,0.008420474537317937,2.0262503075474307,0.000913569284421072,0.021770097433905365
0.0,0.005566454934390143,0.036970302763843554,0.045086728776285015,0.007677474430883733,0.008554968225809575,1.2842163726120688,0.0028267101443175753,0.023424472626738718
0.0,0.007538694010681455,0.03331625734248904,1.3087441346775381,0.0053523546447834126,0.008641230865561785,0.04259853262520635,0.004549365696148698,0.02095530406448417
0.0,0.010546601544599295,0.03117516108950996,7.659560092050879,0.005637332673726757,0.01904684394369943,0.01839940790877285,0.006105956125893575,0.013348049939754308
0.0,0.00870649865554037,0.018970081026048632,7.740253301685403,0.00794834413766618,0.019989106567297455,0.01022447531333886,0.008148539952707238,0.008780962504747091
0.0,0.008388641231418909,0.0055562208505962815,7.735853445784852,0.012182519081420675,0.020718822321894845,0.007572217716660141,0.007471682980179784,0.00880311854402528
0.0,0.005131121099198514,0.006637814061669914,7.42811568920495,0.020616161968241307,0.010223852006547119,0.007841780138147616,0.00714597806458981,0.00903684828627233
0.0,0.010886241376351554,0.01039867871174785,23.16444124585285,0.03095288259451373,0.005628209179559356,0.00605210637437377,0.004899118447340472,0.0026620367773576717
0.0,0.014527748420413442,0.029605260236445878,41.0562740873232,0.05475465315930289,0.005712436235852644,0.006392114269544433,0.007232173000531429,0.0028020883305839607
0.0,0.02184327265217845,0.03507470187418196,45.94769042066956,0.07298981593299736,0.00552854987186295,0.00567218198505841,0.006434164497052405,0.02348023968709399
0.0,0.020992149013530394,0.03435849409242889,57.18574873122874,0.07598385961521835,0.004600979198051159,0.005112751959278119,0.005408047972645846,0.02685826327384327
0.0,0.030650182973387185,0.14128333990299474,42.106721509580936,0.07059913335018346,0.0029179658396599503,0.00483773675240214,0.003247357286581657,0.03430184303862254
0.0,0.02429240277741162,0.17212953884948007,30.8150032341886,0.03897160929864417,0.007440384406336328,0.006837230027999365,0.006074755638491975,0.03455065153398697
0.0,0.028577445853177605,0.18465258859118125,10.052001577742152,0.01380077915157542,0.013617855297065827,0.01499531848725821,0.005563839841083013,0.050992457295057275
0.0,0.020952090671914624,0.1402558275308776,0.3398952870418973,0.013282441178449343,0.01334327407911773,0.034757365545531,0.006124698887898981,0.05598488185417705
0.0,0.0200849587902317,0.05533974167762099,0.3925452241789825,0.013120139153482556,0.016414237932743173,0.1555660748135954,0.005123253521903203,0.04974484135125661
0.0,0.012605372024451781,0.042500214701221325,7.779458278664553,0.006527566893860525,0.08159985142234184,3.3182617326085473,0.013255329914509747,0.03548820252535187
0.0,0.009789901745832172,0.01991564742843184,15.096272951300218,0.00445813495962853,0.11629053468146426,5.62621989974378,0.02064422631266961,0.03969092199227874
0.0,0.004410128539754951,0.008743226604409775,18.701175030313447,0.003009576598929038,0.115749587287228,11.262992866069203,0.019565387707608378,0.039769625105569716
0.0,0.004510920350640041,0.0044369643523874975,21.69888603826489,0.012114978959046353,0.0626498367759913,9.857675812835355,0.01146832321655898,0.037501936158170796
0.0,0.028534221509740568,0.006512006041606648,14.672156263224272,0.01979919616619479,0.0062311424851669885,5.569105871650595,0.0017011937206131609,0.005313625539968553
0.0,0.04345077591223933,0.013982921490275975,12.897250174260847,0.022246717233871068,0.0046369860609717746,0.47324378167020886,0.0013243241150865965,0.002167815314106217
0.0,0.19232655962061238,0.07521199129575067,9.572144729131987,0.043778325378342565,0.005855303697128095,0.06688335884076975,0.0017186215247271726,0.0020459319025687385
0.0,0.32783054378557536,0.3103743676467867,17.44415295340175,0.1170427693793181,0.0050596880907325835,0.03586145975443368,0.0021180343625255,0.0021010103608989465
0.0,0.34398992560285807,0.42744569850258085,29.650779282933968,0.13492090740164261,0.005372235154070974,0.02268994897111255,0.0019440269832166793,0.0031231413503807737
0.0,0.2420533379034329,0.4946726720511787,34.9691759166363,0.13869115931765877,0.0108930243931377,0.016723133145554757,0.005675826707109258,0.008008729083482434
0.0,0.0945665839633756,0.32180087608207425,28.65859609713814,0.07015615109749007,0.014550259572239493,0.027078187719793534,0.010185469270888663,0.02470339667338384
0.0,0.009019816819937722,0.14293000118231622,32.07616633277664,0.02049544514533996,0.019023800885283357,0.04691871695549503,0.010557496391036193,0.028143672695440488
0.0,0.004550331811583122,0.038773955130112954,30.45597885435082,0.012911738768714343,0.019259983942903087,0.10575214937287283,0.010559261250851264,0.025776282994229092
0.0,0.004527261384483079,0.02833374816591585,22.741764351217494,0.00887642814448555,0.011343896350850431,0.27499032459470296,0.003368141565609355,0.01386245664413133
0.0,0.005031504773070415,0.04109955569521844,22.05201531985598,0.015385932787434825,0.0074365791617399335,4.474869532725669,0.014223494031049187,0.0073484968917504915
0.0,0.002889766982620044,0.03918864621986074,18.120446371983775,0.050763655502520634,0.006636938483031857,9.172048961327997,0.029194209405478327,0.01557745301548117
0.0,0.05378491706568182,0.04410898552475183,30.839203523797565,0.05332535966361092,0.006119854222438943,11.340519233567974,0.03004997963537342,0.018397710051778683
0.0,0.0612580070124647,0.038439591290454975,24.698540245524832,0.05880929998988774,0.0034296102787741427,10.415626228657496,0.025485595501247512,0.01933633374965883
0.0,0.06531939454203255,0.02661147203189735,14.567532306274707,0.02538017343054398,0.002531144740617424,3.118156060858594,0.004491764641407698,0.011230272293710809
0.0,0.04745313155981339,0.02053740753841455,9.805865312602572,0.02129455070752149,0.002576655893338054,0.5943311944390914,0.003479115550279496,0.009400611070114267
0.0,0.020632700873898763,0.05656386771159303,0.5313725044292696,0.0507841408722714,0.005027563981048628,0.17170206690967252,0.002061352680848187,0.004216275473538102
0.0,0.018608598203132615,0.059303821486452156,7.504026690851337,0.14941643139805028,0.0044562280604654135,0.10167614972155527,0.002155734325010771,0.0051562496001029525
0.0,0.012412749608031085,0.06027978174762755,24.548884829754805,0.21919509513241275,0.004197219151788856,0.8980882154353308,0.0018662023690634835,0.016211918521037927
0.0,0.00680795860272773,0.03606101529142568,32.04898010513884,0.21317366743249352,0.005754294693915607,8.301482423793253,0.0025460460702026342,0.034895806382226974
0.0,0.004929089910394243,0.005437079813313826,25.131807050429583,0.10662309867600528,0.010076980662375046,8.82113615590227,0.0022388234482752472,0.057269211536416856
0.0,0.003832728036560423,0.0044018508693054684,11.767247554639479,0.027460305173707195,0.010462906925737663,8.706204367350137,0.0024203025556497272,0.06560229083541452
0.0,0.006755898141678121,0.004635687516956951,2.9996013847169882,0.018499231449092896,0.008401015737663246,2.8460071552955646,0.002475746406983007,0.04556422446816526
0.0,0.007771830222048496,0.004807284667884558,0.1695508903894319,0.01664615296153149,0.0030314803153979604,0.04715234981084121,0.006639945799378852,0.045326218574562406
0.0,0.008423514339411693,0.005533850615662432,0.07921733077753672,0.01246380636679524,0.0045289081888849735,0.01651044040268679,0.010372727689410262,0.04001153239228786
0.0,0.005846443800530137,0.0049540100275128176,0.038414455450072035,0.004650280139810324,0.0048814346776305225,0.007771823760352391,0.011682706847307664,0.04246004514966555
0.0,0.0062357597164675324,0.004156829645684342,0.02590857123298449,0.012804101861500555,0.004564581703394326,0.004660741518915902,0.008512087631369427,0.02236629492137452
0.0,0.009083592549146934,0.005791328160811933,0.0267765267298103,0.01599246132712403,0.0034193425131025072,0.002853888342097333,0.004483828604519584,0.007959212660794485
0.0,0.01674055871607169,0.02264870419808468,0.05532401968285285,0.01987430266771197,0.004589055530489266,0.0031528565793858664,0.002324593668249725,0.0012187401032461784
0.0,0.06558768353382693,0.04683617230347512,7.525429904642622,0.05470556328310482,0.005052064164032024,0.005715335782959903,0.0012090229776524483,0.00187142467636144
0.0,0.14803529114301767,0.14516308363306876,23.75634990474139,0.11083002380743102,0.0057892208499729075,0.006255798157642273,0.002782201607659947,0.0036716504568580907
0.0,0.2448745076547164,0.23990144215998607,29.87477324074057,0.13861565407641058,0.005454387110394274,0.006131740727119447,0.004209877462310669,0.006412706764783383
0.0,0.22554403740931178,0.26487105260559507,27.485575405806333,0.15974158659749688,0.006944301351951072,0.003849771921449751,0.006834068491544028,0.0140361562113252
0.0,0.15969269399227767,0.1750337595398603,13.959090868179004,0.13968992667456018,0.007758919756346268,0.004601874237624605,0.010108505549442077,0.01613866684879651
0.0,0.039620051151078715,0.10612376201523256,0.5409865375101813,0.18392095019248947,0.014194348508946996,0.0036292857242412485,0.008284716607533988,0.029076720142796993
0.0,0.018902281149038844,0.015427982871195567,0.03780622508271928,0.11090350040060164,0.014504630786025397,0.005322643252753888,0.00698804361663667,0.02198683361510371
0.0,0.008900635157738816,0.004927708312013018,0.11275351970289468,0.13554791091651797,0.013696729413208446,0.009030764595596083,0.0032962897441915348,0.01818983658892666
0.0,0.019681141684965472,0.012856730263988186,8.97952303243915,0.06872878800655492,0.02881368271135394,0.04102100572237893,0.008523762694144696,0.01132205274970979
0.0,0.016455706995272944,0.014458381581905837,17.061938940839344,0.05225135738522754,0.05286331832022772,0.0654375934594162,0.024366981293622983,0.009315009988756982
0.0,0.015453465564325402,0.014038583784168146,28.97456945544544,0.029707943550180648,0.05562822857976882,0.060923428178424,0.025202315108729563,0.012243550045791331
0.0,0.00826739010007559,0.012603223040094593,27.651512488331072,0.00856111317022201,0.05051870432100498,0.03181036543793503,0.02551578776215965,0.014140963640826208
0.0,0.006085111896642733,0.009035656255574315,12.646719038473742,0.013951343912371269,0.01067202080642189,0.005523903408845564,0.009566025814724644,0.009995061156922964
0.0,0.007911649076873303,0.01054934062978947,1.3164782784583413,0.013340924221306776,0.00683068145458326,0.004366708916590072,0.00446338420322947,0.006940748978384061
0.0,0.052630600059626415,0.01225309293724187,7.499366930097222,0.01469304060815553,0.005719980107072225,0.003825995795234163,0.004342177872004492,0.002901446284134478
0.0,0.18455445133072176,0.03236342803026529,8.882674649283869,0.03913560258591518,0.004769657456388266,0.003463036109510747,0.004529425844948127,0.005257952969532556
0.0,0.19944440750810014,0.20137904555645514,15.884937749963457,0.09087796140644745,0.003238945661047484,0.004191934893043874,0.006082870084708101,0.015534574942202341
0.0,0.1731623470671578,0.20358999099002223,10.996747527912737,0.16847236391191206,0.0022697802356189483,0.004991850043739657,0.005569679005920607,0.0330127983062163
0.0,0.05710028198513774,0.19511943530288486,7.321309825449686,0.1563437289153206,0.00225315290389792,0.007508513216056647,0.0047641236873466036,0.04115982599973316
0.0,0.014643676971490464,0.05789487508827162,0.4138953840903759,0.10519594780103195,0.007036494813840029,0.01613328852894842,0.003301220064557748,0.03654824266043069
0.0,0.006017198662096284,0.010359315304028944,0.3275789008601474,0.04098185951645826,0.00894115675672517,0.040140069648277606,0.003631309052183065,0.022642362658448684
0.0,0.00465756705861676,0.012585811668935677,7.653087961045163,0.041166282401132334,0.022328536947851703,0.10105823113538165,0.014123606895672904,0.019256024445082183
0.0,0.003762949649752388,0.013062099945562228,12.00276129054998,0.03595027393989336,0.08474739138662643,0.5470314334499511,0.015586025525528102,0.04065900094202496
0.0,0.0035705250238224745,0.018135552535743157,24.342205870695537,0.03521918971044263,0.14748071625998732,7.496739610937871,0.022828905624184458,0.05254811943980503
0.0,0.0023609119668923633,0.10300681848210375,17.37810877072087,0.016245729990688348,0.16365622684202494,8.292880958252033,0.031113356228212128,0.06918523751579714
0.0,0.002971589555929898,0.12885746883791896,23.781250247768853,0.0747026147500749,0.10817531994747953,8.220468063533376,0.03666523934435912,0.06061994700549569
0.0,0.00554039800450861,0.14685498794156474,8.41738713788211,0.07845674743765833,0.0424404308592424,3.8824847650032064,0.03319392662726822,0.027654101088475963
0.0,0.03670421767950571,0.08646693374879913,15.652253647694328,0.07286926445187637,0.007774981342726915,0.15776426135057173,0.013889502279329597,0.01850861938625879
0.0,0.051582057154874336,0.12410385626575288,12.9549032864779,0.02079995479563301,0.006728498590658511,0.06762082538599004,0.004460256527210774,0.005482527762838935
0.0,0.06781402007323517,0.2854174925704469,14.98634598778261,0.03125298841021737,0.006690041782350384,0.040480595290645995,0.002973495977441604,0.004836865824884623
0.0,0.05541148096183253,0.3714560309683494,12.293508293002418,0.08075827211942219,0.006768019702888885,0.025542900541232514,0.004060541280612105,0.00786246669309251
0.0,0.03472519779485733,0.34283780944877973,7.376828115843917,0.08748719113252224,0.005290400774907795,0.011738497863134094,0.0031886347455794325,0.01076177620256366
0.0,0.02006582530469111,0.17614085250597003,5.221093720210625,0.08506545602418703,0.016579544440041893,0.00843852237199904,0.004478382098219887,0.027245547327855547
0.0,0.013476640769366076,0.01756924486072603,1.4121689177213812,0.05665706131755995,0.018950472390126576,0.013611960402845413,0.0030729752883538876,0.03361509097369374
0.0,0.010022898069782557,0.013772276089802051,12.668231763580117,0.09159951864728552,0.029163598318835214,0.020478225855056455,0.005090356589285721,0.03223106465994279
0.0,0.0036433372513109924,0.011265554667410804,14.403406133437242,0.08860524556460518,0.08033461357598079,0.04695581155258529,0.023824585710730636,0.050893568405470796
0.0,0.0033714305365345823,0.007366754394964315,28.99319830192977,0.06026288530275285,0.14507788884002626,3.0414764232336706,0.04295491134249525,0.09908996145013911
0.0,0.001726841595512067,0.06870548819963206,17.61454785525656,0.025537892823613653,0.187068569380877,10.455113455141769,0.05136299385575957,0.1390257358604743
0.0,0.001359623505765488,0.14291074507514445,17.08835120518051,0.03460676500961909,0.13370796357635029,11.326249116195331,0.04068439284763703,0.1395126520775104
0.0,0.013533098130096021,0.1575284890595067,2.8136053632820404,0.044165470631325275,0.07859151327558252,10.854896041690075,0.01560997330339613,0.10655450275138348
0.0,0.056066338972757486,0.1489293112413616,0.19606347087850887,0.0417779060522117,0.005470037315037823,3.3951135051636583,0.005409979754806795,0.06392901861046023
0.0,0.07227676767221976,0.03342869223046411,0.25687217745982305,0.026332582518720078,0.0077008573504945416,0.044652675032387276,0.004620136401043229,0.050429751993211494
0.0,0.11253578517568946,0.04260244028316062,12.579948680756965,0.012965722409671847,0.007113898787752312,0.016435968742186967,0.02791490316638533,0.0247617935974903
0.0,0.19935753659719743,0.14618619452561155,20.40110113364356,0.03108902114529207,0.007903800241582673,0.008133321028482734,0.028982591515025326,0.01306710221755225
0.0,0.24796623803449414,0.3276877797361582,38.325768682386084,0.09298410857920562,0.004970716137093623,0.005822003418496513,0.028932390983667993,0.05093822561003377
0.0,0.22975084841728244,0.34533776435988545,35.38327566111369,0.1725801410427311,0.004655766229488485,0.004995408976206975,0.011897220072412422,0.10811124659374101
0.0,0.1281876549843148,0.2625431936399251,44.651292911299066,0.15926850151937816,0.006332806442668393,0.004690411661613749,0.004653136868340855,0.12457876622053492
0.0,0.00921366885056799,0.0946581417020554,37.71197685603519,0.12844631697953887,0.008213876348667444,0.003970581362220953,0.0036552306880685186,0.09681786629856172
0.0,0.005781210367054256,0.04700753958505957,50.18465652359662,0.0595560846883515,0.009287798090781726,0.0017228521769536492,0.0016889591863227414,0.044301163310530155
0.0,0.006101739494836267,0.08967341264685999,52.95419940307928,0.05769026579864568,0.010106723088654868,0.0022807712957525076,0.002431679253388141,0.012868055898142682
0.0,0.007834428006060656,0.08474357944471524,60.49445695637942,0.05255380142219874,0.010265051691569525,0.0041320577744399034,0.011115153011984789,0.003384827194739536
0.0,0.005418369329636242,0.10507418082738858,57.94660047889376,0.02107746351103315,0.02210000978176435,0.004952170985934939,0.03259478767678069,0.003349487751760793
0.0,0.004016537976677367,0.10411361289891018,37.03525343817173,0.015773759657277307,0.03329438653752225,0.004635447727590833,0.036728059887132916,0.005494153589671759
0.0,0.0017545406980123313,0.1342772253837714,22.55736401560349,0.022583885488716787,0.029420616987418376,0.003220659113858924,0.032713753333654144,0.004450378114091111
0.0,0.016394064206673095,0.10644156194056978,0.3275782727808062,0.02658973375914548,0.021595225484122127,0.0024202735763610432,0.008721872008328451,0.003889548299209077
