Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,-0.0676084,-0.0105817,0.0175193,-0.00389774,0.0232052,-0.0067169,0.138245,-0.0296624,
0.001,-0.127247,-0.0151867,0.017796,-0.00618638,0.12438,-0.0182021,0.118671,-0.0209534,
0.002,-0.0947855,-0.0431289,0.0149428,-0.0109734,0.131992,-0.00322345,0.0411191,-0.0103003,
0.003,-0.0342371,-0.0703746,0.0129536,-0.0157435,0.0461289,-0.0272091,-0.00283464,-0.0136454,
0.004,-0.0222684,-0.0677163,0.0103038,-0.0183279,0.0101111,-0.0703828,-0.0280866,-0.0261828,
0.005,-0.056509,-0.0662154,0.00781126,-0.0211271,-0.0223225,-0.0878938,-0.0263713,-0.0351857,
0.006,-0.0657821,-0.0982943,0.00618029,-0.0240812,-0.0428785,-0.0760294,-0.0439391,-0.0360925,
0.007,-0.039982,-0.125702,0.00459363,-0.0250108,0.0199716,-0.0672722,-0.0722873,-0.0349612,
0.008,-0.00967956,-0.121882,0.00518108,-0.027723,0.0691164,-0.0541627,-0.0862808,-0.0334871,
0.009,0.00156996,-0.129409,0.00550963,-0.0262719,0.116638,-0.0388163,-0.0905937,-0.0373853,
0.01,-0.00157119,-0.13102,0.00489663,-0.0247804,0.116259,-0.0393746,-0.0744581,-0.0423219,
0.011,-0.00716656,-0.121102,0.000642039,-0.0282191,0.0604081,-0.0656631,-0.0656182,-0.0551811,
0.012,-0.00774196,-0.12255,-0.00246475,-0.0309081,0.00611438,-0.104664,-0.0787092,-0.0655215,
0.013,-0.0103617,-0.140826,-0.0031399,-0.0293757,-0.0513291,-0.106068,-0.0687597,-0.0650786,
0.014,-0.00338227,-0.143636,-0.00596595,-0.0298781,-0.146399,-0.0955765,-0.0425653,-0.058867,
0.015,0.000472407,-0.118171,-0.00849564,-0.0307028,-0.158247,-0.0536407,-0.00967218,-0.0512595,
0.016,0.00443424,-0.115283,-0.00862205,-0.0254119,-0.0380096,-0.00408251,0.00887384,-0.0417866,
0.017,0.0148284,-0.104911,-0.00950992,-0.0198483,-0.0288777,0.0105232,0.0198544,-0.0371479,
0.018,0.00870676,-0.0959337,-0.00962837,-0.0162165,-0.118384,0.0154337,0.0249263,-0.0296138,
0.019,0.0139094,-0.0662375,-0.0069564,-0.014275,-0.11778,0.0133641,0.0418567,-0.0153853,
0.02,0.0203178,0.00162898,-0.00473695,-0.0173436,-0.0437513,-0.0067463,0.0801844,-0.000461332,
0.021,0.00432273,0.0500818,-0.0036356,-0.0204454,0.0376568,-0.0209668,0.081332,0.0177721,
0.022,-0.0124193,0.0523342,-0.0042164,-0.018582,0.104868,-0.00943264,0.0411993,0.0330316,
0.023,-0.0176128,0.0515923,-0.00553367,-0.0167005,0.120272,0.00719635,0.00621688,0.0420494,
0.024,-0.0177654,0.097864,-0.0124336,-0.0162302,0.123456,0.0117778,-0.014816,0.047021,
0.025,-0.0546611,0.164388,-0.0134548,-0.0162651,0.150057,0.00381382,-0.017266,0.0626241,
0.026,-0.105879,0.186811,-0.0108164,-0.01602,0.111545,0.00565784,-0.00226069,0.0900732,
0.027,-0.0924445,0.188706,-0.0107139,-0.0169462,-0.00190098,0.0272752,-0.00068394,0.11401,
0.028,-0.0474783,0.177808,-0.00996184,-0.0117821,-0.0443146,0.050152,-0.0114001,0.126888,
0.029,-0.0238994,0.1616,-0.0100722,-0.0021181,-0.0811146,0.0569013,-2.21e-05,0.132927,
0.03,-0.0295717,0.170674,-0.0130486,0.00567424,-0.065262,0.0454314,0.0416307,0.1259,
0.031,-0.0363018,0.151812,-0.0198834,0.0075356,-0.0905956,0.0296881,0.0480667,0.100557,
0.032,-0.00703236,0.109001,-0.0250197,0.00993798,-0.173844,0.050069,0.0255046,0.0745027,
0.033,0.0282085,0.0926572,-0.0194315,0.0127847,-0.26796,0.0744675,-0.00485259,0.0636284,
0.034,0.0449017,0.0921509,-0.0131482,0.0166963,-0.267105,0.0638354,-0.022533,0.0588266,
0.035,0.0532491,0.0974767,-0.0119857,0.0158206,-0.0801903,0.0656059,-0.0376326,0.0606997,
0.036,0.0642367,0.105629,-0.0131177,0.015784,0.280324,0.0751967,-0.040448,0.0633318,
0.037,0.0504632,0.108323,-0.0169226,0.0171764,0.473357,0.0807957,-0.0517718,0.0623265,
0.038,0.0374218,0.097048,-0.0222852,0.020493,0.455085,0.0935117,-0.0710237,0.0567607,
0.039,0.0229881,0.0851422,-0.0225613,0.0218921,0.293025,0.0987624,-0.0487387,0.0501311,
0.04,0.0131408,0.0777299,-0.0198633,0.0216219,0.0849048,0.0769611,-0.0220147,0.0468786,
0.041,-0.00967695,0.06502,-0.016038,0.0199106,-0.0746842,0.061065,-0.00940655,0.0444246,
0.042,-0.0285922,0.063422,-0.00914491,0.0176766,-0.11312,0.046835,0.00439572,0.0384156,
0.043,-0.0142163,0.050138,-0.00604062,0.0192584,-0.0822172,0.0270654,0.00706237,0.0315089,
0.044,-0.00244892,0.0431785,-0.0104811,0.0184421,-0.0399969,-0.000148161,0.0121537,0.0373398,
0.045,-0.00649196,0.0402973,-0.0157118,0.0183961,0.0293338,-0.0278722,0.03204,0.0469987,
0.046,-0.0184536,0.0423584,-0.0215739,0.0183013,0.131334,-0.0444523,0.0326116,0.0534809,
0.047,-0.0371293,0.036601,-0.0243806,0.0188693,0.156409,-0.047731,0.00731611,0.0564441,
0.048,-0.0486647,0.0234349,-0.0245235,0.0185819,0.128399,-0.0387978,-0.0329654,0.0570396,
