VAR_mark,VAR_Smoothed_Filtered_right_TA,VAR_Smoothed_Filtered_right_RF,VAR_Smoothed_Filtered_right_VM,VAR_Smoothed_Filtered_right_MG,VAR_Smoothed_Filtered_left_TA,VAR_Smoothed_Filtered_left_RF,VAR_Smoothed_Filtered_left_VM,VAR_Smoothed_Filtered_left_MG
0.0,0.00324049746694495,0.033177705738319414,0.0011681941843985446,0.00018526884265899777,0.001860116686821497,0.0015640850625285422,0.004106420530333328,1.2608035241301854e-05
0.0,0.0016486774660012546,0.05166551299664485,0.0040808829257524175,0.00014895615476553315,0.0017989660069906402,0.0017291187114163093,0.0025178382005032053,2.6346560122074636e-05
0.0,0.000801153834723846,0.05061464079752644,0.00676693241662504,0.00013832139705192233,0.001815430054115662,0.0017129099825446967,0.00184794684587589,0.003069453676461068
0.0,0.0005641505130045006,0.0543454487607365,0.01528201939542788,7.662242312944881e-05,0.0009514300466111176,0.0013595197858935993,0.001237682852295221,0.019372656656918785
0.0,0.0005436251164648429,0.04526733793567729,0.027448296789122056,0.0002388104910715906,0.0006488771927833812,0.000758621008006672,0.0009884868259208187,0.03208064822290221
0.0,0.0006504346919047985,0.05250607678937676,0.028200531058712307,0.00044949164320447877,0.0001910590271689605,0.0007648778229932527,0.0008731135832258431,0.043168666434292194
0.0,0.000727459103846749,0.043045103127748834,0.03219479115551489,0.0009424471522999824,0.0009058249975254956,0.01286064326757453,0.003176025036932021,0.03076523505395219
0.0,0.000742717906734443,0.01684170896362945,0.016180016235281862,0.0009130849888940051,0.0014545990954447805,0.01367208012887883,0.003305487527739069,0.015594367878275598
0.0,0.0006840277318251449,0.01027463237773917,0.020937256823037223,0.004853626319079967,0.0014341202796704256,0.014589633042596804,0.004795674191130189,0.0011816108566974422
0.0,0.00038210123554137653,0.014609052357971308,0.018877516309776507,0.009087937916047197,0.0009257179358211394,0.008743547517890752,0.006933955655866914,0.000583847237483696
0.0,0.00035760421022335297,0.01425036817896541,0.016581292339698944,0.02029744849570722,0.0005345252840792552,0.007358477061487309,0.012212847582945741,0.000503401168692194
0.0,0.00024281770309320406,0.012991753167876931,0.009255236311317177,0.018887276547579147,0.0012255425430524128,0.00812841500179717,0.01856149160898944,0.00024227059564850244
0.0,0.0010251333498204657,0.004957418111895724,0.0044640588327957784,0.017198545454030725,0.001396375250353128,0.0051763478096925365,0.01786121903041763,0.00025771998057629313
0.0,0.02532570226425404,0.005715811649347393,0.0036479948193959143,0.007404074366599342,0.0018641243453568625,0.0035519701814526344,0.010995977109769508,0.005740073859131568
0.0,0.030727374636898497,0.006240544735919096,0.002667068899469387,0.006209341024062949,0.0019299861259727078,0.001754647811412389,0.005310099572279586,0.010917278256443445
0.0,0.03110274969523062,0.005968645730977802,0.0022949820479741144,0.005584775729869833,0.002078233338420409,0.0009946611283804428,0.0035503064914887334,0.016225509794356042
0.0,0.011195935182320666,0.0037052887108064295,0.003570285352390998,0.001443808948704232,0.0017713623204956082,0.001287043615038746,0.0016918719960350996,0.02205471058259699
0.0,0.0015156133424251484,0.0043595789518735,0.0145358637795064,0.001019025932483378,0.0007013481951531844,0.0014873016452625135,0.002563425480168688,0.03379507597785847
0.0,0.0008341506915801276,0.007113023903082996,0.03016244515062241,0.0016536796145093671,0.0001446431650383537,0.0020207557170553656,0.0030618925873053086,0.031262246080799166
0.0,0.0008763597331042252,0.009669764155337896,0.04226786594360999,0.0018530011221682954,0.0032061246310280556,0.011539111009364368,0.009689795814604434,0.027452180804558485
0.0,0.0008375987532430281,0.010282750377760615,0.03677553750693425,0.0022004793764482072,0.005138689337947969,0.019946356571034645,0.027945448495604226,0.01137519372178392
0.0,0.0004028243180963255,0.006496332659895206,0.0303039843147924,0.0014117374940396945,0.005867474131726611,0.02156711872416575,0.028338553932826017,0.0040990776872314475
0.0,0.00016873937603887135,0.004317428737657709,0.010217772306470557,0.002936093301455872,0.005115751326657135,0.01320925997646489,0.024544929908204123,0.001642534064760546
0.0,0.0001546521565631046,0.0034412454603470113,0.006409562095726431,0.0070947152626808195,0.001442955623942492,0.010462335219939594,0.01746651784550061,0.0007369425251887369
0.0,0.0002200743987015015,0.0033653821706154273,0.005199796202219807,0.008436482196006097,0.0006927304644181924,0.0036267242274474155,0.013835768710789263,0.00024125844345945302
0.0,0.000473015903856278,0.002411489479445629,0.005572853970587731,0.009487473946391614,0.0016949291943383238,0.005732492141504929,0.02984081035556051,0.00013471408115691157
0.0,0.00739389467282573,0.012086737794157245,0.005992839893712368,0.009847148023135665,0.0020108897101644425,0.006891745791689463,0.027086550946663148,0.00040383349396047564
0.0,0.01584802917815165,0.01227693390742144,0.0049994047883839396,0.011787162027125906,0.002434375833276782,0.005842294158202576,0.020550168777080435,0.006014154726572872
0.0,0.017634553277325535,0.012551221444447138,0.004562916016840972,0.01615992503719716,0.0020055745530303142,0.0037718059897200408,0.01074620121112385,0.009604639963350462
0.0,0.016188400895891235,0.004162651552659006,0.0032274301356780663,0.01472025144600146,0.001000531835176346,0.002384009135225079,0.0025175510289144774,0.014955616941936102
0.0,0.005274972517614318,0.004746494033778187,0.009088662069110343,0.010303647119225873,0.0005682894762184485,0.001415308232570755,0.0038756356757886083,0.02158590048272374
0.0,0.0012193075355903312,0.01155382158994201,0.023617147348305337,0.003229725390971928,0.000215289967029438,0.0012086646571531341,0.003854389708366179,0.019851141252075478
0.0,0.002027582204843499,0.016805818448305476,0.038682580747560855,0.003494089017167325,0.000271529285832461,0.004174887254032282,0.0031232375387594117,0.014428392588392052
0.0,0.002027612558698698,0.017823515993523605,0.03695622828129083,0.0019154169393446566,0.0011792229611048701,0.015115512155663625,0.008959287524013274,0.006866429091955185
