SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,91,50,51,40,92,55,62,81
0,95,54,50,47,101,68,62,78
0,97,60,49,53,89,58,59,73
0,96,60,49,63,79,62,57,78
0,96,67,48,55,71,43,55,78
0,91,69,46,56,79,37,49,71
0,90,66,41,64,83,36,52,59
0,88,58,49,70,84,32,54,50
0,93,54,42,80,82,47,56,54
0,86,45,40,75,79,57,55,58
0,82,40,31,67,71,64,58,69
0,77,27,28,59,66,66,61,73
0,78,30,24,51,75,58,58,67
0,73,35,27,48,79,58,58,59
0,76,41,28,59,81,58,58,68
0,81,55,34,68,77,59,62,64
0,86,58,34,65,72,48,57,64
0,97,64,39,53,72,39,57,57
0,99,64,44,51,73,29,53,52
0,87,66,44,45,77,33,50,48
0,80,68,47,56,72,36,48,40
0,79,61,51,57,64,49,51,32
0,75,52,56,65,67,38,64,43
0,77,38,54,56,71,41,72,59
0,76,32,47,56,67,42,65,70
0,84,35,43,55,63,50,58,72
0,81,38,36,53,55,54,56,66
0,82,37,35,53,63,57,57,78
0,80,40,47,44,67,55,57,82
0,90,49,47,47,67,46,52,80
0,92,63,55,55,72,36,52,75
0,97,65,48,64,70,31,43,66
0,94,57,53,57,74,37,37,50
0,95,47,60,54,71,47,31,49
0,85,37,68,51,66,46,35,40
0,82,32,69,55,69,56,40,47
0,73,39,57,53,66,54,49,64
0,74,35,46,39,61,49,50,73
0,72,36,46,37,68,47,56,85
0,74,31,47,33,67,44,58,78
0,73,31,46,43,78,50,63,74
0,62,35,44,43,82,40,56,78
0,66,38,44,46,82,53,49,84
0,70,41,46,53,75,50,50,75
0,73,42,53,54,71,48,51,64
0,80,51,49,55,75,47,62,48
0,72,61,42,45,71,42,53,37
0,75,57,34,46,69,45,46,32
0,70,50,44,49,72,41,40,31
0,66,43,51,62,70,48,51,37
0,67,36,57,68,71,56,65,54
0,68,24,61,66,69,58,65,66
0,66,22,58,63,66,59,57,85
0,65,21,48,53,72,52,51,82
0,65,28,45,55,79,54,42,77
0,67,32,42,53,83,56,47,75
0,78,41,48,54,82,54,50,75
0,78,53,53,51,80,56,55,69
0,78,46,48,56,70,42,57,66
0,78,57,53,55,71,44,55,51
0,67,48,46,49,76,43,44,57
0,68,53,48,46,72,42,48,50
0,62,43,48,49,72,42,47,53
0,56,37,44,59,77,47,51,54
0,56,37,47,54,70,58,57,68
0,59,28,42,45,65,67,64,73
0,69,27,42,38,63,68,66,75
0,69,26,48,34,72,71,63,54
0,71,28,40,44,71,64,58,57
0,68,35,40,43,72,55,56,70
0,72,45,39,48,77,44,55,79
0,67,50,42,46,71,36,46,73
0,74,52,42,42,73,34,48,51
0,75,55,41,49,68,35,51,34
0,69,52,47,43,70,41,49,28
0,74,58,50,44,72,43,44,26
0,75,50,47,37,70,40,41,27
0,80,40,42,41,69,46,54,32
0,76,30,38,47,65,56,61,44
0,79,23,36,49,69,63,61,62
0,77,21,32,50,71,68,57,78
0,79,16,30,55,79,59,62,83
0,75,19,32,54,81,57,65,84
0,80,25,43,58,74,48,64,78
0,75,40,51,52,70,41,52,68
0,89,52,51,41,61,38,53,48
0,93,58,49,43,62,38,40,34
0,94,56,44,44,60,45,39,23
0,86,48,45,58,73,46,28,29
0,77,42,46,61,83,46,36,36
0,75,44,45,70,87,42,51,42
0,78,41,44,64,78,49,63,60
0,76,42,37,54,78,55,70,70
0,67,40,32,40,74,61,67,84
0,67,28,31,31,73,68,72,84
0,69,29,33,46,69,63,79,73
0,74,25,34,54,74,60,76,62
0,81,30,39,58,80,39,72,65
0,77,39,42,50,78,40,59,64
0,76,42,52,38,75,32,50,61
0,76,34,51,34,67,48,36,47
0,74,31,50,32,59,48,36,44
0,72,28,47,36,67,52,32,37
0,65,38,46,51,64,46,40,41
0,63,37,45,59,65,51,50,44
0,67,39,40,63,66,63,56,51
0,67,35,41,58,69,62,64,56
0,70,33,38,46,74,60,63,71
0,68,24,50,47,77,48,57,77
0,70,28,47,56,83,44,54,84
0,68,36,51,63,85,40,52,79
0,67,37,47,59,84,38,43,75
0,77,33,48,56,81,45,37,71
0,79,33,50,40,72,41,37,59
0,75,39,49,45,60,41,35,50
0,70,48,49,37,60,37,37,42
0,64,54,45,43,61,42,42,44
0,65,52,39,51,70,43,41,58
