MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
,69.48247576454423,41.38344497212941,37.45061557478298,43.90414340590327,90.85945239382977,41.20679715702333,32.65964179627531,33.56943437270652
,76.1096080540761,52.21757756952122,41.049167767703054,38.897655343665726,50.62568086944005,32.931520805766006,41.77143380803701,29.894870855128396
,71.1318421669697,58.63267110960682,43.305564728435414,39.803095368005735,44.671026617365655,28.240458523909684,50.28796926939283,42.684569106591326
,61.06941979232074,60.25931630051488,42.78609974131775,39.69223577936814,35.05998771845085,37.50782379589677,41.94280881579055,55.47197609788807
,81.45181675974489,50.59286567142034,33.95585655472322,33.02689897681076,28.983483535258948,38.15997745288286,39.920868284122506,46.33124662326135
,77.08692403053941,40.532400175790706,37.01725661544529,36.90107559960042,31.9222714268945,37.73655416650015,31.72865663594777,36.3355772863271
,69.97176516694968,32.52379000702611,36.54558845325333,33.4014232945011,64.40315982414644,40.72917061994683,34.69162449026405,33.95753439347297
,51.09165025816324,29.375929363933057,32.115225341450284,30.212680911018957,53.238045883829294,35.85170643145178,31.466496497910736,28.56858038602116
,36.24785152051709,33.92323693603811,30.76331580368294,37.495916311789934,51.543578475067996,37.390932612512884,30.068432514430956,33.15080334979461
,51.181651982065944,46.03961406109287,38.104002680298,74.3407595854166,45.49838779590809,45.52665216908404,43.07106910349928,38.666141083024904
,91.36247056251665,34.906030492127165,41.06981177351402,72.70255558823217,68.81565709819975,46.168212641273506,53.95076667326609,43.22313140906437
,72.53962596070093,44.45850280979473,59.6004258348355,78.5868504784362,87.96311693000631,49.25334609985671,44.81983768167723,39.34135258276081
,45.45136122564633,47.73024743206995,55.092732381954434,48.43312293988702,89.88261205951333,56.60601829846603,51.03607453780772,38.86075215771587
,57.67590775471574,48.2071337777062,48.321198088363914,42.69769231130303,44.79460370288832,44.59253255317983,38.59670132694257,30.345200666173728
,37.182717499380054,51.63952734706781,33.352263167854886,41.55556356173648,37.318534414462874,37.61769792152217,26.892344131314143,37.656631901291924
,34.559988031551384,42.487942723924554,42.33031263016481,32.84426846453791,60.7510695590921,30.885589650474028,25.21814202079216,54.49245739568742
,66.95689419363421,46.16568808350908,83.46577785293903,30.199412967830256,39.40898688075711,50.79343545156249,35.1045752852573,46.66962811572256
,61.38205249804302,39.40029589698843,74.58548048465364,36.211285602351786,45.02487662030884,55.35545199062604,40.230802852736396,50.206218332441956
,62.72976082391854,40.752597882959115,52.007909187476436,43.178842153770645,39.22904559915972,53.112436786433165,48.91411933009576,58.33838979592932
,72.07795030288221,43.04460461160376,56.4472856253799,37.73472003505959,51.841113549933425,45.56475250465293,32.67578433556861,38.89885860014074
,72.16909070071465,40.58187043912106,41.259386798189325,37.814570032949646,51.45668218286478,46.45150554383183,30.805317462860586,37.19520833055729
,79.29859296680986,48.60531759128361,42.68803483551451,35.94356638636006,36.980767653656,42.8411140347127,33.488051169816806,40.18161083349824
