SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,64,72,61,69,68,48,62,86
0,64,74,58,64,64,31,61,66
0,59,69,45,64,57,28,54,57
0,52,68,50,67,66,28,49,49
0,43,59,47,72,64,45,51,52
0,40,53,46,63,60,45,52,48
0,54,52,45,65,58,47,50,43
0,61,42,39,72,56,43,54,34
0,69,39,49,59,62,44,59,40
0,74,41,43,46,53,49,54,42
0,72,49,45,38,47,45,48,54
0,71,61,43,36,40,37,35,66
0,79,63,39,39,49,29,31,75
0,77,60,43,44,58,25,43,85
0,74,57,40,52,48,24,60,74
0,70,54,45,60,48,22,63,69
0,73,61,52,58,49,23,51,47
0,72,64,52,61,63,28,30,38
0,75,71,59,55,68,31,27,32
0,81,59,48,66,64,30,31,32
0,80,52,59,72,61,32,41,36
0,82,45,59,70,58,31,57,40
0,75,41,54,64,62,37,61,55
0,73,44,45,42,59,38,60,64
0,70,50,41,36,50,39,44,72
0,76,49,32,39,43,38,37,67
0,66,46,38,48,51,38,30,69
0,67,47,41,52,52,46,41,54
0,70,51,54,56,61,46,52,49
0,68,44,57,59,57,44,51,45
0,62,48,51,45,60,44,45,44
0,64,46,50,54,62,42,38,35
0,66,49,57,55,66,39,43,28
0,69,52,62,68,56,35,48,23
0,72,53,58,77,60,36,53,30
0,64,47,51,65,66,38,64,35
0,66,44,45,49,67,40,63,46
0,58,39,44,40,59,34,57,60
0,68,43,42,33,48,33,45,67
0,76,48,38,41,41,31,33,71
0,76,54,42,48,44,32,32,64
0,78,61,42,54,50,33,33,69
0,68,68,41,53,51,36,41,60
0,68,63,32,56,50,45,46,54
0,62,61,40,62,41,44,46,41
0,50,57,41,61,47,48,41,37
0,52,54,45,59,45,45,46,40
0,47,57,48,57,54,50,53,44
0,51,53,50,61,57,47,58,43
0,52,51,61,51,68,43,60,40
0,62,49,57,49,57,34,55,49
0,61,47,52,45,49,30,49,68
0,70,48,41,42,35,33,53,69
0,55,55,43,42,46,38,44,67
0,58,58,46,50,53,45,42,68
0,50,66,38,57,52,49,42,66
0,60,57,40,63,51,48,44,64
0,66,54,37,62,46,46,57,64
0,73,37,39,57,49,49,52,51
0,71,40,35,53,66,45,55,58
0,76,35,46,48,69,55,43,57
0,70,41,45,51,78,47,45,48
0,64,43,46,43,74,45,51,41
0,54,41,43,44,74,33,53,44
0,52,48,44,31,67,29,56,65
0,64,48,52,31,57,33,57,77
0,71,59,51,35,51,42,55,75
0,71,56,53,41,45,41,50,68
0,69,62,49,45,48,49,45,58
0,71,63,43,50,49,53,45,54
0,63,58,43,52,47,54,41,45
0,57,58,44,54,55,48,42,34
0,54,45,41,54,57,42,43,28
0,63,42,35,58,62,44,35,27
0,70,33,44,72,59,48,37,25
0,65,40,44,76,60,53,41,32
0,65,44,53,71,59,51,50,33
0,55,40,48,53,62,42,51,36
0,66,38,51,50,62,34,55,44
0,65,37,52,40,58,29,54,44
0,73,44,50,48,55,36,57,52
0,72,50,47,51,63,41,55,52
0,68,61,49,49,49,44,51,52
0,67,63,48,42,49,38,42,46
0,62,65,55,37,46,34,45,51
0,55,64,57,41,56,34,44,44
0,51,49,45,58,61,35,46,46
0,50,52,44,71,60,48,47,43
0,53,47,51,72,58,52,54,29
0,53,53,56,71,70,59,62,37
0,58,56,52,54,64,52,72,41
0,57,48,41,38,64,48,73,43
0,61,49,37,30,55,42,64,46
0,69,53,35,39,49,42,59,54
0,68,58,40,46,48,45,51,55
0,61,64,49,52,42,45,47,57
0,65,65,51,50,41,43,36,47
0,58,67,53,51,44,33,38,41
0,53,62,51,47,49,27,39,30
0,50,49,49,61,53,26,41,29
0,57,44,55,74,56,33,41,34
0,61,46,55,71,50,39,36,32
0,72,45,50,70,52,50,45,34
0,58,42,56,56,52,55,53,38
0,61,44,51,46,53,44,57,51
0,57,43,46,36,49,43,57,62
0,60,47,37,34,41,35,47,67
0,62,49,39,39,44,39,37,68
0,64,57,46,54,44,35,34,68
0,65,58,56,62,57,36,35,69
0,66,59,56,60,53,38,46,53
0,73,57,60,63,48,32,40,43
0,71,56,61,62,43,32,43,44
0,71,50,66,70,42,35,39,49
0,70,46,61,73,43,45,41,62
0,65,41,57,68,47,47,54,66
0,67,41,59,70,53,52,54,62
0,72,43,53,60,50,50,60,55
