SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,85,57,44,56,73,73,62,64
0,89,63,50,63,81,75,57,65
0,83,67,57,68,74,78,58,58
0,76,76,64,67,76,68,49,57
0,72,77,56,60,68,55,56,61
0,66,78,45,61,68,38,60,70
0,70,76,43,62,73,29,64,69
0,72,70,48,64,72,26,51,71
0,67,65,52,58,68,36,45,54
0,68,59,59,55,61,44,41,43
0,69,53,49,60,61,52,47,34
0,70,50,47,76,69,59,56,32
0,77,49,42,73,72,57,60,36
0,76,44,52,57,74,55,62,34
0,78,49,58,39,75,42,52,33
0,71,51,50,31,72,33,39,43
0,71,54,41,32,65,34,32,46
0,65,55,46,39,66,40,39,59
0,58,57,40,43,61,41,42,62
0,58,59,45,45,52,40,42,65
0,56,48,39,39,47,33,37,51
0,57,46,48,43,52,33,36,44
0,62,54,45,55,57,33,34,34
0,64,53,40,73,61,37,37,36
0,63,63,43,79,52,40,46,37
0,61,57,37,78,57,47,52,41
0,56,50,42,60,53,43,56,41
0,49,61,47,41,54,41,48,51
0,54,58,45,28,44,34,39,65
0,61,70,44,32,33,32,36,72
0,75,62,40,39,42,41,39,76
0,82,61,45,49,49,41,40,64
0,85,58,44,50,51,40,43,64
0,80,62,39,46,47,32,35,52
0,88,60,45,47,53,30,35,35
0,80,56,49,55,59,42,31,27
0,73,62,53,58,62,50,38,31
0,68,51,57,61,63,50,39,36
0,64,59,55,65,57,46,49,34
0,53,56,54,62,59,45,54,29
0,45,57,53,50,54,43,60,32
0,46,54,52,45,56,45,55,48
0,61,53,49,41,51,41,43,64
0,64,46,49,47,49,40,33,69
0,61,55,55,63,52,36,36,69
0,62,66,49,74,52,36,56,62
0,61,71,55,80,57,34,64,59
0,61,60,57,75,59,38,76,49
0,59,49,59,53,53,40,66,47
0,61,41,59,46,57,49,54,36
0,62,38,56,50,52,47,43,38
0,71,43,59,68,51,54,39,25
0,78,42,53,62,53,57,60,29
0,73,43,55,68,63,52,68,26
0,65,37,47,55,54,39,70,30
0,58,39,38,46,47,33,61,40
0,61,41,33,39,42,29,50,44
0,60,46,30,44,38,30,53,55
0,65,53,39,52,39,32,49,65
0,54,63,46,65,37,30,50,72
0,54,65,55,69,34,29,47,58
0,49,66,63,69,35,29,41,46
0,47,60,57,66,45,30,45,32
0,46,54,53,50,50,38,45,33
0,46,41,46,50,52,42,48,29
0,50,36,51,55,58,54,49,38
0,57,40,56,56,63,52,52,38
0,59,43,60,47,59,45,55,43
0,58,42,49,32,47,33,55,56
0,64,37,43,32,46,26,53,59
0,78,37,35,33,48,26,47,57
0,74,33,43,38,48,28,57,50
0,76,52,47,40,53,32,55,51
0,79,63,56,41,50,46,48,57
0,75,69,54,40,58,51,39,49
0,72,60,56,36,70,53,33,40
0,61,47,46,47,63,46,36,29
0,50,38,42,52,67,37,36,41
0,54,38,34,62,71,36,33,38
0,60,31,25,79,65,36,44,39
0,69,41,22,80,67,36,50,28
0,60,40,33,65,54,33,52,39
0,51,54,38,54,52,33,43,50
0,52,54,50,35,41,31,35,61
0,64,46,51,42,42,30,34,59
0,70,44,53,51,46,35,45,58
0,70,53,49,44,45,36,50,61
0,76,50,43,38,46,50,51,51
0,70,56,54,31,49,49,42,42
0,63,47,55,35,56,51,38,39
0,45,41,51,45,64,49,40,45
0,43,45,44,54,66,58,49,42
0,49,41,37,63,60,64,54,37
0,61,39,38,76,61,64,64,30
0,66,37,34,59,64,51,60,43
0,59,42,39,50,54,37,51,59
0,60,48,41,42,45,26,45,69
0,65,51,51,39,31,23,38,69
0,69,50,59,43,36,22,42,58
0,72,54,62,41,40,29,45,47
0,70,62,60,41,46,38,43,60
0,68,59,58,47,43,45,43,54
0,78,58,56,40,48,53,35,55
0,70,51,53,49,55,52,32,43
0,60,45,50,52,51,48,35,46
0,49,43,50,56,42,54,35,54
0,58,48,57,71,44,57,51,55
0,67,46,70,68,54,56,60,56
0,71,56,74,55,65,48,61,48
0,68,53,60,35,61,36,48,59
0,61,56,48,33,50,34,34,70
0,62,58,38,44,34,34,35,82
0,64,48,43,46,33,30,38,75
0,66,55,55,50,38,30,42,70
0,65,50,51,40,40,37,49,57
0,66,57,42,45,51,38,40,49
0,65,57,34,51,50,41,35,38
0,62,53,29,59,55,44,31,36
