SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,73,54,46,35,87,60,58,37
0,60,51,51,39,78,56,53,38
0,54,60,53,50,73,51,59,58
0,48,62,48,61,69,41,61,71
0,61,66,41,72,67,32,66,84
0,67,72,45,67,70,31,58,85
0,68,76,45,66,68,31,65,80
0,53,70,44,64,60,31,58,73
0,37,56,49,62,64,43,49,58
0,29,44,45,58,55,44,37,40
0,31,36,51,54,61,41,42,39
0,44,44,53,63,59,44,51,39
0,67,51,59,65,70,39,53,48
0,67,41,54,56,65,45,51,51
0,70,43,46,50,59,38,45,54
0,66,53,43,37,44,34,41,62
0,66,55,36,41,37,30,38,61
0,67,59,32,58,32,30,42,72
0,68,58,31,54,32,37,42,65
0,66,69,36,51,30,40,50,61
0,72,59,45,45,37,41,57,53
0,74,61,47,45,44,53,52,44
0,74,56,50,57,56,61,50,43
0,79,47,49,62,58,59,42,32
0,72,41,43,77,58,48,43,28
0,76,44,39,72,57,49,41,30
0,66,44,48,62,60,42,49,31
0,65,35,45,50,52,46,46,30
0,60,37,50,38,43,41,47,31
0,63,37,47,44,33,42,40,39
0,60,48,46,38,37,38,38,47
0,60,46,48,40,38,39,35,52
0,67,58,48,37,36,36,36,43
0,73,61,49,42,36,33,35,37
0,83,68,49,42,40,38,38,41
0,77,61,55,46,40,41,35,47
0,70,54,60,50,38,40,41,52
0,66,50,61,50,33,43,41,45
0,59,46,60,61,49,39,54,44
0,55,52,59,55,56,36,54,44
0,58,56,52,52,60,36,46,49
0,66,54,43,39,51,34,44,56
0,68,52,39,30,44,33,40,54
0,58,55,43,39,55,28,44,54
0,57,55,49,46,58,32,46,46
0,51,46,43,48,59,35,49,42
0,66,47,47,39,51,38,48,40
0,69,49,52,45,50,33,36,47
0,74,58,53,48,52,32,24,51
0,75,56,50,62,56,40,32,51
0,75,54,44,67,50,43,40,49
0,73,44,51,64,53,45,50,44
0,66,52,57,55,62,38,52,42
0,54,47,64,41,64,40,54,38
0,49,51,58,34,61,46,51,47
0,53,50,55,32,46,39,48,51
0,56,49,47,43,45,41,57,53
0,61,51,49,50,47,38,69,60
0,59,57,44,53,45,41,73,57
0,66,61,40,53,41,46,65,51
0,75,54,33,45,40,45,48,36
0,73,48,34,51,55,36,37,32
0,77,39,34,54,70,28,37,27
0,87,42,39,68,75,34,41,26
0,79,50,47,66,72,41,50,37
0,68,55,53,56,69,43,55,47
0,57,50,57,44,60,47,58,69
0,56,44,45,35,47,37,55,75
0,67,50,44,37,35,33,60,74
0,75,48,50,41,45,35,61,61
0,76,62,43,45,48,36,60,54
0,76,65,43,47,51,43,57,56
0,68,69,42,38,53,42,51,58
0,64,61,41,45,50,41,47,59
0,58,56,35,48,59,46,31,51
0,60,42,27,59,56,45,27,47
0,60,36,29,60,54,45,40,43
0,60,35,36,58,52,48,49,35
0,63,39,51,56,56,43,58,33
0,54,48,54,45,52,40,58,32
0,61,49,51,37,48,39,48,41
0,62,47,42,34,45,37,42,51
0,62,48,37,38,39,41,40,52
0,63,57,43,48,48,40,36,51
0,61,65,49,53,46,43,41,49
0,64,57,51,54,49,43,39,44
0,79,50,45,56,41,48,38,55
0,77,50,40,50,54,46,39,51
0,84,41,35,55,61,43,35,50
0,72,43,38,64,67,40,37,52
0,70,35,42,62,65,46,44,43
0,70,47,43,71,67,47,56,46
0,52,44,36,58,64,48,66,43
0,57,54,31,45,56,45,57,47
0,54,47,38,32,49,36,46,51
0,64,59,42,34,43,35,37,61
0,59,61,48,37,46,35,31,60
0,58,65,51,45,48,38,39,62
0,57,56,48,47,45,38,38,58
0,64,58,51,39,55,35,42,54
0,62,65,48,53,68,37,44,53
0,61,57,47,56,75,31,38,49
0,69,43,45,71,74,26,39,53
0,69,40,42,78,65,31,41,47
0,73,38,38,86,63,35,45,39
0,68,49,41,79,65,37,50,37
0,60,49,43,63,66,34,54,47
0,55,51,46,44,60,29,49,58
0,51,53,49,33,49,31,41,73
0,62,60,45,33,41,37,48,74
0,61,57,43,52,46,37,54,77
0,66,58,41,62,51,39,61,76
0,68,56,37,61,47,44,56,65
0,67,50,38,49,44,41,47,51
0,69,45,44,49,47,40,47,39
0,59,35,46,53,53,42,51,34
0,55,30,45,65,54,51,45,41
0,54,37,46,63,49,50,47,38
