SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,57,65,51,45,66,57,54,36
0,57,66,51,52,64,62,46,43
0,53,73,63,49,74,52,54,55
0,58,71,67,53,64,48,45,66
0,54,73,72,57,62,35,42,63
0,64,65,72,45,47,32,35,53
0,68,66,65,49,45,28,35,41
0,70,59,62,42,47,34,30,38
0,63,60,55,53,55,34,28,33
0,57,67,55,58,57,39,34,39
0,58,64,53,65,60,47,44,39
0,56,58,49,66,65,58,58,33
0,57,44,50,50,60,59,57,36
0,58,40,49,42,58,53,48,36
0,58,49,51,32,48,40,37,48
0,62,59,50,33,47,35,31,58
0,58,66,47,42,60,28,34,59
0,59,67,47,47,56,29,32,55
0,59,66,62,41,62,29,38,47
0,68,62,59,38,54,35,39,45
0,68,53,62,34,66,41,38,41
0,64,43,51,38,69,48,32,39
0,61,40,49,50,60,47,34,41
0,64,43,49,58,54,52,41,41
0,70,47,55,57,54,57,60,36
0,69,44,53,50,49,58,67,31
0,71,34,48,42,46,49,61,38
0,68,28,38,46,34,50,50,49
0,70,34,39,55,50,45,40,60
0,75,42,40,67,52,48,40,76
0,77,51,44,73,52,53,41,70
0,73,52,51,68,38,48,37,61
0,62,48,45,66,36,42,39,42
0,52,51,47,63,40,35,33,30
0,43,42,41,74,47,31,33,29
0,39,37,42,85,50,42,40,26
0,49,32,47,93,54,48,52,26
0,54,32,52,87,60,54,63,33
0,59,45,60,72,68,44,65,39
0,62,47,57,64,59,41,60,50
0,60,47,51,55,49,40,53,56
0,66,43,43,52,38,37,49,51
0,65,43,47,43,40,41,54,55
0,59,58,57,42,38,50,61,44
0,58,71,61,43,38,46,67,51
0,59,71,59,46,36,43,61,48
0,57,62,60,54,44,38,58,48
0,51,46,51,61,48,38,43,44
0,45,42,53,67,61,43,42,41
0,50,46,50,77,61,43,45,35
0,51,51,44,84,67,46,56,36
0,51,53,46,73,70,43,62,34
0,45,46,43,60,60,36,65,38
0,53,47,41,43,55,29,56,52
0,50,48,39,38,42,31,41,53
0,63,49,39,45,51,36,40,60
0,73,50,43,50,47,42,42,46
0,77,56,43,55,41,44,41,48
0,75,52,44,50,41,42,45,45
0,58,52,45,51,45,38,39,42
0,54,47,45,52,50,35,34,38
0,45,45,47,60,58,37,38,32
0,52,43,47,70,64,39,51,30
0,63,44,47,80,65,45,65,34
0,71,43,51,81,72,47,63,35
0,72,49,47,72,70,47,64,36
0,69,50,52,60,57,44,58,37
0,68,60,54,52,52,36,50,39
0,70,56,53,39,47,35,42,53
0,76,55,52,48,61,39,36,55
0,78,54,54,49,45,35,36,60
0,73,55,57,47,44,35,39,51
0,60,56,53,53,34,33,37,44
0,55,57,48,49,50,28,40,30
0,48,50,43,53,59,28,39,28
0,47,48,48,54,57,30,42,31
0,54,47,45,68,57,33,46,36
0,61,39,54,79,53,41,45,38
0,69,40,55,69,56,42,44,34
0,68,41,54,49,56,44,41,35
0,70,50,54,41,49,47,41,51
0,77,53,51,42,32,35,35,56
0,75,55,46,45,31,34,34,72
0,75,53,40,47,33,32,31,60
0,74,60,43,49,30,34,27,56
0,64,69,44,55,34,37,25,52
0,75,70,46,53,42,36,25,40
0,74,59,44,54,58,41,28,35
0,84,52,39,57,62,41,28,31
0,88,46,47,66,57,41,31,42
0,80,45,43,77,54,38,41,39
0,74,45,40,83,55,44,53,38
0,64,40,40,76,54,44,52,34
0,69,53,45,73,44,50,46,44
0,66,47,50,62,39,42,34,49
0,67,59,48,56,31,43,40,52
0,62,51,47,50,33,38,39,56
0,62,57,43,48,36,38,50,54
0,63,57,49,43,35,37,44,44
0,64,65,54,41,37,32,40,30
0,71,64,47,46,48,30,37,28
0,62,58,49,50,56,30,31,27
0,57,54,50,52,64,32,33,29
0,54,42,53,66,66,40,47,31
0,64,41,52,74,69,40,51,42
0,70,34,50,78,73,41,62,52
0,65,39,48,67,68,41,63,52
0,60,37,44,52,55,44,62,54
0,60,40,48,41,43,35,54,53
0,67,42,54,40,43,34,42,61
0,68,42,58,48,57,38,34,63
0,74,48,53,43,57,37,38,61
0,72,64,55,48,54,45,45,52
0,68,66,59,43,37,37,51,46
0,68,65,53,41,34,41,45,50
0,64,53,51,46,38,39,41,48
0,56,41,42,48,47,38,36,46
0,46,41,44,60,53,42,38,47
