Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
1.157,-0.251619,0.381707,-0.516814,0.661547,0.183931,2.88553,-0.747266,0.711172,F1,-0.0755792751970558,0.2431425348160898,0.190509259925357,1.3995320313750896,-0.8639126676483939,0.3354838353664234,-0.5247908168960664,-1.0279851618498166,-0.0755792751970558,0.2431425348160898,0.190509259925357,1.3995320313750896,-0.8639126676483939,0.3354838353664234,-0.5247908168960664,-1.0279851618498166
1.158,-0.271686,0.350049,-0.516005,0.946913,0.110888,2.79678,-0.60557,0.451147,0,-0.1021417924139387,0.2367660089111422,0.2275422907502255,1.6914784138652823,-0.9585782450345348,0.2363194800365855,-0.1836227697439087,-1.3220606379728612,-0.1021417924139387,0.2367660089111422,0.2275422907502255,1.6914784138652823,-0.9585782450345348,0.2363194800365855,-0.1836227697439087,-1.3220606379728612
1.159,-0.277324,0.23882,-0.506188,1.01159,0.114817,2.67193,-0.184022,0.463999,0,-0.1159350637733263,0.1547057141751067,0.2687205663482032,1.711911575058325,-0.960787862175958,0.1387207918143189,0.4153335084100024,-1.32379524705043,-0.1159350637733263,0.1547057141751067,0.2687205663482032,1.711911575058325,-0.960787862175958,0.1387207918143189,0.4153335084100024,-1.32379524705043
1.16,-0.298032,0.089666,-0.487842,0.609626,0.168027,2.5283,0.0732135,0.582023,0,-0.1401329386496917,0.0331467020920606,0.3124973995116266,1.3400466834210918,-0.906696587613952,0.0493815450125555,0.8424132193527794,-1.2262355907887477,-0.1401329386496917,0.0331467020920606,0.3124973995116266,1.3400466834210918,-0.906696587613952,0.0493815450125555,0.8424132193527794,-1.2262355907887477
1.161,-0.303109,-0.0129721,-0.483418,0.239631,0.281647,2.38033,0.0632108,0.826966,0,-0.1487046816494871,-0.0412008387627711,0.3376156773617588,0.9376526548006456,-0.7869635364315449,-0.0164951736848122,0.970173829038628,-0.964320253706572,-0.1487046816494871,-0.0412008387627711,0.3376156773617588,0.9376526548006456,-0.7869635364315449,-0.0164951736848122,0.970173829038628,-0.964320253706572
1.162,-0.266243,-0.0831553,-0.487341,-0.045857,0.446988,2.23697,-0.0148767,1.38856,0,-0.1119487333704034,-0.0854151459295304,0.3488616491387619,0.6847410694967049,-0.6145529347784797,-0.0650914065235939,1.0212637152801252,-0.3767809236508822,-0.1119487333704034,-0.0854151459295304,0.3488616491387619,0.6847410694967049,-0.6145529347784797,-0.0650914065235939,1.0212637152801252,-0.3767809236508822
1.163,-0.204098,-0.157345,-0.482686,-0.173877,0.633395,2.12859,0.0643074,1.88255,0,-0.0489372837109259,-0.1351356430860969,0.3631014110475072,0.5226957154528533,-0.4269971182833279,-0.0663557272729312,1.200983090966877,0.1902678683143994,-0.0489372837109259,-0.1351356430860969,0.3631014110475072,0.5226957154528533,-0.4269971182833279,-0.0663557272729312,1.200983090966877,0.1902678683143994
1.164,-0.164567,-0.259822,-0.445736,-0.478231,0.793671,2.07755,0.201659,2.04698,0,-0.0089696719863854,-0.2161919841146361,0.4054568730733305,0.225577598068513,-0.2698232725559066,-0.0127077261788693,1.43967662489654,0.4433640719890783,-0.0089696719863854,-0.2161919841146361,0.4054568730733305,0.225577598068513,-0.2698232725559066,-0.0127077261788693,1.43967662489654,0.4433640719890783
1.165,-0.141267,-0.343204,-0.398853,-0.647664,0.973051,2.02255,0.273679,1.93101,0,0.0158179839957227,-0.2800951649691585,0.4499779292118697,0.0051314184572006,-0.1059086499761464,0.0364189565426854,1.5977628534030457,0.4607302233814752,0.0158179839957227,-0.2800951649691585,0.4499779292118697,0.0051314184572006,-0.1059086499761464,0.0364189565426854,1.5977628534030457,0.4607302233814752
1.166,-0.0725895,-0.390197,-0.38974,-0.592931,1.19399,1.95474,0.114289,1.86143,0,0.0808393715491361,-0.3109351035245702,0.4541423565913785,0.02157746694376,0.0942629546213019,0.0619822878126028,1.5389121371279038,0.5340285713924422,0.0808393715491361,-0.3109351035245702,0.4541423565913785,0.02157746694376,0.0942629546213019,0.0619822878126028,1.5389121371279038,0.5340285713924422
1.167,-0.024889,-0.435081,-0.408166,-0.520362,1.39749,1.82554,-0.366562,1.97137,0,0.1255544127467166,-0.3403843140815883,0.4197261061007433,0.0194780639066608,0.2662255780808815,0.0213575437533872,1.1573066182874967,0.8179637792339893,0.1255544127467166,-0.3403843140815883,0.4197261061007433,0.0194780639066608,0.2662255780808815,0.0213575437533872,1.1573066182874967,0.8179637792339893
1.168,0.00292351,-0.433719,-0.44861,-0.411664,1.57387,1.64818,-1.16701,2.12739,0,0.1416761313168013,-0.3266047690102376,0.3618740124294494,0.0425170950839999,0.4094393487882164,-0.0761562528347731,0.4801902185970793,1.1423416818705203,0.1416761313168013,-0.3266047690102376,0.3618740124294494,0.0425170950839999,0.4094393487882164,-0.0761562528347731,0.4801902185970793,1.1423416818705203
1.169,0.0140768,-0.392393,-0.516029,-0.417208,1.70011,1.48486,-1.94662,2.01636,0,0.1417665378216603,-0.2715602087003879,0.2625212937552907,-0.0536219229496589,0.5008106588744071,-0.1589894722106085,-0.172500366192062,1.2122627850163543,0.1417665378216603,-0.2715602087003879,0.2625212937552907,-0.0536219229496589,0.5008106588744071,-0.1589894722106085,-0.172500366192062,1.2122627850163543
1.17,0.0235383,-0.362937,-0.611606,-0.45727,1.78864,1.33238,-2.45522,1.79522,0,0.1305289596323511,-0.2307551623826918,0.1340136491013189,-0.2088436792335696,0.558680990179,-0.2294245017752592,-0.5300827466194955,1.1507030387372374,0.1305289596323511,-0.2307551623826918,0.1340136491013189,-0.2088436792335696,0.558680990179,-0.2294245017752592,-0.5300827466194955,1.1507030387372374
1.171,0.0321725,-0.363702,-0.678697,-0.460714,1.8377,1.18227,-2.76991,1.56833,0,0.1199391790912412,-0.2172777200520506,0.0170401644856367,-0.2993700162284199,0.5878877147806915,-0.2861356722963938,-0.6987492321520294,1.0803985860533032,0.1199391790912412,-0.2172777200520506,0.0170401644856367,-0.2993700162284199,0.5878877147806915,-0.2861356722963938,-0.6987492321520294,1.0803985860533032
1.172,0.0159322,-0.356388,-0.725395,-0.305631,1.78942,1.05064,-3.08483,1.18694,0,0.0768128282708098,-0.1975482612601804,-0.080771173636599,-0.2597914516982014,0.5278429467722475,-0.3107384437189279,-0.8529777296986769,0.8264490310319881,0.0768128282708098,-0.1975482612601804,-0.080771173636599,-0.2597914516982014,0.5278429467722475,-0.3107384437189279,-0.8529777296986769,0.8264490310319881
1.173,-0.0258455,-0.351284,-0.753173,-0.129991,1.71525,0.923605,-3.49985,0.647618,0,0.0112512183977887,-0.1769253367173519,-0.176865031216663,-0.1459578515298948,0.4633086285269946,-0.3106967509324103,-1.1313353351751594,0.4050117418756874,0.0112512183977887,-0.1769253367173519,-0.176865031216663,-0.1459578515298948,0.4633086285269946,-0.3106967509324103,-1.1313353351751594,0.4050117418756874
1.174,-0.0460312,-0.350151,-0.793204,-0.0883348,1.66422,0.77219,-3.60053,0.224532,0,-0.0365192847772619,-0.161935306422855,-0.2869776214188015,-0.1934090683639828,0.4286933401654721,-0.3148983426206926,-1.0945235990569282,0.0748408104431546,-0.0365192847772619,-0.161935306422855,-0.2869776214188015,-0.1934090683639828,0.4286933401654721,-0.3148983426206926,-1.0945235990569282,0.0748408104431546
1.175,-0.081416,-0.346678,-0.741157,-0.146879,1.604,0.587971,-3.49792,-0.0566874,0,-0.0947993781247363,-0.1428447142043321,-0.3198870635374609,-0.2757124963232309,0.4109546717171838,-0.3313148745952401,-0.8992896512102586,-0.1193918973353597,-0.0947993781247363,-0.1428447142043321,-0.3198870635374609,-0.2757124963232309,0.4109546717171838,-0.3313148745952401,-0.8992896512102586,-0.1193918973353597
