MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG
0.0,0.5030036023451286,0.49655248085439346,0.49161340816946864,0.5033368081733884,0.5065252397974177,0.4949340313929954,0.48875396498567103,0.49737295399347026
0.0,0.5049187175163036,0.4931806392291763,0.503126474976877,0.502768591189854,0.5002548752466436,0.5007211561547279,0.49778444951225603,0.5060467514897428
0.0,0.503565791497085,0.49289817186068585,0.4998756972276122,0.4986173669592121,0.5023467037534615,0.4972903560342412,0.4872297130119654,0.5035749304377757
0.0,0.5014570557835152,0.49633398841831516,0.4904810535467824,0.49986472612092386,0.501085369677184,0.49659235398699386,0.5025432198140473,0.49950224636316204
0.0,0.49876717416095967,0.491643519738093,0.5043497060794732,0.4958221533086965,0.5013241623909749,0.503117157686425,0.4998568424528135,0.5014486875327104
0.0,0.49504229518978515,0.49815064210288107,0.4964448123296824,0.4977190166631041,0.5005536746135273,0.5016560853020886,0.4981585011348766,0.5035552510709589
0.0,0.49798198709843094,0.4960495934045316,0.5010031017510989,0.49901746768511174,0.5009056919577562,0.4981227935590374,0.4993756978966167,0.5026392675348371
0.0,0.5094678483978018,0.4951051077686158,0.5022466795687442,0.49661624733911086,0.500376623221583,0.4968296823009155,0.5003675929186004,0.5012101295046318
0.0,0.5095155118392914,0.4963526937926832,0.495295642595015,0.49720098459890366,0.5004167212709347,0.497425577130711,0.4993301818969836,0.5015229789977097
0.0,0.5066546587169176,0.49865871319769733,0.5020519061624852,0.49786330342451096,0.5006140749107653,0.4974558225302549,0.5003526631680139,0.5017759810611995
0.0,0.5047087425680007,0.5005419628472445,0.5020388932593044,0.49779269603217846,0.5007596405962542,0.4984250146919632,0.500064023429716,0.5011391265973385
0.0,0.5056352732232435,0.5020770741707047,0.5012494884058339,0.49942544606554456,0.5003542001115857,0.5004841510960266,0.49916364822610365,0.501747166701531
0.0,0.507421440504548,0.5023537710334683,0.504620775419829,0.5269601748440318,0.5043968421633892,0.49514243099288496,0.5087887901905384,0.5051939341022674
0.0,0.5047029816804468,0.49380334782255003,0.4951111530540108,0.5196262946568324,0.5022469746755435,0.4984951439328215,0.49919197528347,0.4989923319926792
0.0,0.504073813180588,0.4897520614138128,0.4961851878279116,0.5245360496598808,0.5023093347848754,0.49857963088332163,0.5029910511891612,0.5005023385180981
0.0,0.5060725784710428,0.4997127905707085,0.4860725330102648,0.5159522100045502,0.4987410386399129,0.5006195879532315,0.5182929323148735,0.5049370215480348
0.0,0.5018631757741745,0.49218466580847986,0.48532105599193975,0.4972382218928175,0.49821341151688286,0.4930057861712214,0.4911094161385655,0.4991962418236073
0.0,0.5094031479057143,0.5002743099432142,0.4869350151614631,0.49870311774945686,0.5010525258618422,0.4826395845521479,0.49579361790366694,0.5019808342912281
0.0,0.5071828983666935,0.49332911524115736,0.4908117364341506,0.5011036832691044,0.5003134228771378,0.4856116414243494,0.49858505303611356,0.5014911118606109
0.0,0.5061568530618433,0.5032068310245039,0.5035391770859646,0.4964531697837194,0.5012074800069068,0.4969535530786102,0.49999631185168686,0.5015134597841806
0.0,0.5026221107904032,0.4971842693659427,0.4984638124532943,0.4978525715505832,0.5003128773344376,0.4933515545455264,0.49805315290429875,0.5015951359643881
0.0,0.5061365547432555,0.49985306635201754,0.49956550663196014,0.4993457149715805,0.5013731259151349,0.4963472646578822,0.5010851833639712,0.5017870715991095
0.0,0.506679005036665,0.4966997765106849,0.49965499542283587,0.4973732178570551,0.5007734954340065,0.4848525610378282,0.49815271084435836,0.5014690490576824
0.0,0.5053819230564692,0.499768259443536,0.5009078870553223,0.49847147928608054,0.5005170310419785,0.4763257794550423,0.4948640589452392,0.5020857161583381
0.0,0.5078905737619048,0.4999357959720045,0.4988937162614575,0.49961761784214764,0.5007901911252445,0.47158334259968154,0.5011229037293023,0.502049410429718
0.0,0.5120022298060678,0.5069850535387752,0.4904799218359404,0.4900210094601392,0.4997776708332326,0.489769450974206,0.4953045447190858,0.4994001224032971
0.0,0.5057604564248344,0.5084259207026888,0.4935453902969588,0.5086490377040017,0.49473320306160495,0.49886505281029786,0.501492626207881,0.529584381811383
0.0,0.5066685206601345,0.49593210078130257,0.49714852713926294,0.5083423289801305,0.49123458750714577,0.5023817296803178,0.5047038480646299,0.5156229289265978
0.0,0.5049663560523278,0.5027685081772418,0.49390004984049574,0.5002708914533768,0.490465574793796,0.4992617508233327,0.505004248141342,0.513032523318107
0.0,0.5023887842389126,0.4982995375917236,0.5039640983173391,0.5109982926669795,0.49982736205097356,0.49278861238599714,0.49439984686088456,0.5010096180211328
0.0,0.5036317126796843,0.49603633880574305,0.5037012549908076,0.4999341646633771,0.4997223119214139,0.49422395675695246,0.4978431359643816,0.5048963086507475
0.0,0.5008256900714626,0.4937332290858731,0.5005232882382461,0.49834036244388935,0.5017894869190326,0.4944509983190544,0.5078867058436548,0.5009615162767611
0.0,0.5097959563751967,0.4950650647295771,0.4982689266700676,0.49767006148109566,0.499965200191433,0.4908736690517856,0.49953610222689426,0.5012530550891571
0.0,0.5056780731468835,0.4977774979555975,0.4969129624405501,0.4974856231922068,0.5030738004636055,0.49238540457585134,0.5015498816253824,0.5026309896458675
0.0,0.505463250489451,0.49403875048541845,0.5004410300101857,0.4966705191216065,0.5009022330850704,0.5046737354882017,0.49687581609281106,0.500395111927902
0.0,0.5058117736724196,0.49726843362550044,0.49788457503504907,0.49727112504513127,0.5018200513839947,0.5020441546726113,0.5019514168937188,0.5021617121851737
0.0,0.5081212654605313,0.4907206834217909,0.4982925816344556,0.4986768616538216,0.49870851936008836,0.4938462222753059,0.5011084462726971,0.5016877281677814
0.0,0.506923224313692,0.5033274029492935,0.5039388648545331,0.4998634423067524,0.5000393030278647,0.4988404320657939,0.5013710762817183,0.5015656374417669
0.0,0.5056227066219856,0.5038697578328813,0.4956698135253845,0.4910243209276339,0.5018699070711498,0.5020781387835712,0.4988488918323952,0.5049127236374522
0.0,0.5039242766017599,0.5058364485208027,0.5015227156687488,0.4912869268157387,0.5007628577061574,0.4961210726495429,0.49257146426413956,0.505337726791526
0.0,0.506042352123471,0.5005187445720517,0.5020052979394724,0.4897609887436112,0.5007086144102182,0.5070059193530204,0.48807466716804787,0.49147087363426756
0.0,0.5005525216089999,0.4985131286280949,0.5064145905739856,0.49566013938672226,0.5017081382800576,0.4927671515958526,0.5009365217277565,0.49435784014373585
