MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG
0.0,0.4992150932016326,0.50115775588731,0.501832690549081,0.4982681369397708,0.5228044285835992,0.5003534049887066,0.5426694893101028,0.5006450005019771
0.0,0.499222138715829,0.5014923253744732,0.5018810279256526,0.4985828765057653,0.5229624113321376,0.5003113178334404,0.5247225709948256,0.4935792794635911
0.0,0.4991509233164003,0.4990453052983076,0.5009228944853334,0.4986083062311376,0.5229231134372321,0.5008441342377168,0.5029603860085531,0.4997260831430913
0.0,0.4992683043951536,0.500470827441965,0.502227619633713,0.4989964694676028,0.5233277433747624,0.4992540499075435,0.4753830644958913,0.4955373128709795
0.0,0.4987927777114129,0.5012476665100936,0.5031715640264067,0.4986465788237548,0.5229265043650446,0.5007304661816798,0.508862373533354,0.497284771538993
0.0,0.5175599896436629,0.5015969332840524,0.4995017030021785,0.4980959164939837,0.5229637704247816,0.5007033335035522,0.5052118206780385,0.4997539901861498
0.0,0.5004355998743292,0.5004245316038975,0.5011242794527595,0.4985834485509998,0.5225669858687702,0.4992045785448412,0.4937099426291999,0.4973284928036239
0.0,0.4989447644754172,0.5011231504827132,0.5001923090569302,0.4984837253230273,0.5228284372633248,0.5004470571462849,0.4946800355347116,0.5017841674691267
0.0,0.4945309731969498,0.5004302717408634,0.5039639369178167,0.4985615082168238,0.5229007612135389,0.4994329032213262,0.4939585258280223,0.498693852747212
0.0,0.5017053994308363,0.5012894953352136,0.4993225040670518,0.498458456032796,0.5228577514654237,0.4942589702167222,0.494716486410696,0.4982668592933851
0.0,0.4991252938933632,0.499088225286919,0.5025338099436467,0.4985263058027154,0.5227052813321006,0.5000099791345255,0.4953050526081466,0.4983847101692559
0.0,0.4992425084822492,0.5000758959114399,0.5019482222638592,0.4987122369610934,0.5227456974034981,0.5008663769163214,0.4950374158053369,0.4977949758743221
0.0,0.4991010154530911,0.5022462019565836,0.5017094279131309,0.4989225761938057,0.5231248801948181,0.5009758136334375,0.4942848579789401,0.4994786941833102
0.0,0.4991074308599673,0.4939178847556187,0.5031618816120079,0.4991090370973465,0.5228685135626251,0.5039055370358401,0.4953826939937016,0.4986659262336998
0.0,0.499179971435686,0.4985634643431647,0.5035611058476419,0.4989200631461581,0.5229925328687357,0.5006418530158815,0.4945261376977007,0.4979422097008832
0.0,0.4991358013476757,0.5052588000592639,0.5022969307264685,0.4985862688982426,0.522525646950175,0.4967403185611626,0.4891133560739142,0.5009114167163315
0.0,0.4991390358450583,0.5004056688149486,0.5024717320784787,0.4988194519982164,0.5225653810917394,0.5072556016655392,0.5156934118302448,0.4903684813638126
0.0,0.4992292305703185,0.4980244800816434,0.5053739795578647,0.4981174899130224,0.5229426399520745,0.5026383192442053,0.4883342984805751,0.4931068032511475
0.0,0.4992610832883654,0.4996424103876054,0.5019477019891853,0.4981390494559859,0.5226052206204471,0.5007046715057352,0.4871934655032315,0.5030179125998729
0.0,0.4990632302044334,0.4999235535155956,0.5057099022421327,0.4994427052181602,0.5230870602919119,0.4990553441134467,0.4453235374148428,0.4970815173146676
0.0,0.4993404980832745,0.4999209488061052,0.5053277814596405,0.4978374618731124,0.5227275947709591,0.5035156540917229,0.4940463967474005,0.500666993015416
0.0,0.4971211064110746,0.4998031198923623,0.4962453084003392,0.4984560728605942,0.5238329597687502,0.4913415733675068,0.4945248506461417,0.5005896465354118
0.0,0.5106184830195818,0.5016609632389148,0.5137361215243607,0.4986492251509061,0.5229965770442999,0.4988581393130097,0.4946707323412978,0.5057729519352091
0.0,0.5060457488722065,0.5012800063766332,0.5219496203449252,0.4986539112010812,0.5230201381339692,0.4882216022953761,0.4946645551537321,0.4985050168881379
0.0,0.4978333671040196,0.5012341807321035,0.5154671798152651,0.4984783150784515,0.523351690403671,0.4992164847423447,0.4945054157754572,0.4932261408984864
0.0,0.4824463768575023,0.4996965390469912,0.4887661119182491,0.4986706713887456,0.5222413116948683,0.4965887474166284,0.4947922620549712,0.5061970008352815
0.0,0.4878807204091559,0.5031891128945634,0.4927345160609891,0.498758682898992,0.522560253747949,0.5007649302625703,0.4947036271647314,0.4964217589585682
0.0,0.4983907593844899,0.5009353644794082,0.4944841643591875,0.4985977897339209,0.5232403608824747,0.503220578189478,0.4946044462864107,0.4983037830315923
0.0,0.499523826471873,0.4984555584932133,0.5017487801827009,0.498941996245731,0.5227623324616775,0.5051305669654791,0.4944640490169832,0.5026185212254118
0.0,0.4845831485415533,0.5011915843550453,0.5028162275909289,0.4989656158089468,0.5238354074768679,0.50483627641615,0.4944233841168127,0.5107096491340964
0.0,0.4862635341470797,0.4999548366518751,0.5055886087377428,0.4971555474566069,0.5229865267772682,0.5122633369198445,0.4645752868026253,0.5009194509477949
0.0,0.4841770452917944,0.4989824009197058,0.502965943779143,0.4983172601889671,0.5233400581220736,0.5023018888779106,0.4764617449326294,0.505993249191615
0.0,0.4945050933022057,0.5023441526992594,0.5058583140526245,0.4986736274065263,0.5231661935970854,0.4999259401585972,0.4756660719131265,0.5002375485034712
0.0,0.4993441879666447,0.5053777234250196,0.5041888416265524,0.4980828807831583,0.5230959178969592,0.5006319436174583,0.4808687517717124,0.4934675400059499
0.0,0.5000915002119256,0.5032680318729951,0.5088016110562549,0.497822285640855,0.5225620033056377,0.49664672589207,0.4967766669629871,0.5051137721510467
0.0,0.5093080515327492,0.5050666469183294,0.502429354059812,0.5079006583050781,0.5231295793693878,0.5020057621845199,0.494334281586009,0.5092243872302133
0.0,0.5124055681501802,0.5068553801108515,0.4891663652296442,0.5048182624560812,0.5228821829590201,0.5018630024918811,0.4946342487164086,0.5204440515421555
0.0,0.5145884260458164,0.5014687522637336,0.4924395438539946,0.5053243610555187,0.5229717151723555,0.4979463750875408,0.4946647547515106,0.5169749593673414
0.0,0.4936743827275704,0.4917837617471584,0.4846760463428192,0.5038456150294783,0.5242146408526974,0.5020232838586177,0.4942926260396952,0.5083649639492043
0.0,0.4863435712235931,0.502247461036666,0.4830911153989289,0.498460725316626,0.5234179429455376,0.500435394142477,0.4945578587553497,0.505361325456602
0.0,0.4865416623222444,0.4997183034038812,0.5035909659664766,0.4986277084716483,0.5232632187391338,0.5005010037423804,0.4946623700929272,0.4971246375688384
0.0,0.4990762477896747,0.4959170801244337,0.4988524245629142,0.4986200420621955,0.522591915189324,0.5009757320252294,0.4945907010311982,0.5003833380521386
0.0,0.5030827044310634,0.4823457752303927,0.5049493325168043,0.4981312374313645,0.5234121661285792,0.498609013421418,0.4947970297414314,0.500713020877121
0.0,0.499968945294912,0.5037571155619784,0.5056762509970706,0.499266406116261,0.5234823103097592,0.507396171416145,0.4946058307564398,0.500875000857101
0.0,0.5011061525911044,0.4996241977913532,0.5021239799993992,0.499196845672984,0.522975018180729,0.5002964970506718,0.4947825288144843,0.4981790342263064
0.0,0.4863454644199845,0.4947759306786012,0.5008137985084008,0.5016129276956929,0.5228859938475655,0.5002409658213534,0.4946838981011625,0.5080461738247254
0.0,0.4974454203701335,0.5092715278407239,0.5005363275804582,0.498832062894441,0.5231509480241473,0.4970402288397058,0.4945561253451551,0.4958979961977536
0.0,0.4994280837293349,0.4980164706052535,0.5058085414005795,0.4986723725203071,0.523043252564578,0.495967501528891,0.4947641626061362,0.5027830108728061
0.0,0.4993805918185988,0.4970043274940275,0.5033309742499851,0.4957034852164053,0.5226369700798894,0.5006500094303836,0.4947205734263336,0.5001508061416085
0.0,0.5154949137988927,0.4992539354956152,0.500544783873442,0.497971762497827,0.5237925709913415,0.4983215138974282,0.4943400729142584,0.4954313878357705
0.0,0.5120286395097596,0.5007181643310955,0.5010139529152533,0.4978754026144968,0.522831028902373,0.5022444585737872,0.4948188727914805,0.4991430864888244
0.0,0.5152342298095526,0.5065429527916183,0.5000685566758423,0.4982632257466438,0.5227935808900104,0.5045353685591834,0.4946277794935747,0.4994841936449168
0.0,0.4959809856410042,0.496117400979484,0.5007994927422367,0.4987892542307961,0.5228106443496255,0.4995791966325006,0.4944438794020641,0.4970329720790977
0.0,0.4855164385524187,0.4988654057943051,0.5119718241521224,0.4986502214423782,0.5222347141009896,0.5040029009999655,0.4947810947539808,0.4992343507892059
0.0,0.4867884710004672,0.5028160492582597,0.5044824219658576,0.4986531531775439,0.5233922542095485,0.4893736185027759,0.4947023381357832,0.4985819819252389
0.0,0.5026171046919349,0.5002150707260793,0.5043335576239374,0.4966536067353788,0.5230848604199512,0.4928968247318656,0.4946821183750031,0.5024528855648484
0.0,0.4988090838082909,0.4936943513030605,0.4880354020912376,0.5208561995402262,0.523221163694666,0.494941073271959,0.4947315250039145,0.49467681203145
0.0,0.4992809050010859,0.4996423425540869,0.4950004568723133,0.5200740438583404,0.5231538019801624,0.4950445413773111,0.4945138056892252,0.4950785107555243
0.0,0.4993232348118281,0.5007057296319044,0.4906886405542655,0.518752947342343,0.5227515016705049,0.5076376459305869,0.4947041307404642,0.5025826890764413
0.0,0.5133789053455375,0.495869490987091,0.493931775355556,0.5077304584831032,0.522913011840134,0.4992108640453604,0.494783787081503,0.4880216384709693
0.0,0.4928796599635364,0.5092508982437323,0.5022662251765376,0.53749284574571,0.5229717131552073,0.504338940200849,0.4944855422142878,0.4902127193036748
0.0,0.4920614566810916,0.4974234224678138,0.5031424223208206,0.5353313251832419,0.5227942390324622,0.5001672445544482,0.4946595956322861,0.4954170226322729
0.0,0.4868262653413793,0.4966882557599865,0.5109595431436299,0.5110602424691736,0.5231073171908422,0.51049874422141,0.4946504189845843,0.5033886319902302
0.0,0.5001471565881027,0.5019290290786079,0.4971052047344574,0.4970249711712468,0.5229269820971845,0.503079610555797,0.4944287472987314,0.4994442048658843
0.0,0.5000755064919955,0.496805154971036,0.497693358629091,0.4981486286566478,0.5228872257239489,0.5065678220319972,0.4946397668022526,0.4995697460600163
0.0,0.5042204435145974,0.5068756115649188,0.5048644432551289,0.4988760503104295,0.5236258259999542,0.5163216232384864,0.4947206171824427,0.4999873487020255
0.0,0.5046773558598715,0.4932434760858046,0.4999347600836167,0.4985077351931929,0.5223837814551651,0.491299346050384,0.4946558196486688,0.5024151642449508
0.0,0.5047345644654346,0.501556686121273,0.4980722054971815,0.4985115741073596,0.5230999832460668,0.4953060251397684,0.4943554859897691,0.5007924949388807
0.0,0.4996987294054135,0.4949582195770862,0.5005379244340135,0.4982422731189509,0.5229331884243705,0.5005582166557615,0.4947381456526655,0.500550338491093
0.0,0.4989339427007818,0.4832191985468475,0.502321219487406,0.4988019459315038,0.5229891375566947,0.5017204859280529,0.4947520513032367,0.5037341946304543
0.0,0.4992428939654449,0.4787909804064756,0.5008956358340703,0.4987185578622168,0.5233385640971537,0.4908770335971868,0.4948139770649687,0.4881153692478293
0.0,0.4993250306686244,0.4687323990830443,0.5016276201411178,0.4989656316062558,0.5235176528781201,0.5000227694555338,0.4948455263776088,0.4939215602714392
