SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,76,78,74,69,95,71,99,50
0,81,75,68,74,80,59,96,51
0,84,68,65,86,82,46,87,53
0,93,76,60,87,77,34,69,61
0,95,73,60,90,80,40,55,66
0,99,62,64,87,85,42,40,76
0,101,63,70,93,78,46,38,84
0,98,66,79,85,71,48,54,86
0,94,73,79,84,73,50,61,84
0,85,68,73,70,77,56,75,75
0,82,61,57,66,87,60,75,76
0,89,39,49,57,77,63,75,81
0,86,39,45,53,65,68,79,86
0,86,42,45,59,69,77,69,72
0,78,57,48,72,66,83,77,68
0,73,64,51,82,75,82,81,61
0,78,64,55,91,73,74,88,68
0,84,61,58,76,78,62,75,71
0,77,52,61,76,86,57,56,80
0,73,57,67,72,80,52,34,72
0,67,59,67,70,88,47,42,69
0,70,65,80,76,85,49,51,75
0,63,63,80,85,92,55,62,85
0,60,48,83,90,86,61,64,86
0,65,47,67,82,75,58,66,87
0,72,35,55,60,61,51,59,80
0,75,31,42,54,54,59,62,70
0,79,32,48,40,50,62,59,70
0,85,36,56,54,59,76,61,76
0,91,50,69,73,63,74,64,91
0,82,60,69,75,72,65,62,76
0,75,56,78,86,76,51,58,69
0,69,62,81,77,78,42,46,60
0,73,60,91,78,85,43,42,69
0,72,61,81,78,96,46,37,66
0,80,67,86,75,92,57,42,70
0,69,70,81,76,87,58,53,70
0,67,64,73,74,79,58,60,80
0,71,63,66,60,69,47,61,68
0,74,44,49,46,56,46,62,67
0,88,47,38,36,53,42,51,61
0,94,42,41,27,54,46,52,66
0,93,54,48,30,64,57,57,72
0,89,63,67,37,60,51,62,82
0,89,64,73,48,60,45,67,77
0,89,66,84,63,64,36,60,68
0,97,58,84,75,73,34,52,63
0,95,59,92,76,89,36,45,56
0,96,62,81,79,93,39,46,51
0,92,66,74,77,97,51,53,55
0,85,60,55,83,99,53,64,60
0,82,52,51,77,87,50,68,66
0,77,45,42,73,74,39,65,69
0,85,38,36,58,66,47,55,67
0,74,39,37,52,74,61,57,69
0,76,38,34,56,75,78,64,72
0,71,45,43,72,82,69,75,70
0,80,50,52,79,68,56,70,74
0,87,50,59,78,71,50,60,78
0,83,46,67,67,68,47,51,77
0,81,46,73,68,75,40,42,78
0,74,45,72,76,81,43,41,63
0,74,54,70,80,79,56,50,56
0,67,68,69,82,86,63,57,59
0,63,63,60,84,83,65,69,73
0,67,54,57,76,82,54,70,84
0,75,43,48,64,68,60,67,86
0,84,31,43,54,56,58,57,88
0,92,36,34,46,55,66,61,76
0,89,35,29,38,61,65,64,65
0,93,40,45,43,78,65,59,64
0,90,42,64,57,64,58,56,69
0,85,54,75,67,64,49,55,65
0,79,52,64,83,58,38,46,63
0,80,53,63,73,75,38,38,52
0,85,50,51,70,84,47,35,50
0,86,56,61,70,94,49,40,46
0,80,65,63,63,91,51,55,55
0,71,63,48,68,77,49,70,67
0,70,57,45,79,73,54,80,68
0,70,41,49,85,63,51,77,72
0,78,35,54,74,61,56,68,71
0,85,33,53,64,67,55,57,67
0,83,43,57,46,66,63,58,64
0,87,49,55,47,78,73,74,62
0,79,48,57,54,69,66,76,68
0,80,48,60,62,69,61,70,62
0,77,39,70,73,68,48,55,53
0,76,45,72,65,71,41,47,49
0,78,46,76,59,73,42,45,45
0,78,54,79,66,86,50,60,52
0,75,71,73,74,92,61,71,64
0,74,66,71,79,99,61,76,73
0,71,61,62,82,95,55,68,78
0,68,41,49,73,87,50,53,68
0,72,31,45,65,89,49,58,65
0,73,38,29,60,86,51,59,59
0,79,52,35,65,90,55,79,57
0,89,57,39,70,79,61,76,65
0,93,53,64,81,82,56,71,70
0,98,50,70,84,80,54,50,69
0,93,44,77,86,80,39,45,66
0,95,47,67,78,86,33,43,73
0,86,47,56,72,84,36,47,63
0,80,57,55,66,95,45,49,74
0,71,57,50,81,92,60,46,71
0,56,53,45,77,94,68,47,79
0,63,44,38,71,90,71,55,74
0,68,40,32,60,75,80,61,70
0,80,47,38,54,67,87,63,64
0,78,47,46,54,59,73,63,65
0,81,60,52,48,72,74,64,61
0,83,59,60,52,79,59,68,58
0,85,61,62,64,77,58,57,56
0,85,50,63,77,78,46,44,47
0,85,44,55,74,84,37,57,43
0,80,56,66,76,90,36,59,45
0,77,66,66,73,91,38,60,42
