SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,93,69,67,78,82,70,82,68
0,93,62,68,68,85,71,84,60
0,93,59,76,74,80,65,69,64
0,90,61,72,75,77,56,61,63
0,90,59,74,81,78,51,46,64
0,86,67,78,80,81,51,42,62
0,76,73,74,85,85,58,44,53
0,69,74,75,89,88,57,35,58
0,62,66,61,88,74,59,29,63
0,65,63,56,72,68,46,28,74
0,73,51,50,60,57,54,37,75
0,81,41,43,47,60,59,45,70
0,93,49,45,46,67,73,50,72
0,91,59,57,52,81,82,57,78
0,93,67,65,59,81,82,66,81
0,81,59,71,59,70,70,62,74
0,79,64,71,53,69,54,57,60
0,80,59,64,43,74,37,45,61
0,86,53,60,53,87,33,50,57
0,82,49,61,68,92,41,57,48
0,76,44,60,85,94,51,59,50
0,69,52,66,89,95,58,66,54
0,68,47,70,78,86,55,64,65
0,71,40,54,71,83,44,61,67
0,77,39,48,68,79,36,56,64
0,87,43,45,60,70,35,57,62
0,85,51,48,61,74,45,62,67
0,75,56,55,50,80,60,69,76
0,70,59,59,52,79,63,70,81
0,78,57,57,55,78,47,57,65
0,81,55,54,64,80,52,58,46
0,85,46,56,66,83,43,48,33
0,91,38,60,72,91,38,52,32
0,90,40,76,61,89,30,47,34
0,95,54,70,69,83,31,57,45
0,83,52,64,67,76,37,59,56
0,80,50,51,65,77,38,67,68
0,74,35,41,51,64,35,66,71
0,81,35,36,38,62,38,62,65
0,86,37,38,43,65,39,62,69
0,84,41,39,42,75,44,65,72
0,80,45,41,40,80,57,70,82
0,92,55,53,53,82,58,71,80
0,83,52,58,50,86,48,67,79
0,88,61,65,60,85,38,59,67
0,82,68,64,52,85,30,55,66
0,84,59,63,63,88,35,54,57
0,75,59,58,66,83,38,57,50
0,72,49,61,78,79,50,61,43
0,70,52,61,82,76,49,54,54
0,68,51,61,78,75,50,54,67
0,59,46,52,69,74,42,63,73
0,56,34,40,66,76,48,74,76
0,60,37,37,64,84,63,84,77
0,65,34,41,53,88,74,84,76
0,82,41,51,47,96,79,76,84
0,87,49,67,46,82,79,68,81
0,87,59,70,43,77,76,63,82
0,94,64,75,50,72,70,59,72
0,97,63,77,54,85,74,51,68
0,96,48,73,57,88,70,44,60
0,86,47,66,67,86,60,53,56
0,69,54,59,78,80,57,67,61
0,64,60,56,88,72,46,72,57
0,64,63,48,92,72,45,71,72
0,74,55,53,65,76,46,64,74
0,77,43,45,58,60,41,62,75
0,83,48,45,51,55,56,55,81
0,82,44,42,54,53,63,58,79
0,87,55,43,52,68,69,58,86
0,90,50,49,49,65,63,59,77
0,82,46,62,46,62,49,53,77
0,74,31,63,59,57,35,48,70
0,60,24,58,68,71,36,40,61
0,61,23,59,72,77,35,40,53
0,58,38,61,75,85,38,42,50
0,62,43,61,85,82,43,46,54
0,54,50,52,72,81,44,51,59
0,50,46,39,55,74,44,54,53
0,58,39,39,40,82,41,64,43
0,74,35,41,39,75,48,60,49
0,89,43,41,46,77,50,58,57
0,80,44,58,50,84,58,55,74
0,68,58,57,57,85,56,63,80
0,72,50,56,60,71,53,66,81
0,75,51,60,53,69,43,65,74
0,60,45,58,54,69,46,56,62
0,43,45,59,45,79,50,52,53
0,34,41,57,51,84,50,45,46
0,44,45,51,63,86,47,48,40
0,64,54,56,79,83,40,50,46
0,61,48,52,82,70,37,63,51
0,65,44,48,68,53,29,56,65
0,71,36,50,48,53,26,50,77
0,78,36,54,44,41,30,46,77
0,91,36,61,37,48,34,55,76
0,85,42,62,36,44,41,61,78
0,90,50,59,32,61,45,70,81
0,89,60,54,26,62,44,63,70
0,84,58,55,30,63,45,60,62
0,77,62,57,53,56,46,53,52
0,72,53,55,62,72,43,45,52
0,74,49,56,70,78,40,52,52
0,76,49,52,70,92,51,51,49
0,81,56,57,80,90,56,59,58
0,74,53,49,81,86,62,71,67
0,79,50,51,72,79,57,70,88
0,63,33,38,54,75,41,67,86
0,55,36,31,45,72,33,65,79
0,47,50,32,43,75,35,60,74
0,53,58,40,40,69,48,66,69
0,67,67,53,41,82,68,61,73
0,81,53,61,37,78,69,65,70
0,82,52,68,47,81,61,52,59
0,88,48,70,58,64,48,51,61
0,80,48,70,55,79,39,49,56
0,71,49,64,59,74,37,47,58
0,52,45,52,63,78,44,42,47
