RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0.1226575444074849,0.0635827756493245,0.0881278806388391,0.8867936715941762,0.8229971855264798,0.3466686635560101,0.7266442862722899,1.3996144419279324,0.0,0.0953479383026263,0.0474617952064843,0.0688888237813194,0.7213817119119295,0.5401804549023459,0.2420871736878245,0.5692568994999898,0.9976568382285022,0.0,10.531160497850555,3.770023867211447,5.021335160030888,52.43532939949773,52.6836823139191,19.85570551738708,37.62402042337158,67.40135875605208,0,37,24,19,19,25,27,19,22
0.1336028276795581,0.0749089140327186,0.115841518898547,0.8082784885601693,0.8461427715181578,0.349854266920921,0.6852313098358485,1.2052341019354635,0.0,0.1075519047369777,0.0598946144008418,0.0834492254690339,0.5876402353403177,0.5996765269297332,0.2514179606690316,0.5096705041068039,0.758466249992319,0.0,10.441478747299248,4.6946933192333,6.787683801752216,45.02169128701039,55.23973641991431,19.96925451805336,33.13455576550842,52.64095597990112,0,33,23,24,18,22,23,18,23
0.114806475408172,0.0755139891351898,0.1046494634541483,0.5268066379764879,0.5732728268196945,0.2997444118580961,0.4813742769723461,0.3718231287798779,0.0,0.0889478039580458,0.0618423371556593,0.0703214804721118,0.3155580348997464,0.3750259240271307,0.2138841695914413,0.2942281205950252,0.2232706786431061,0.0,8.26737286278102,4.928332480465656,5.982148150322297,17.53303071539496,28.39700470069601,13.497377103083972,15.736027963550889,14.978116023775003,0,31,23,24,14,21,18,16,24
0.1006113848860937,0.0672970525723607,0.0919132933065152,0.1299924444864434,0.2906461994216606,0.3034159021056015,0.153753613697568,0.1323727319233562,0.0,0.0762024432686661,0.0527174500587814,0.0542737905086495,0.1038559863300203,0.2279250929295865,0.2181110338140097,0.0977243891383711,0.1088578130376277,0.0,7.417887167752219,4.51366321011105,4.461088360235552,6.111741980308779,15.852019050889965,14.658188125826005,5.06684533250503,7.47603546552123,0,28,24,22,16,20,18,19,24
0.0741760523834365,0.0601512584976273,0.0652972640023922,0.1308654983575083,0.5032629866841793,0.29697125482343,0.0571129731817911,0.1201486641507798,0.0,0.0565426431935412,0.0439570993541058,0.0363020556647348,0.1048476294853478,0.2942952915169967,0.2012298093566112,0.0454705909754691,0.0979666984624905,0.0,5.797445069644596,3.807905797690383,2.773537893527726,9.076310751903373,27.9976931054451,13.00071710808714,3.16778590158183,5.571496534798305,0,32,27,20,22,21,19,20,18
0.0703692968182988,0.0817987700801026,0.0332804257355089,0.151072166498769,0.7651600621079891,0.1646909408314984,0.0665767800157624,0.1013898197895127,0.0,0.0556581077146293,0.055482029649324,0.0260144564440201,0.1179094943214829,0.5011665426213472,0.1176516148755098,0.0517456605238419,0.0826134270299703,0.0,6.396470847918385,3.70883232966531,1.8321799929888496,13.83514418234456,42.17022822805274,8.586351706840816,3.372725306937749,4.877099839580899,0,37,26,20,32,21,20,19,17
0.0856800227381104,0.0919467653584087,0.0589717505924016,0.1637382695284031,0.7690633494402432,0.1343629582714238,0.0779181872724762,0.1196059818744443,0.0,0.0646621049422435,0.0640327766836642,0.0345143089011023,0.1318296940422608,0.5052721622251188,0.102821023712401,0.0620775825582093,0.0916104732752978,0.0,7.116076103722586,3.9782160923778296,2.7642812630562545,16.13577180852475,41.6983799945701,5.442019924516131,4.107870458303787,5.436412350025818,0,39,23,25,36,22,17,18,18
0.0855672454334079,0.091805968688829,0.1545804284322776,0.1368667316462339,0.7528821233678669,0.1434403700217809,0.0832197246359049,0.1197523047638269,0.0,0.0650047739854134,0.0634188064590558,0.0979884322773546,0.0992289235338113,0.4637786160661074,0.1120814623858704,0.0687579612288922,0.0899820313672191,0.0,6.37154986883459,3.9479552512897182,5.79749388519862,11.922532653589675,42.38927029026396,5.830401351839112,5.451925374023917,5.74690081909382,0,33,23,22,31,31,16,22,18
0.0786828762568276,0.137191751113326,0.1640933682919715,0.1021523149849923,0.2585961222684521,0.240270310353626,0.0819191233084664,0.1192746452949924,0.0,0.0582305611026367,0.0924726338147263,0.1129967199234329,0.0680914320785079,0.1782554807724543,0.1846990089957322,0.0695650305674084,0.0881274685959321,0.0,5.131896586062204,6.774212379146899,6.524656052642115,7.207343185673618,16.65629782065324,8.852644131177817,6.170345803828749,6.720047184886958,0,26,18,20,23,36,13,25,24
0.0585700873066707,0.1716594496449729,0.1708892000221443,0.0568917467414636,0.1501234128679044,0.232869167546899,0.0698418014910145,0.175825989311689,0.0,0.048025413415046,0.1181618403077985,0.1270512025047776,0.0427915256325334,0.1193422813849539,0.1709690399783638,0.0574396229837349,0.1216930352732754,0.0,4.318838574323003,10.484235893111864,7.84588867393909,2.670261516461672,13.446488741377134,8.588507962914704,5.533186489947447,11.218163649986105,0,25,24,23,14,35,13,30,27
