RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0.0440121661352041,0.1618613533366972,0.0588995529460835,0.1229996736113891,0.0626957876669107,0.1169911047008125,0.0663850857970473,0.100250097872702,0.0,0.0273713766722426,0.1294566309261127,0.0477610024892775,0.0986269389134689,0.0459013896334669,0.0986883416551075,0.0493606895394092,0.0759292296997059,0.0,2.587713688332,6.397080186692709,3.7210093008823697,5.817634152790348,7.25534586344242,5.166182508560432,3.133587061492855,3.596824125816339,0,41,15,22,16,47,15,25,13
0.0671221722687594,0.1694559166073537,0.0516439754829838,0.0928918831123705,0.0807640666241986,0.0855939915973669,0.071374241018257,0.0968761509571052,0.0,0.0441816795430392,0.1371923965416419,0.0408498327284241,0.0723087015301703,0.0614777532965143,0.0701824067414138,0.0534365491399696,0.0707291529295325,0.0,4.999451153093646,5.553764853082274,3.1652880750697405,4.922782175341151,9.04742105826177,4.805524968852294,4.073476233540377,3.854300019276788,0,34,13,19,17,42,22,28,18
0.0688087032287578,0.1641611614682839,0.0514736755682381,0.1168918519500628,0.1046101764748122,0.148569508179907,0.0541395673978176,0.0595912823033231,0.0,0.0449968813802899,0.1277259104766781,0.0370320566896441,0.0880483062307351,0.0816813579667112,0.1103807101605352,0.0410175726102421,0.0420947002130216,0.0,6.449299946890232,6.504770109592549,2.5518231496929613,5.301528163370289,10.941939218317746,6.545763251322274,4.32491773262147,2.995549997557569,0,42,15,21,21,41,24,36,24
0.0913576546727008,0.216877499551571,0.1521676805474992,0.1573891983169528,0.108071087706403,0.1597146711515423,0.0654023084968795,0.0403032950446923,0.0,0.0621644992800455,0.1720143966318873,0.0895101277788137,0.115455944236773,0.0853340009738209,0.1206439172117487,0.0528789123328019,0.0316593298214632,0.0,8.357615892327077,8.840379471786534,5.9645182485845,7.195217660170554,10.75309854843314,6.98706464818076,4.745254888272797,2.8461246273592327,0,38,17,20,22,35,25,28,26
0.10346423618489,0.2747260798551884,0.1547195115283046,0.2550122483517323,0.0936312338489187,0.1599777930829085,0.0868609145415205,0.0548061496676381,0.0,0.0759223570748237,0.2307853168644282,0.0945157444694263,0.2009773292037843,0.0688751291326173,0.121263686991221,0.0676772727368932,0.0387633373932265,0.0,9.17668283212236,11.655995577707236,6.394734852563,11.110586481900128,8.904341749611294,6.33218719135919,4.136157353902025,3.69487335856004,0,37,15,22,19,39,19,22,27
0.0978389347165588,0.2559881309649119,0.1624642543683414,0.2958948163932689,0.0661109667003417,0.140975063225643,0.0843222622923758,0.0951975368281061,0.0,0.0711307481474226,0.2105366078667104,0.1091638384331607,0.243985876872718,0.0468907066697219,0.1001642667548939,0.0623932866658062,0.0651121299924325,0.0,8.085237872043253,9.489380946154547,7.11448466839313,13.059371732870565,6.686027897400741,4.986780506495277,3.239324801629055,4.790609638140522,0,37,13,20,15,41,21,19,22
0.0945029889792934,0.2343623249202979,0.0951139999637566,0.2808695494003926,0.0388507970731721,0.0649358233171057,0.0755882213763723,0.120598835418321,0.0,0.0668144863051845,0.1693299171243966,0.0652381566466716,0.2243015195221847,0.0271902350736989,0.050922130707157,0.0507110974149885,0.0905141258308856,0.0,7.513181814106237,6.986843388692826,3.5791946071609995,11.084996287059548,3.928310280388404,3.625837628157644,2.579234007923178,6.538078314637352,0,41,14,19,14,41,26,18,21
0.071055291664618,0.1189587237161994,0.0968150250788809,0.2357925435955514,0.0326452144201705,0.0539088092469681,0.0815051050392694,0.1319751523356126,0.0,0.0526556432474418,0.085779155765405,0.0678923130769846,0.1804248072652374,0.0224297821173029,0.0412260551193278,0.0583471008354159,0.1050021529622507,0.0,7.012776280172234,3.9661074996370393,5.174993728854624,10.323626042853428,2.89949142768547,3.5300527786224727,2.9790585013836632,8.929304433999526,0,43,17,22,16,33,29,17,26
0.0886936206704679,0.1838887650634401,0.136386619255635,0.1694216559307893,0.0266521963966471,0.0639498851244149,0.0674678292747594,0.1225391367984947,0.0,0.0630678419418186,0.09318803288674,0.0926837417648726,0.1389298257490115,0.0203351722893309,0.0473691495725044,0.0472875847043014,0.0940527930067115,0.0,9.498049503471137,5.800948377630365,7.940103954144535,8.442884593081857,2.2833358893261155,3.5576693719413,2.472222340942287,8.251180032634753,0,40,23,24,17,28,25,15,30
0.1050961719942798,0.4393663494785413,0.1548251746657424,0.1518040093427725,0.0411676446003597,0.0905547966408062,0.0728063081636949,0.0874308798363441,0.0,0.0770095210358568,0.2719881649007973,0.1164673967468112,0.1214787292778504,0.0269788421453926,0.0677200496426986,0.0551124566261976,0.0603320378700708,0.0,10.962898818987666,13.10147362603406,9.553889195504537,7.705287735342317,3.2329603178572675,4.053151060449447,2.859606380049638,6.202962210422858,0,37,21,23,18,36,20,15,29
0.1061585683868139,0.4587695057819063,0.1635387234228297,0.1444127530153911,0.0573293907733752,0.1091878877389112,0.0780716989884079,0.0558617087161868,0.0,0.0799657371730645,0.3250292159622859,0.1288922695461469,0.1149438478629084,0.0391225442160118,0.0820254734311051,0.05977928599929,0.0398256112240912,0.0,12.39212317392986,15.291243340903446,10.377793890107473,6.584051319146845,4.362207813748965,4.539523047724088,2.6234086185805703,3.203873011572073,0,44,18,23,18,29,19,13,22
0.0997603257351436,0.4982207111625971,0.1369605676898186,0.201681687847832,0.0707671634531116,0.1102486446808038,0.0907608411906487,0.0374275532942554,0.0,0.0739396407257224,0.3867545851466332,0.1041197457122992,0.1459901415877414,0.0540415837993871,0.0828751261685121,0.0730941474528233,0.0298199220613661,0.0,11.850409547412124,17.135485757069468,8.133424757725429,7.828302699941082,5.549986417576968,4.80007010371353,3.9521322847094864,1.777664341289231,0,48,13,24,15,31,22,15,20
0.0900688368454295,0.4862523746110639,0.112388679868356,0.2223850358641464,0.0738832710104055,0.100745921304363,0.1125384776609684,0.0536797771964318,0.0,0.067652302318355,0.3835500898112448,0.0910087142515559,0.1694353381170766,0.0587044626610092,0.0757271944941506,0.0929469991469945,0.0428860382380464,0.0,10.30870649995802,17.74505226207284,6.664255736914311,9.560850802610918,6.24679613030912,4.545594767678782,5.457285243121754,2.4110446062485256,0,47,13,23,15,28,20,20,16
0.0826622724386072,0.4293123397082568,0.096188607678264,0.2171626096938967,0.0736869772786532,0.0789146188584471,0.1299970104088443,0.0572231969514143,0.0,0.059842175982432,0.3096794840860393,0.0767792981371874,0.15813854296861,0.0587146947632127,0.0632721426639432,0.1129472328552709,0.0477644734051105,0.0,7.61562885125415,16.039278628326997,5.011175012988422,9.413003987413637,6.187739105652756,4.830325531442127,5.703020654369663,2.7194270445120177,0,36,15,19,17,33,22,18,17
