Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.0134221,-0.0405093,0.0409744,0.0124283,0.401594,-0.104975,-0.0120298,-0.140356,0,0.015201502812286124,-0.0002067121302599952,0.014956956193653682,0.014631698359049383,-0.10553532580467068,-0.018539122172542343,-0.013426975923344913,0.051471615308727056
0.001,0.0299522,-0.0398496,0.035263,0.00631418,0.498859,-0.0817472,-0.00460075,-0.0599397,0,0.04796140322509852,0.00046785406757509924,0.011762757440189644,0.013072875950395493,-0.012851410272603614,0.0007484532814124485,-0.009230536923085786,0.10842920574882736
0.002,0.0249598,-0.0414464,0.0265013,-0.000170253,0.594039,-0.0659211,0.000578549,0.0495261,0,0.06151331392713213,0.0007184580446136871,0.005039595790395349,0.009923892205375925,0.0876840336675439,0.015422591518257122,-0.006134199956249682,0.19611084685510174
0.003,0.0085466,-0.0428416,0.0116375,-0.00621685,0.648215,-0.056579,0.00519481,0.0817427,0,0.05247431524210701,-0.000965045362893224,-0.0075437515883458196,0.009319059531263761,0.13970809172011367,0.018036811527887192,-0.004730843885278481,0.21416151358421104
0.004,-0.00977099,-0.0497115,-0.006233,-0.00971435,0.700454,-0.0585463,0.00999647,0.0407176,0,0.04025765936715257,-0.005967629373013234,-0.023683572961321675,0.009701042652456224,0.1999707033567706,0.011209651626906448,-0.0017506485917446698,0.16271476094837087
0.005,-0.0118523,-0.0484771,-0.00599106,-0.0194919,0.741205,-0.057456,0.0149169,0.0219442,0,0.03254637914297728,-0.005217258306068683,-0.021399222522063974,0.005453082847142046,0.24282327892504088,0.0028137898853470354,0.0003851519149422945,0.1483554468598823
0.006,-0.0112544,-0.0501796,0.0112745,-0.0268047,0.721938,-0.0600895,0.0170623,0.0373777,0,0.02551394204451385,-0.005074868310450837,-0.0026229005928239493,0.002055726062837877,0.23475411583501124,-0.008236057710581335,0.001130735300681653,0.1689405244147064
0.007,-0.0203906,-0.04872,0.0218013,-0.0340557,0.69204,-0.065172,0.0217558,-0.0262583,0,0.0007992937489787293,-0.004019857961901923,0.009911414842196823,-0.00032808376883044837,0.21217385656494248,-0.024248390293883138,0.0036371505305064005,0.12723785429581078
0.008,-0.0335749,-0.049498,0.0257156,-0.0397711,0.663707,-0.0659088,0.0236418,-0.207773,0,-0.027709039929435676,-0.0028935144873896957,0.015341097300890108,-0.0024355175968001,0.1979537281855777,-0.03542872229345467,0.004439686652781745,-0.039448465170097785
0.009,-0.0394923,-0.0507701,0.0210566,-0.0469437,0.638933,-0.0586131,0.0223805,-0.446004,0,-0.05034292075867495,-0.004161546773474399,0.012927665455592563,-0.00577052808842921,0.18537713924780713,-0.038498099012079005,0.001481580013517377,-0.24952588468925577
