Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.00722174,-0.003803,-0.000898936,0.0088282,0.0482722,-0.000742253,-0.0215676,0.009375,0,-0.00425361710327635,-9.36910578529957e-05,-0.0012232193775862084,-0.005700848719576498,0.013207078689634673,0.0007398274110430638,-0.003109805377276508,0.00038083644143557685
0.001,0.00767974,-0.00143733,-0.00278811,0.0116318,0.048868,-0.00664351,-0.0205013,0.0150408,0,-0.003180566707458315,0.002019794862369485,-0.003012662393792027,-0.003023718278982435,0.014429055861697699,-0.004781887810425358,-0.0022413063526649235,0.006981726922916659
0.002,0.0185487,-0.00145721,-0.00368045,0.0132505,0.037636,-0.00671305,-0.0186532,0.00779244,0,0.0066097959344732955,0.001733509568798938,-0.004704332006716327,-0.001953356528458875,0.005388367861530033,-0.004910280427281435,-0.0005456479507706981,0.0021279869137050076
0.003,0.0184493,-0.00140546,-0.00583047,0.0159561,0.028343,-0.00742284,-0.0189739,0.00223023,0,0.0069798541377182645,0.0017705817572942976,-0.006599936049852729,0.0010817761764763793,-0.0025620954954668584,-0.005629723169397529,-0.0017406417296004367,-0.001844754566443504
0.004,0.018103,0.000834564,-0.00479288,0.0131938,0.023627,-0.0108013,-0.0190272,0.00383692,0,0.0057926447550925506,0.0038141037403615114,-0.006129707645034457,-0.0028283608949463738,-0.004691799321450496,-0.009102311780242638,-0.0025911414660912055,0.0018548485508556654
0.005,0.0182483,-0.00214326,-0.00243318,0.00999103,0.0207629,-0.011489,-0.0160077,0.00310437,0,0.006438471214257185,0.0011165763748829198,-0.0033686453825474932,-0.005559031610604698,-0.005538504428296504,-0.010279820669963921,-0.0011051947618147654,0.0025568415186895403
0.006,0.0110152,-0.00533859,0.0031715,0.00643366,0.0180959,-0.0119706,-0.0124849,0.00319603,0,-0.0009671393472812878,-0.002174577669512904,0.002020064271642748,-0.010778679212259012,-0.005633846393051132,-0.010904994358972166,0.0010809503241436676,0.0036035097503382533
0.007,0.00881787,-0.00585698,0.00798035,0.00826755,0.0163247,-0.00589194,-0.00996991,0.00541357,0,-0.002468150903735567,-0.0022020735463672615,0.0072605890769325285,-0.008656623795120822,-0.005019499178500253,-0.00569051915557708,0.001751233126633607,0.006448542541868146
0.008,0.0130995,-0.00831227,0.011351,0.0232303,0.0132098,-0.000585991,-0.010465,0.010151,0,0.0025471526637089485,-0.004696330008549911,0.010748949118045682,0.004620107854598283,-0.00606112657557298,-0.0005169932102244389,-0.00025539430861708267,0.010720302515426444
0.009,0.0165444,-0.0102861,0.0113244,0.024572,0.00895954,0.00187963,-0.00787227,0.0141821,0,0.006924529146269084,-0.006164505462355305,0.010994871650399092,0.005841158107196608,-0.007965958800311085,0.0009735235618759412,0.0006925942302042013,0.0144241534429113
0.01,0.0142721,-0.00686445,0.00836742,0.0254936,0.00872397,0.00258651,-0.00760292,0.0175658,0,0.0062281288449935555,-0.002802628383878752,0.00835798993326007,0.005830718328266857,-0.0069547849831584,0.001652653816298096,-0.0002990335857044831,0.016368463371438116
0.011,0.0141715,-0.00590485,0.00786802,0.0338309,0.00627851,0.00247986,-0.0100378,0.0189405,0,0.007179132185232979,-0.0015427273444866786,0.007792321844657375,0.01355993824515048,-0.0073986244054606385,0.0007580960000700527,-0.0037675733449973933,0.016878950698584305
0.012,0.0208962,-0.0056551,0.00523726,0.036431,0.00407291,0.00167276,-0.0091082,0.0185668,0,0.01597437214031262,-0.001422255683944985,0.005518479253715071,0.016747189911809846,-0.009184531750741536,8.189090536486201e-05,-0.0035916333923357103,0.01505825271628789
0.013,0.0213909,-0.00389072,0.00220811,0.0120908,0.000674112,0.00381135,-0.00811598,0.0152678,0,0.017435727721877247,0.00029162100397799474,0.002012226061104973,-0.008638902679587342,-0.0109880497016581,0.0018168832668023866,-0.002928457255830264,0.01108180290515843
0.014,0.0101281,-0.00225104,-0.00255579,-0.000540075,-0.000890448,0.00350937,-0.0077817,0.00309581,0,0.008253849293419862,0.0017566811535025832,-0.002466493782374287,-0.01874184194337132,-0.012616255126784456,0.0017704147418096197,-0.0028888062703386354,-0.0015556010132376273
0.015,-0.00196319,-0.000731026,-0.00664708,-0.0128913,0.00126391,0.00323178,-0.00872057,-0.0229932,0,-0.0031040610830092774,0.0028662605446969055,-0.0073542701590415946,-0.03245373102574718,-0.009102358655708555,0.0014905791091803238,-0.0037283231517544185,-0.02753723764248263
0.016,-0.0118314,-0.00145117,-0.00516211,-0.040478,0.00872824,0.00368543,-0.0107428,-0.0310846,0,-0.011309953305819579,0.0020237813752711714,-0.005660882067436672,-0.055693387857284976,-0.0016491193058474464,0.002205014380106605,-0.005907739448951127,-0.03462763307631501
0.017,-0.00907031,-0.00409352,-0.00100925,-0.0143446,0.0100725,0.00192869,-0.00871557,-0.0242972,0,-0.008009316026117546,-0.0012646758815866867,-0.0023880967430644955,-0.03106987567688551,0.0010834192642406835,0.0006933546795469966,-0.0038572717265911386,-0.02683275507629078
0.018,-0.0060781,-0.00482422,0.000447193,-0.0151195,0.0103787,0.00395545,-0.00179405,-0.0267039,0,-0.003981905537281236,-0.0019441577779064176,-0.0007192107586983951,-0.02629698258825234,0.0019062354911838705,0.0028385935371588985,0.002634724322335002,-0.02705296743126362
0.019,-0.00999826,-0.00106464,0.00098433,-0.0142729,0.0119093,0.00709305,7.79e-05,-0.0185832,0,-0.0072783847379293215,0.0011263003191694387,-0.0008595110067178143,-0.026903434140070567,0.0050155804801129585,0.006235395685462679,0.003990809218152471,-0.017461794632739093
0.02,-0.00850432,0.000156803,0.000724288,0.00284568,0.00810075,0.00832655,-0.000289002,-0.00924944,0,-0.005320700356165544,0.00264649360746623,-0.0008128061445744732,-0.003913239477429095,0.0024311675699659674,0.00735494318459612,0.0026645162464477715,-0.005675423623648259
0.021,-0.00660903,0.000598973,0.00332171,0.0139977,0.00326373,0.0100319,0.00167226,-0.00532453,0,-0.0023071818482329593,0.002528711585036981,0.0015128566689655793,0.006084305719831085,-0.0007085342292808714,0.009144833746980068,0.003397305323239417,-0.000581232487436821
0.022,0.00907641,-0.000341393,0.00127285,0.00998866,0.000414402,0.00929222,0.00633363,-0.00609221,0,0.013494712531364271,0.0021036564857158887,-0.00011477169707562644,0.0074429443687926596,-0.0018279530462585,0.008088727540564363,0.006618728407253277,0.00026060439755433776
0.023,0.0166656,-0.00104638,0.000197125,0.00640845,-0.00424113,0.00503266,0.0118654,-0.00380943,0,0.023037394411019173,0.0010431963735881842,-0.0010329812830070853,0.003292587298437893,-0.004954185683036504,0.003681315562295386,0.010422531243617611,0.002742093047501849
0.024,-0.00263214,-0.000832212,-0.00215638,0.00180952,0.000214815,0.0027351,0.0124307,0.00250069,0,0.003745971287376476,0.0018422481490311666,-0.002929909372193713,0.0030271495686003567,0.0012601939221069938,0.0010166588178852484,0.009416029618910662,0.00907211072351472
0.025,-0.00667334,0.00159074,-0.00629845,0.00203956,0.0061056,0.00143704,0.0122536,0.00655826,0,0.002552482644563053,0.004073630043454039,-0.006653019942116343,0.003586732929215017,0.00817457861486059,-0.0005765883204292936,0.0075032425605137485,0.01218256724149015
0.026,-0.0124122,0.000937482,-0.00556764,0.00217652,0.00396843,0.00314185,0.0121461,0.00863838,0,-0.003184750146072805,0.0038659522698139053,-0.005569560559019858,0.006894794945812389,0.007315435971459852,0.0009233080108255742,0.006159041501412233,0.012684491291666647
0.027,-0.0308985,0.00047432,-0.00347678,0.00506486,0.00414045,0.00528769,0.0113904,0.0104116,0,-0.018243976404399023,0.0032619686648067752,-0.0030721730880603365,0.011308814222706114,0.007825729724565085,0.002792996338943674,0.004166306191158823,0.012833784534410168
0.028,-0.0276115,-0.000528216,-0.00235669,0.0195107,0.000630511,0.00212726,0.0100821,0.011194,0,-0.015008843731556242,0.002385106321244684,-0.0018146606993612313,0.027969942635517414,0.004819354359140866,-0.0002346480554345858,0.002289810785762434,0.011151531209768771
0.029,-0.0325083,-0.00198523,-0.00349911,0.0359832,-0.00318897,0.0015045,0.0076004,0.00898756,0,-0.01648413727115519,0.0007274844939277451,-0.0028035819760111056,0.047327179602815794,0.0007612557890737661,-0.0009727720853201533,-0.0006815103071952703,0.007556241408529153
0.03,-0.0217354,-0.00169375,-0.00374623,0.0391733,-0.00299132,0.000951385,0.00483816,0.0113077,0,-0.005940261549311567,0.0007565080741113994,-0.003134110296168939,0.052129454060423526,0.0007446246729789704,-0.001010957390100077,-0.0033299061738031937,0.007558433827682936
0.031,-0.0202211,-0.00273019,-0.00392718,0.0677196,-4.27e-05,0.00116949,0.00540186,0.00971178,0,-0.0016212556486878442,-0.0005790094685032864,-0.0035062034184075576,0.08480804720355435,0.003257845692407525,-0.0007183768279768699,-0.002657168685170487,0.005711791360853416
0.032,-0.0295277,-0.00419114,-0.00404839,0.125639,0.00170711,0.00276012,0.00528516,0.0111293,0,-0.011412404356534425,-0.0026109068777779073,-0.003810955863157608,0.14402803649503457,0.00444338135252577,0.0016522887047620762,-0.0023013329565195976,0.005744134629622857
0.033,-0.0303585,-0.00316857,-0.00269892,0.152358,0.000281774,0.00268126,0.00387582,0.0137112,0,-0.01044137050718741,-0.0019301814572247771,-0.0028999835555330823,0.17566362266531962,0.002867315481708719,0.001738719075683895,-0.003477486927555341,0.009637840677731817
0.034,-0.0231631,-0.00284647,0.000615369,0.137036,-0.00103439,-0.000253233,0.00490881,0.0186873,0,-0.003937590166277251,-0.0022963359313371225,0.0003268007911399111,0.16144749475399608,0.0011147469188194222,-0.000382581646210967,-0.0021066337447933903,0.014265663509701803
0.035,-0.0169024,-0.00737932,0.00630224,0.0806194,-0.00437135,-0.00278537,0.00732997,0.018593,0,0.0031083731130560105,-0.007099646822763115,0.005555681367399403,0.10994361562761107,-0.001752232589735433,-0.002826057928752727,0.00011614107014764046,0.01675439484912101
0.036,-0.0164573,-0.00896765,0.00760595,-0.0341232,-0.00375256,-0.0028244,0.00880125,0.0183762,0,0.0028485012734649176,-0.009282277522921227,0.007037116551544253,-0.003980366288300771,-0.0011061661413834297,-0.0022652385355961804,0.001390418808255596,0.016587571112423153
0.037,-0.0217322,-0.00445845,0.00582782,-0.166243,-0.0011476,-0.00213105,0.00873278,0.014508,0,-0.002331104213347023,-0.004874240039009195,0.00501345157486083,-0.13214059389015376,0.0025987334092456727,-0.001690643523416329,0.00034722377491252024,0.01569279670851883
0.038,-0.0269254,-0.00039938,0.00495031,-0.206572,-0.00323097,-0.00293754,0.00875509,0.00823138,0,-0.007992185486915422,-0.0011833559933247429,0.004617560637018411,-0.17210524431627322,0.0010395645859114621,-0.0022607393501485316,-0.0004508826014080563,0.00883914778805376
0.039,-0.0185354,-0.00172108,0.00910585,-0.144025,-0.0121701,-0.00290309,0.0102723,-0.005028,0,0.00026680029050565624,-0.002420138883140445,0.008849575615750083,-0.10729290704140615,-0.006504536285160759,-0.0025564104056140895,-0.0006363930302463116,-0.0020917625541391795
0.04,-0.00559461,-0.00199776,0.00905757,-0.0117523,-0.0141838,-0.00356048,0.01023,-0.0263149,0,0.013151790078988212,-0.0028427782750781597,0.009456833474722225,0.024930068938409943,-0.007761416343534685,-0.0033351147439451634,-0.0018470677625216038,-0.025397676510704438
0.041,-0.00868169,-0.000660897,0.00538468,0.0108278,-0.0130434,-0.00480724,0.0145115,-0.054323,0,0.010070573773670417,-0.0013275621415896719,0.006121256643606063,0.04790675776538707,-0.005451301109446761,-0.0049842978555487884,0.0004243631055786659,-0.05239407891605624
0.042,-0.0149238,-0.000777462,0.000744212,-0.14562,-0.0176942,-0.00584112,0.0175203,-0.080072,0,0.00417637458018381,-0.0014971460201912642,0.00206251181040879,-0.10871945260243226,-0.009502190068568546,-0.0063553371435277435,0.002410481038642634,-0.08169451668254815
0.043,-0.018159,0.000690401,-0.00256466,-0.25017,-0.016663,-0.00313844,0.015861,-0.100087,0,0.0011677363378076759,7.692884146375933e-05,-0.0008363564767902495,-0.21448928097925152,-0.007962034692823644,-0.003911579417177974,-0.0009892663878531929,-0.10199284928035887
0.044,-0.0237301,0.00280369,-0.00115442,-0.202754,-0.010741,-0.00148949,0.0123168,-0.0901562,0,-0.0038786255834456157,0.0020579451214476066,0.0008313228924229834,-0.16715966452418746,-0.0018736298854696545,-0.002622580666889137,-0.004974369641381504,-0.09635893952386715
