Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.109148,-0.0911073,-0.00246101,0.0222303,0.0154651,-0.00484873,-0.0148698,0.0176454,0,-0.01271884879951948,-0.0037969864228280157,0.0024664617420018394,0.0015611428832893372,-0.0026212764974107594,0.0032441454486021037,0.06361503207143535,0.029640244816861713
0.001,-0.119343,-0.0872649,-0.00481889,0.0208017,0.0111942,-0.0038137,-0.0160191,0.0100457,0,-0.01757137128803512,0.0018801893500918086,0.0003064353276614599,0.0015601070702057982,-0.00801108799188001,0.004304103838577512,0.06833820143743827,0.027842635939156868
0.002,-0.122727,-0.0840924,-0.00468741,0.0236799,0.00948168,-0.00581657,-0.0154649,0.0117074,0,-0.015701006531849783,0.007055499499805579,0.0004716229259641105,0.004706987344368144,-0.010995725327985824,0.0032209522988831166,0.05668390304055271,0.03404371970896141
0.003,-0.1308,-0.0793746,-0.00311916,0.0259863,0.00998303,-0.00687804,-0.013443,0.00645067,0,-0.013153578981350644,0.012882464919240817,0.0019709744065732515,0.007683179304961802,-0.010590102115737007,0.0018590908970694204,0.029404399020791852,0.02873925466801593
0.004,-0.139959,-0.0712173,-0.00386796,0.0235212,0.0130905,-0.0113705,-0.0108783,-0.024564,0,-0.015102860671216523,0.022324731319115318,0.0011893602140501712,0.004715441496568516,-0.007241604649900708,-0.001990581398155519,-0.008851624590085299,-0.005156989994376686
0.005,-0.150639,-0.0636882,-0.00518861,0.0190843,0.0162847,-0.0152369,-0.0106989,-0.0682912,0,-0.01718101633351986,0.02982014460293623,-0.0003969390906564637,0.0002885511183092428,-0.003005491018595857,-0.006598834984720816,-0.05548070882265031,-0.05420551475691805
0.006,-0.140523,-0.0574546,-0.00769741,0.0193573,0.0173928,-0.0128604,-0.0132812,-0.150203,0,-0.004884698080171483,0.03647176860000956,-0.00287305208329037,-0.00028382798200169996,-0.00029440609238360824,-0.004036175547164431,-0.103247453299109,-0.1448951039640809
0.007,-0.131656,-0.0509565,-0.00766343,0.0151784,0.0173943,-0.0100831,-0.0153828,-0.267103,0,0.0037665199765752567,0.04181243256816787,-0.0031826921275393424,-0.004606503288742922,0.0013793083770162005,-0.002365741824754706,-0.14206850684617112,-0.2686442370505542
0.008,-0.123187,-0.0456875,-0.00685331,0.0100284,0.0171429,-0.0126518,-0.00854514,-0.364879,0,0.004721092461927857,0.04684267634928826,-0.0021588365201875358,-0.010265489020586011,0.0032861310230679103,-0.005192816145738722,-0.15776286769689152,-0.3766888834563562
0.009,-0.105879,-0.0379657,-0.00679625,0.00762536,0.0202101,-0.00988438,-0.00539708,-0.388543,0,0.010396448275811735,0.052670626216349124,-0.00242611120266854,-0.01233045078063234,0.007802151483286357,-0.0036407208270419367,-0.15866834315040504,-0.4037610170160486
