Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.872272,0.0668354,0.0127622,-0.00259332,-0.0244732,-3.39e-06,0.0272782,0.115614,0,0.07689642336750951,0.058262646066137416,0.0004989919060862291,0.20100000717237976,-0.03493947715435404,-0.010458396020009508,0.002715839352078838,0.03369362074339327
0.001,-0.937017,0.0117032,0.0118151,-0.00649819,-0.014472,-0.00216954,0.0272292,0.117588,0,0.0131272892897158,0.013491831126418892,0.00102069287764249,0.21090405257385345,-0.030724056145399845,-0.013938949072276646,0.003026548548735783,0.03928686128221362
0.002,-1.01734,-0.0367279,0.00667186,-0.0380235,-0.00411903,0.00372312,0.0321723,0.11461,0,-0.059596966439921,-0.028914456979966134,-0.002933644358392413,0.1924657829000917,-0.024714175459092283,-0.008963638954080233,0.011017258372570685,0.04070792150384983
0.003,-1.04011,-0.0803785,8.11e-05,-0.0732344,0.00574248,0.0150872,0.0342849,0.110897,0,-0.08502370284264865,-0.05927229164585618,-0.008247615732448324,0.16618086071751378,-0.019868266723099555,0.0017175758999699651,0.013318554261548843,0.039164109872280646
0.004,-1.06961,-0.115962,9.36e-05,-0.106343,0.0143892,0.0183121,0.0353503,0.107967,0,-0.10980795056429388,-0.08585117731258818,-0.007466555453900955,0.14255511471797225,-0.014246494095690072,0.004872842834934009,0.01825515014672863,0.039721046264732995
0.005,-1.09529,-0.142842,0.000836515,-0.135912,0.0190752,0.0222839,0.0397479,0.105697,0,-0.14082475662536106,-0.0984518916526047,-0.0057549521473885005,0.11825920487575985,-0.012614819334513323,0.008996513130039603,0.022376312065231274,0.0386169779141005
0.006,-1.14278,-0.169743,0.000785191,-0.183397,0.0217217,0.0247329,-0.00474971,0.102565,0,-0.18718066041943432,-0.11505029756691272,-0.00544243573192208,0.07839975238328213,-0.011086367409793602,0.012221894133044304,-0.018050053088859527,0.03857001928613946
0.007,-1.13405,-0.194258,0.00359221,-0.254365,0.029674,0.0215903,-0.0272244,0.100809,0,-0.18444939120756157,-0.12651085283269056,-0.0018314324314320756,0.010480652562516395,-0.00382595012058625,0.009949169206726149,-0.041413680626795485,0.03789255305944612
0.008,-1.08455,-0.205115,0.00741984,-0.335668,0.0399923,0.0164844,0.0212022,0.0938429,0,-0.13711014132863178,-0.12754202768152015,0.0022159328641727675,-0.06383379992483983,0.006992931105042278,0.00617187609861072,0.010699466734540431,0.034277975099894824
0.009,-0.997334,-0.206169,0.0106746,-0.394614,0.0529606,0.00972616,0.068662,0.0902095,0,-0.05444270977795511,-0.1181371154114546,0.006418203576973792,-0.12152675563028781,0.021094447751142276,0.0006493283504074177,0.05681381322354863,0.032527344079366034
