WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.0,1.5915758485322353,0.286504516408461,0.469856740879253,2.7199977907532213,2.148082981174678,0.5664116175892636,0.6553878860603972,5.673364321867253
0.0,3.5119956794503953,0.7154804414162127,0.5453329085113517,1.5495394347819764,3.9001846882724385,0.7094769419596052,1.3781007467723594,10.779335110621679
0.0,3.8270505969401327,1.2204612733523854,0.5175446680297473,1.350279857520778,4.228653771446179,0.9391473083896246,1.6876979319650227,17.79553527033061
0.0,4.470318189570817,1.395980701201147,0.6392754032043823,1.5340327133385179,4.027312353733593,0.9053835527157649,2.9559606263844076,22.200971064004165
0.0,2.999786882816664,1.3184770635951142,0.515532175998699,1.646290480253183,3.7889529000579127,0.9325484135212886,5.634490208465447,18.570039561242282
0.0,3.415110919493744,1.3236822900752454,0.514190574203749,2.881306845416713,3.52972591939496,0.7036994374475048,10.450238395956802,17.667309390778364
0.0,4.192475942755,1.1584709318418043,0.5528886252898413,3.262849357256718,5.3403784953242015,0.7758904110834564,12.970817962786125,20.279566030108317
0.0,6.987782763176899,1.4249632219521107,0.8453639071644011,3.8755899470972137,4.987525788298438,0.8023696209805066,12.133203386084437,23.365477550525725
0.0,11.606116154024287,1.6334801904722223,1.0356907459724312,3.5367221732847995,4.7156729680479135,2.7040758093392614,8.133462917186261,18.05638911876496
0.0,17.531877970860503,2.23872117894447,1.8271689667016875,2.690784634753091,5.386662585791873,4.120696952652344,5.369213319030896,9.394333238700082
0.0,25.629848554040727,2.0508324727619303,2.436888425176618,3.7711782285300646,6.681691068998475,4.996323727509313,9.83913098056377,3.52728292576742
0.0,107.29215343261833,2.110375766090381,3.115361972552784,5.794644807484502,6.65228283616098,4.335537573355761,14.87173955428749,3.8738008007801916
0.0,118.27776138876251,2.3334226118386923,2.735408619654882,8.941366375179161,5.824717592913917,3.323473282016063,14.194029557642978,5.3210496626001245
0.0,172.9794240821742,2.91329889735849,1.9315967128528304,12.167747643908678,4.034403940940328,2.561073700433983,9.299029571654135,5.758312946337721
0.0,149.34558354337747,3.041074677175462,1.4424692605478442,11.932193728774383,6.258899716446662,2.3740455171137285,2.4343189799336407,4.6813717816409275
0.0,117.4278890443222,3.1286748156411415,1.1482095037152058,8.983669511071962,8.625970808679297,4.787350996779223,2.748143553785314,3.6931969591902476
0.0,103.76773722766588,4.315576017616268,1.3829992932004398,4.867601298674513,10.760570360079125,6.162013562229911,3.8470028745692684,3.4603225699467073
0.0,22.6638297995888,4.309827396525367,1.2480491880133462,5.060280727513316,14.769962624327734,6.724035907036464,4.080108024606709,4.356390077049245
0.0,13.907947601661894,4.419327484918746,1.0335355786623899,6.165627117735852,97.83968568492546,5.60945127499034,3.2808936811921643,6.189123476831671
0.0,8.274258998355872,2.86830119323546,1.0386778565873445,7.461846986545339,117.79878487833322,3.3599068160226517,3.3604781127714185,12.194106468465987
0.0,6.4598093437640625,2.6491271656753783,1.2076809991796202,8.664204761490204,186.89940429438656,2.685561745375007,2.507326480312295,16.71231835044239
0.0,6.6580838448581146,4.449545313884133,1.5287856042032748,9.399806132474513,115.83682363127772,2.481459365019013,2.9112369993031946,18.638281180739774
0.0,11.097163413798683,5.279574831056516,1.7659315684994685,9.276397602320422,100.43176887946265,4.278556017075472,2.746834415474682,14.543907566577154
0.0,18.51226682498382,6.2485746649667275,2.534798819871452,5.932863466875364,95.87782996424653,7.051625697831118,3.0165812928103137,8.742760203697387
0.0,31.403060379927258,5.55921492399354,3.704549560010123,9.793992455420302,172.51220457086123,8.862087539607765,5.313485351122104,8.22185546534222
0.0,112.92230669983599,4.330211193538569,3.4407198976021425,11.943417714795622,189.2725461105959,8.60787091585719,7.590843731318094,8.685505679590557
0.0,120.21264738191998,3.2441512458981365,2.687709271958175,15.784744152946473,158.86039427709937,5.7265825739207035,7.037430382403937,7.862425684967832
0.0,188.08800028733913,2.577852210368861,1.3579058807890394,15.17551244127338,118.36803579696648,3.7798961330276244,6.278112631559516,4.697361172909254
0.0,126.02721410513078,3.0392336543247973,1.1484545941985034,14.392696705948964,184.91133128687233,4.704542489345469,5.487797358181661,3.0115025455913873
0.0,121.1999176013228,3.2495704241360177,1.3208951983973636,11.280232538117795,201.22101542173178,6.286951454721853,7.762316763873118,3.18558867203194
0.0,110.40797225781431,4.822450936147208,1.252077278278134,6.296213920121424,199.24345866287294,7.106325383565558,12.740777731540701,4.577119440570337
0.0,101.89101756189737,4.3509654642249185,1.2495053118317474,2.884514752730724,148.0742353408143,7.661055861073875,19.916755866775098,5.448282256005797
0.0,154.85440879108464,3.9236466792841083,1.1208810887728586,2.879945435485428,123.06524347696855,6.912701489887723,31.956199407547686,8.28134289242721
0.0,180.607890193479,2.441242473248627,1.2600628173586157,4.671648583633415,195.76168097180812,7.098100517612846,95.79375326220743,15.264783905922519
0.0,170.92203304729415,2.004225656843247,1.476053964468249,14.327193309793769,198.72775951896938,5.368429913301453,101.49560818600531,23.493336002727737
0.0,98.01017032259386,3.4246557814028895,1.8304032666240915,15.491746306925892,137.4196647310005,4.150804100825652,97.25142086787201,23.623515790725683
0.0,30.366228721711437,4.237242969887661,1.9598248440689907,13.887375641542716,174.78023131483462,6.523874318745514,35.16637380580714,18.277931175500484
0.0,27.609189985391495,4.993467901319777,2.3263591596608295,5.161693181215313,261.21758202618776,7.139101115562507,21.31004319123214,11.827900283325675
0.0,45.360984057313814,4.744805196490137,3.933545588208106,6.458981065087105,432.0526871580174,7.4015603827701835,14.188856549549406,11.75995559330607
0.0,103.48377587056244,4.054734824551936,3.8959219708660466,8.558471290908546,389.65514080585683,5.791967439694066,8.872552452555947,11.304494639891669
0.0,111.21428754835,3.344976244757591,3.660998198489418,14.373698823446027,311.6544712864745,3.7059886527116013,6.020051940446971,10.129592626369364
0.0,173.8383995872474,2.726314236817619,2.384164773517782,17.73942157099821,141.4749074531158,3.9443531344562315,3.5888525782506946,4.464192854446192
0.0,119.71207224960992,2.686003031206132,1.260543452938519,15.672840405770563,143.83959618368053,6.723146758958813,3.2377855220846854,3.005242309066018
0.0,110.77147883388835,4.123629282440309,1.321521223448194,11.97611446091442,196.7414282656727,8.924248452905807,3.196755497119136,3.0076705297124846
0.0,95.97923012679018,6.7019668525931975,1.902546476097344,7.743596722759003,186.65351758917956,10.638851945155022,3.1799603197648523,4.893418414181326
