RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG
0.14951615953232933,0.2563824825691665,0.03005210359079628,0.14607067470526267,0.09862593711641413,0.034285082550216395,0.046076123559931244,0.024795519230693598
0.11403533611495661,0.22326587564306521,0.03604612579711903,0.14525466215023836,0.12646837842588676,0.04917278913985703,0.04018435697825674,0.039873151461891555
0.09611297077275541,0.09949784617586957,0.03925058323564531,0.09646304340886266,0.1238820123136385,0.05306538854091375,0.04197369960718235,0.06541398252862332
0.08756861801012675,0.034379498257637094,0.04331276244102774,0.07458272416075927,0.10395758437426365,0.05212225174728026,0.03497092715498443,0.3674128483357546
0.05148684290908111,0.030678683491545337,0.04379728688212143,0.09678359976515864,0.08091643585436567,0.05611617586390212,0.032897341580961824,0.501412555048296
0.09266592824120581,0.044879506099141986,0.05285920571256932,0.11094194617392987,0.0362783381818193,0.046265430799571274,0.02696871702285842,0.5106059204939731
0.1072309552762929,0.060913740231780096,0.06114335756217711,0.21150684251711352,0.03809016989522785,0.09644184327353346,0.02518283211609546,0.4480485636018056
0.11930706351992736,0.06922714776547392,0.06548585377828149,0.21092909978224014,0.08052918875645004,0.09563554454196134,0.020520367212254153,0.16435241992571428
0.10345772706851968,0.07544875834585989,0.07132174081956678,0.2855582704889893,0.0899815707374323,0.09584878225777545,0.04895980664593142,0.06568113677787445
0.08306084359590349,0.08010786876637657,0.06601474885256688,0.3002625079469828,0.09199261554322115,0.03635154825599013,0.09931435994728492,0.041486484071413976
0.06811073810341989,0.08340211892101318,0.06250058929727345,0.2687893458557087,0.0653868473599017,0.0335876129047198,0.12843794871802366,0.033767787109485546
0.04040812329983512,0.0743318179775446,0.054510152727915956,0.23945548606568706,0.046380669398384464,0.12099248665663206,0.13408204743914875,0.02981159431246135
0.05641429765512089,0.05000693258326706,0.03715844759446192,0.34668718704068374,0.08617858071535703,0.1559926633080316,0.12739715382099104,0.02353714632921644
0.22998031380787615,0.07538189665650555,0.03098752001976654,0.44372271153060316,0.09640253478427056,0.1648674303469459,0.09976286288260104,0.03436434560618816
0.3159577737947483,0.09206944391654875,0.031441641364668434,0.44640024358575003,0.11189832315541694,0.12817550519586074,0.08319483110795509,0.06240270782629431
0.37483600537136186,0.11522267785687357,0.026118296474436226,0.38565671411431357,0.10411466421687886,0.07286881406302669,0.06160897984761534,0.20688798591968488
0.34795882434609693,0.1016433989422314,0.02040304237089683,0.32750794477808515,0.13420713490267946,0.043557453938741934,0.03745110525186146,0.3246431263595611
0.22899951817445924,0.08711057630750671,0.03417566029955777,0.3243105450412032,0.12357975144952035,0.04284710634047585,0.043972330698137836,0.45458668066857105
0.09147701835703288,0.06688284932272752,0.0633072819698998,0.33115997777296946,0.10465823562803504,0.03954012954386602,0.04483879446231457,0.49781376177630293
0.0639050594559627,0.1379335912632813,0.09158369600089933,0.40111220920753293,0.20537529495806348,0.05729898466637519,0.056632089902482224,0.4447974493530579
0.06709462786394552,0.1629260480972032,0.097144206971012,0.40476439717616,0.3741702556043336,0.06529702935591565,0.19435164453637183,0.4965281775520328
0.08083881740355421,0.16625383551885112,0.09199350830553754,0.3954378448322666,0.41330169319953197,0.16869804711037226,0.2913786944528382,0.5004927516836049
0.07458456249938308,0.13447521797746198,0.08689173894791231,0.33741684604884536,0.40678837803582557,0.20010898461977317,0.31504095109674773,0.4808611318452528
0.10420778515995757,0.05484902071192613,0.07724081160891663,0.26907398302857105,0.27411198184977414,0.21036562236763864,0.2891412098600751,0.3904633538458596
0.09733024815106617,0.044955419721117815,0.07786300536425604,0.29624674456093664,0.09134329094685195,0.17798071178325406,0.19537589098417696,0.08157624546604143
0.09934583981667924,0.05541041894899296,0.04872471160532099,0.3135262778235802,0.1135312523147298,0.171082543373656,0.15725215766409714,0.06020595359734616
0.127119407018776,0.1578146288828614,0.036579603719725906,0.42840955505809625,0.11505569793378556,0.15219065254478048,0.15014796430879865,0.0740381910054724
0.22990111637333935,0.2500416917786961,0.06520829760623324,0.516764267382563,0.13520383515097398,0.14623297613506203,0.11434581883401931,0.18150280323225354
0.2880726202024043,0.2653487186288764,0.12089084190135868,0.5496758928848249,0.12867057468701507,0.06174919746686402,0.10600708828599491,0.20081534411437094
0.2895372884251781,0.2557578421885851,0.12113613481060022,0.5012968852991855,0.1573213698987486,0.04831291560755141,0.07700996518833732,0.3496795940044163
0.22560536625981556,0.14370188571911477,0.11877279019854488,0.6288487651458662,0.21511048065841054,0.04184530289240615,0.07476345630074104,0.3980450038234422
0.10419859635440462,0.11169759380600555,0.06938407733733244,0.5612000242041145,0.2160963945593328,0.02796661636062844,0.05799586352779925,0.45726605903092943
0.09667273428741191,0.2697024710664186,0.09513828401606268,0.6117714061066432,0.22138729598895437,0.030785097971773513,0.046856761221059,0.3772491066905463
0.16529471633193465,0.3006675385647851,0.11209837991626623,0.4756623633914692,0.19150341361919807,0.13965812068208247,0.15666804106683724,0.44729938592916985
0.17271410544847218,0.2908002592124903,0.10450462785601448,0.4711900341630637,0.32713439697207897,0.3213922356443191,0.2354534457473598,0.3729851320240353
0.1732845647001003,0.19185179670098557,0.07958905771067465,0.46607556033282577,0.34152211733698706,0.33737207679094383,0.23755435879111095,0.39174079489157426
0.10366052990613386,0.06685135963583068,0.07495529168366487,0.4949713528586371,0.3450154036180575,0.3312309547216769,0.23269707206957935,0.32393046653048396
0.10569692500249458,0.032521308254913575,0.08113155390659467,0.5221291273548821,0.2234201236841643,0.15785047756877751,0.09359184121470654,0.16575075095729522
0.09896389360727703,0.03324624275203905,0.09291728202803592,0.5203803211320727,0.16208408439703775,0.16268125961128604,0.10693098267050768,0.06792759688180501
0.07889794415442127,0.034602076093586245,0.08307159568076422,0.41757207977604255,0.11652607985902977,0.15164505992843086,0.15760268347184683,0.061360640347924225
0.09233280876223059,0.11528514125365544,0.07485983737057655,0.5355651899153518,0.0984990151541707,0.158826956138259,0.14666947651325754,0.06231756237244264
0.17174659218205984,0.21560648592834708,0.05851679424399888,0.5065411720986244,0.282238250418943,0.17515524742727376,0.23384357537493414,0.2118773429963719
0.19760954884603088,0.24219537209309305,0.05664403316640619,0.503061465900742,0.3716674890475478,0.34649246484397034,0.23778476413661645,0.32406628894155154
0.19308415711897678,0.25555567368714516,0.043846527954639836,0.2939103840717514,0.4450778401644405,0.406199967173602,0.24990754603849222,0.49318906994600464
0.1760610560568921,0.176192687555436,0.050666104983525015,0.2207642652844407,0.38159290234436016,0.38549593744202026,0.2002777285102992,0.5314817245571198
0.07344465908640745,0.11942570192433233,0.09219141440455432,0.4840114865852474,0.28557980704960095,0.305045510024542,0.13200356805043453,0.5321682900799626
0.08832805233405033,0.19660192029797138,0.11494024792342238,0.4630423837182908,0.23433648596479217,0.09427807166461748,0.053316530884307184,0.3992647999663116
0.11024613193038674,0.23759809555292793,0.12072787095211085,0.5262334652400723,0.34823424158093746,0.14188583269792912,0.12743710401567565,0.45515693206939917
0.11757933563778222,0.23413503102956842,0.0975833114385608,0.39811206381313424,0.35745191834440554,0.20357296526319058,0.29504425088636177,0.48080192564547836
0.10332737332811352,0.15668888376344048,0.06375862852082297,0.35843209610728544,0.36822578584998383,0.2081321123772866,0.3205968849895104,0.5735209124125566
0.11462315435483385,0.047313791556974294,0.06138296604471695,0.28627572524632344,0.1939710428279455,0.19778149868905126,0.32014702551835145,0.45356103856554764
