VAR_mark,VAR_Smoothed_Filtered_right_TA,VAR_Smoothed_Filtered_right_RF,VAR_Smoothed_Filtered_right_VM,VAR_Smoothed_Filtered_right_MG,VAR_Smoothed_Filtered_left_TA,VAR_Smoothed_Filtered_left_RF,VAR_Smoothed_Filtered_left_VM,VAR_Smoothed_Filtered_left_MG
0.0,0.003979057566298021,0.01087337569474436,0.026679917071494745,0.0018845285933834666,0.0006705301113183985,0.006662760933644045,0.005878161736467405,0.00013611407993745605
0.0,0.033053582559190504,0.011593376924223353,0.02325647083352881,0.02035859983641725,0.017723677566207595,0.007476021284068693,0.021798013015850742,0.015870239084209176
0.0,0.03864362339699847,0.00879438559612646,0.01966746507770022,0.04063528071719017,0.02263991173244658,0.006551787252151039,0.028729734463529836,0.027013042468324273
0.0,0.03858865562437324,0.009582749579646414,0.021673789697475427,0.04736856618120772,0.029691957809948953,0.004070278332012617,0.05140969377107396,0.044336851625027485
0.0,0.015171877101209067,0.016763570720258213,0.02383264621471239,0.039101408142878505,0.023787976726507808,0.003561266465442048,0.046104353801507965,0.03372096169361393
0.0,0.0035216466029790176,0.022413337106472083,0.026379753800548324,0.013868424378743482,0.01601022241870336,0.0011045370668262163,0.04053520013962319,0.026406742036053327
0.0,0.004757891195033968,0.03277402875290177,0.04140629701571016,0.003149736468037959,0.010193342624390362,0.010324971366116476,0.016039615176648904,0.00561911449901681
0.0,0.004473190813976207,0.03244009971934656,0.0373108659096533,0.001482342852274757,0.012865103905141844,0.023943549184650754,0.007542039069588581,0.004985316147584859
0.0,0.026189748456110516,0.02768034119757082,0.03439139856045606,0.0019493849377836422,0.011750377818071726,0.03246656337728753,0.004758846333847143,0.008378850992319876
0.0,0.04677676248915496,0.01737968299142368,0.022315166687468236,0.00547752496135782,0.011700075571927716,0.03612098873287496,0.00407900331860959,0.008603901655426429
0.0,0.04743955930014655,0.008610730075551187,0.010214587122213611,0.006974843348529891,0.010189886351658352,0.0167578147179213,0.0016217239278595063,0.006414954064967957
0.0,0.02968173530796957,0.0022165616717469455,0.006201248776565949,0.006783353707084735,0.0017163721046887998,0.009439224868425558,0.0007469630385965592,0.0012539628042523606
0.0,0.004180534628163075,0.0005780783181403221,0.0013802916355216746,0.003416802624191669,0.000480707912176648,0.0026312435515149263,0.0006600425662216094,0.0010089262052952357
0.0,0.0009572960900650864,0.009379326392886203,0.002147743764610219,0.001354399236848119,0.0004615739865268262,0.006206675280490343,0.0010277765259261813,0.0001678773964068225
0.0,0.0011558050123865262,0.026126793190384127,0.006101193012522696,0.00013256060678311558,0.00044680506745529145,0.015343887809388996,0.001009969609855018,0.00013383401440500116
0.0,0.001863107328964745,0.028108372642748857,0.011355265738343553,0.00022869595218452787,0.00040041547934395396,0.02281709138911139,0.0011768524378784062,0.00026871432964618185
0.0,0.004373494740829467,0.026636915551677742,0.027416746097435104,0.010122866510224116,0.0017482846490038642,0.023288329948849232,0.0032257379018789255,0.012107077291728658
0.0,0.0272216639481078,0.020319335072897817,0.0437966511421034,0.025011328860604858,0.030797989319774798,0.025372705326666,0.020125945450172426,0.026403820950963778
0.0,0.028093937476018824,0.03790786263392933,0.06237779390394221,0.03658284453809584,0.05524757980106074,0.013526387671165992,0.04760830032285307,0.036581655936014035
0.0,0.030058786467120048,0.05415437060573008,0.05668986380516088,0.0359441462705766,0.05558779752819504,0.008989678082533956,0.05677697665148203,0.03334908410684432
0.0,0.013674325184918451,0.0591285589238645,0.03800338793892367,0.01932184937978382,0.03894475936452471,0.012096682560546914,0.052105945080057794,0.01598171491057519
0.0,0.003951907570952236,0.033772218009358305,0.02263715544914626,0.00622890918809508,0.001357693126814028,0.010727631639673697,0.01832995415636833,0.0003642545231569083
0.0,0.0027715072214523425,0.0111598236322883,0.007851333003093012,0.010088377579367801,0.0006737045231097907,0.010224352142204757,0.0035666052005184296,0.0007192009641315574
0.0,0.008547717263159447,0.005490112461913531,0.005489099364472002,0.014783724123558292,0.0005612549746401249,0.00775115459272845,0.0009830596471236757,0.0007583431416409932
0.0,0.012054797506726254,0.0014123665339872253,0.0047959735275664335,0.014460665347317504,0.0006444548425917646,0.005448869877013449,0.003135405931217089,0.0011922879037328587
0.0,0.011851503798626593,0.0015695298735718107,0.003961841797013748,0.009423541012153064,0.0011881215572967685,0.006787472018736718,0.003506512620875677,0.0006721703844757563
0.0,0.009491600206744017,0.00819291725507297,0.0035398314790564887,0.0006432630944630653,0.0012927694129272226,0.03084843691767046,0.0036911684630793373,0.0006499325379364117
0.0,0.0012872606238192748,0.012106790503006734,0.002387865973437791,0.0011947481246959452,0.0014620435633142317,0.034202477751424695,0.002176935950712741,0.0005395119113830122
0.0,0.0022556445644860645,0.012495848224359878,0.004017380493442637,0.003934052447016557,0.001629548125868737,0.03758598486342164,0.0016424847779609735,0.0009171755255356167
0.0,0.004264903836965503,0.01230565137751661,0.007685576043933619,0.027179468877940326,0.009735969356038111,0.021765967109669153,0.024049332936548224,0.006635063950755918
0.0,0.005445551427867091,0.016241189905604334,0.009771841163037852,0.053556527595454484,0.03144007473049913,0.021372228377162003,0.04871415030386825,0.02585245398051657
0.0,0.005980431230038468,0.016848935275791423,0.024351374376844908,0.053183972642052456,0.0433595841698403,0.017880313262398466,0.05565741361917803,0.033115143065649846
0.0,0.008357500010039601,0.02476569298886755,0.026633010478991744,0.03786938353441725,0.04149547646705245,0.015913536248117335,0.04346082761252793,0.031548557465792854
0.0,0.006328865536986984,0.02377531637796582,0.024784287064350725,0.00884573151267666,0.022248195525003716,0.021753866897771763,0.015449717048924587,0.014911365365762052
0.0,0.005729122471370671,0.03562056461430119,0.01877515350752961,0.0005538313404938664,0.0061877678471171154,0.01745970444237406,0.001967549149353053,0.01062164828949453
0.0,0.0027789739315305737,0.038373614443955005,0.004147342541418511,0.002499554864089826,0.016137133511077536,0.016475767668518364,0.001103254370145067,0.020193284058698073
0.0,0.0032156732056375587,0.02705263401333934,0.003654148496632641,0.0030567504096018724,0.01811891619467381,0.009188667452790508,0.0011481284033650274,0.02151180033119372
0.0,0.003263324010323238,0.020324476984500146,0.004110118045996496,0.003229088721519436,0.021261744177413854,0.005499453862547151,0.0014008412326310703,0.01452770779370428
0.0,0.004682144512476395,0.009170196291343516,0.0029476070694666144,0.001413074681615197,0.010592954214233015,0.009604784040075231,0.003751449794780613,0.0029980582478918304
