mark,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
0,0.0196649771555922,0.2276438930178695,-0.0560750707908602,0.2688479485287703,0.009990619548333,0.0353734045654498,-0.1800641784240185,-0.1017975885156464
0,-0.0337461674170859,-0.1173405678570654,-0.0376182510077837,0.3355214143258335,0.0015753652558633,-0.0065175733176963,-0.1384965175129444,-0.0976468530348877
0,-0.0632550982623518,-0.3746698113562041,-0.0216246699933779,0.4070526309241419,-0.0123631435936101,-0.0436309497239558,-0.0866438794802458,-0.0927760556216414
0,-0.0612127126865323,-0.5372049675887326,-0.0095509612422052,0.4708962626879341,-0.0125151357641761,-0.041709479798904,-0.0401609554198507,-0.0946553155543539
0,-0.0342810968919338,-0.6385284343683304,0.0023510513761051,0.5288517716093946,-0.0079139252545207,-0.0263930040240714,0.0011457448079664,-0.0896606026882317
0,-0.0385066001542105,-0.642145327363304,0.008204848944007,0.5561973897134789,-0.0118151381155122,-0.0046993658337352,0.0409555723425468,-0.0810738185105167
0,-0.0493980115816567,-0.7021075433314029,0.0106213048106017,0.5383171347692387,-0.0227596434130582,0.0025762419965494,0.1033401410972676,-0.0676642834797375
0,0.0013387070374474,-0.781256917684445,0.0120546696526464,0.5083785069315074,-0.0441548642906915,0.0139268784921589,0.1795113557832452,-0.0643946202807609
0,0.0431978999258381,-0.7855353522272843,0.0095718731018917,0.4585676287663855,-0.0703737026336002,0.0330580880777886,0.2462641507681116,-0.0685612905571225
0,0.0477693756159207,-0.5999787034565972,0.0017600222023667,0.3759559378225103,-0.058279030202664,0.0237012319163552,0.274596139255047,-0.0704672628522736
0,0.0243503252804057,-0.4012929328649569,-0.0057827458636861,0.2739254315549894,-0.0107696093444036,-0.0037724329536548,0.273567589057736,-0.0697102838229982
0,0.009136840188564,-0.219666685067064,-0.0113545591490379,0.2279814914899843,0.0192899485645611,-0.0120455233709562,0.2634708463746994,-0.0760459337704839
0,0.0083052531466498,-0.0914916023666785,-0.0044714522942633,0.1903190246895626,0.0279134843641268,0.0014328380667365,0.2393202276300385,-0.0948016774376657
0,0.0066066489165235,-0.0410146146839237,0.0080253348461849,0.1440275959717288,0.0415911570564024,0.0117989444475125,0.206035185164701,-0.1114349017118814
0,-0.0007978995442963,0.0671726836424367,0.0205961111195966,-0.0339921559956077,0.0590328851084118,0.0165111258629789,0.1817914881245088,-0.1155852531773363
0,-0.0131417665354805,0.1656989487130357,0.0368048239392414,-0.3253964679637022,0.0683875745525106,0.0144133537555425,0.1654778207423003,-0.1091934374938257
0,-0.0158536633912545,0.2798232151411593,0.0527588049817345,-0.4146289399921566,0.0735876782334667,0.001605833636583,0.1376050350877405,-0.0892946381076697
0,-0.0175294931945842,0.3716334767162372,0.0683967194136513,-0.4844511072696568,0.0752852058153392,-0.0040740912062784,0.1155532731277866,-0.0449292604103146
0,-0.0076054982187045,0.3372290341875675,0.0788882868931674,-0.5611491645261906,0.0740965610712647,0.0007550069215667,0.1079183997594667,-0.0122221968572903
0,0.0220850525613747,0.2908240490702265,0.0830432241355624,-0.3961980706018917,0.0598545657213421,0.0089811196650646,0.1009202696211827,-0.0108420171731816
0,0.0576672949675916,0.3426671637687455,0.0850352702222038,-0.0464147023089152,0.0271446070497288,0.0200334245090368,0.100623373877271,-0.0122972453410493
0,0.0708229763634545,0.4331730076087312,0.0852659652326356,-0.1230360056713705,-0.005777946718916,0.0302801953926056,0.1013347008146766,0.0364100082340502
0,0.0629167079104464,0.4157132082217556,0.0766883868109902,-0.6995181893904434,-0.0362885512578274,0.0389204128025057,0.0953144583163488,0.1125868905183566
0,0.0350656316996095,0.2753145012813241,0.0583924613884618,-0.6807408671900244,-0.0534592150671774,0.0419286592748085,0.0773845304060834,0.1810069599802114
0,-0.0057045584352724,0.1780315965714825,0.0429042676073431,-0.6619635449896053,-0.0430120088903295,0.0384753253216204,0.0435066572905276,0.2352701782592311
0,-0.0295629779012727,0.1509938239569753,0.0269244965508061,-0.6431862227891862,-0.0226615979345616,0.0354751849748474,-0.0004812680278473,0.242466243809327
0,-0.0494697319385469,0.1372957033472756,-0.0005484945319425,-0.6244089005887672,-0.0054318757476851,0.0319913501637787,-0.0507721693023039,0.3156973733705462
0,-0.0758459431305758,0.1390716357198316,-0.0271284110634331,-0.6056315783883482,0.0045231996703159,0.0192103547272005,-0.1006438366079008,0.378952598289522
0,-0.0892253393353239,0.1512103433763939,-0.045246988514797,-0.5868542561879292,0.0053409280402391,0.0061463307063558,-0.1471877027461308,0.3355643628625193
0,-0.0696222011163336,0.1569277193345388,-0.0440392274756083,-0.5680769339875101,0.0071760350112128,0.007822569617144,-0.1911465288283124,0.337355991334838
0,-0.0321680138595473,0.1265565554232086,-0.021753015367507,-0.5492996117870911,0.013050902755641,0.0086524456150445,-0.2331994051447047,0.3887327578831845
0,0.0013381397296819,0.0961807699767059,0.0133385643113327,-0.3477773533361219,0.0195070800875603,0.0004270648188206,-0.2706888167086416,0.4663162574100132
0,0.0213713712885181,0.1133391043248743,0.0477749645828308,-0.1689485234808337,0.0233007876521134,-0.0082634713311652,-0.3029112708219935,0.4514119252362525
0,0.021300077000804,0.1286542788470636,0.0836408353653642,0.0530149458252665,0.0227156047333099,-0.0155642644067447,-0.3267867811780681,0.2684352960749396
0,-0.0146928022590856,0.1050253608119522,0.1281865994290942,0.2841181399561638,0.0198773599907287,-0.0259082178565133,-0.3467308419015653,0.1531049784688338
0,-0.0313513956272782,0.1135650410593494,0.1638438573515157,0.4444103299239454,0.0073922837895095,-0.051088429738131,-0.3681849692027272,0.1532882645989234
0,0.0333252457461412,0.1685034200487014,0.1801150412002452,0.5403755970745064,-0.0168564437815894,-0.0718937948245118,-0.3600854187313539,0.0649814362147811
