Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.429318,0.174366,-2.01292,-0.250173,0.117289,1.08085,0.0805574,-0.216051,0,0.18203024839032,-0.007397114185291609,-0.4644338909548829,-0.3537386838212075,0.24767387823112463,0.24671908013797883,-0.10223408984450828,0.06953451791082231
0.001,0.411718,0.25191,-1.80906,-0.0236791,0.0503924,1.04244,0.120196,-0.277302,0,0.18906937490244763,0.08266006034063117,-0.3483539362458735,-0.17595723852470552,0.2148884130798257,0.24961194560230981,-0.07777370406834708,0.009271194974563262
0.002,0.398455,0.331594,-1.5817,0.185207,-0.0580962,0.99534,0.157708,-0.328761,0,0.2024431965140025,0.18715417897063139,-0.19396980084896695,0.006742243168914586,0.13607369014654852,0.24327170146011243,-0.050928065804449876,-0.04585757517781717
0.003,0.369083,0.415833,-1.36673,0.36079,-0.185196,0.940155,0.185238,-0.360619,0,0.19381805269641997,0.28612514469338757,-0.07428265849790258,0.13494212014474102,0.04190267832637588,0.23292018016259725,-0.03840584211945922,-0.07327352671324266
0.004,0.313927,0.432955,-1.23471,0.489777,-0.266267,0.876794,0.193966,-0.386541,0,0.1665833860893004,0.33060441348823594,-0.021072675225869003,0.237948808154516,-0.010424946718414416,0.2137254046041409,-0.040539544602496425,-0.09938315981108187
0.005,0.249688,0.442223,-1.1912,0.578801,-0.317542,0.813055,0.204794,-0.40985,0,0.11945553282634985,0.36189203316545726,-0.07216052118958018,0.2866303849437351,-0.03488148545933092,0.19626608150694075,-0.04384196032506883,-0.11809853182477598
0.006,0.189432,0.430294,-1.14528,0.629639,-0.355381,0.739381,0.227207,-0.424198,0,0.08877970491149861,0.38307705020234323,-0.10641127440327489,0.31478555226047905,-0.0486049532601637,0.16812639734763715,-0.03233309321309433,-0.13271498212931815
0.007,0.120312,0.345474,-1.06116,0.650513,-0.367772,0.649762,0.257226,-0.434827,0,0.03467125358534814,0.3311814530187384,-0.11045955015251668,0.3063709011481977,-0.043309118475684284,0.12423956033224602,-0.01503759332799865,-0.14335873534662222
0.008,0.0193137,0.231015,-0.899136,0.646635,-0.403376,0.552648,0.292765,-0.429274,0,-0.03527231892459566,0.2569949264114144,-0.028517589448034144,0.28531939304640286,-0.06148613828742454,0.07207608284802078,0.009858076437380642,-0.14250305524444484
0.009,0.0036453,0.1096,-0.671767,0.61279,-0.435196,0.446905,0.333381,-0.423867,0,-0.03620524978631976,0.17927228676429685,0.11834415861969495,0.23425253906403964,-0.08465566575198331,0.010227040829820712,0.039547125074400565,-0.14545274143370607
0.01,-0.0481894,-0.00904782,-0.413176,0.563173,-0.442108,0.342995,0.377929,-0.415657,0,-0.05686407237713161,0.10624800094753814,0.2948595234204656,0.17356443645828612,-0.08075079634244348,-0.05063192591810806,0.0742344035226212,-0.1490703951766516
0.011,-0.081143,-0.106626,-0.136105,0.488907,-0.497526,0.254201,0.418998,-0.380178,0,-0.07431879425169799,0.05876653440448973,0.4960025822433284,0.09228624668258004,-0.13371619626495934,-0.09771209289568329,0.10649262834768172,-0.1309145398432508
0.012,-0.121614,-0.18452,0.141144,0.388244,-0.550196,0.169184,0.453759,-0.343348,0,-0.08606103949611248,0.027220471180514738,0.6851556428633011,-0.014104011864542437,-0.1806520957312915,-0.14205992123087735,0.13289648804241144,-0.11253311315608985
0.013,-0.175983,-0.261785,0.268097,0.313784,-0.483696,0.0937532,0.476275,-0.299892,0,-0.12456373232744464,-0.000509277877943061,0.7355442828295629,-0.08866508703303386,-0.11407510286384583,-0.17759975444634815,0.14902653410093733,-0.09234091831660757
0.014,-0.219852,-0.303807,-0.0933437,0.285131,-0.349669,0.0264757,0.473028,-0.253124,0,-0.14532267268114854,-0.0009762713510048579,0.27688912807309096,-0.11873836436900731,0.022159594042029107,-0.20648562685722963,0.13974289748908048,-0.06708853737125597
0.015,-0.217395,-0.334192,-0.50112,0.279825,-0.271175,-0.0388905,0.445345,-0.208777,0,-0.12834110381225305,0.01089309036543156,-0.2124671667438957,-0.11999790636982935,0.10096768384703633,-0.2333613203045835,0.10841122106443399,-0.046627792172833755
0.016,-0.211829,-0.364872,-0.327255,0.300981,-0.513906,-0.102767,0.410171,-0.175323,0,-0.10793639397016015,0.012990394294568372,-0.14450397130208326,-0.09605460972799063,-0.14280808848335605,-0.2609672375826948,0.07028573666328022,-0.033003326559685325
0.017,-0.236171,-0.382733,-0.0169978,0.334041,-0.759107,-0.159843,0.385019,-0.135887,0,-0.12127069388705476,0.026280051768718775,0.07827075677361159,-0.05556691053307092,-0.38773261647268664,-0.28112531652386585,0.04452357698580994,-0.013049044400708861
0.018,-0.239249,-0.377995,0.274975,0.340839,-0.671801,-0.198494,0.378519,-0.082369,0,-0.11882537742238469,0.054176625687189665,0.26111083071620245,-0.040431346830601414,-0.3063678623098491,-0.28590223031855955,0.03875829163527779,0.025761569170183143
0.019,-0.221081,-0.355888,0.489149,0.330518,-0.545102,-0.22657,0.375982,-0.0405167,0,-0.09477689075030789,0.09653599286944786,0.3855203398651856,-0.03854435550947725,-0.18259771878430675,-0.2796848707610483,0.038940223321353995,0.0548278012314411
0.02,-0.214459,-0.340917,0.592562,0.311106,-0.466159,-0.250915,0.366133,-0.0175482,0,-0.09089922363865828,0.12728340328477028,0.3853582910158686,-0.04182845053616316,-0.11704100732644873,-0.2733884974916587,0.03389701566071409,0.06852932736618304
0.021,-0.261715,-0.359091,0.608049,0.281808,-0.473542,-0.297291,0.347116,0.00102063,0,-0.13773198448867655,0.12180004382125882,0.3146983268449391,-0.05165519081001292,-0.13476158348857475,-0.28975241201575364,0.021173040764771257,0.07954276441971875
0.022,-0.273431,-0.404899,0.585792,0.259037,-0.396392,-0.330295,0.316705,0.0255737,0,-0.157701120849635,0.08795482286437695,0.20253323699950415,-0.04861631397503861,-0.08039351285180527,-0.296462885077984,-0.0002418862024797519,0.09735893713650219
0.023,-0.229549,-0.481837,0.564408,0.243422,-0.228522,-0.33583,0.285134,0.0565082,0,-0.11789465144528163,0.020180310198458153,0.10348763144794147,-0.03556609330396861,0.06661855460204628,-0.277835254009044,-0.02181284986981006,0.12170761668249996
0.024,-0.196881,-0.592628,0.541035,0.221988,-0.230413,-0.313318,0.253445,0.0799217,0,-0.09564059031943298,-0.08002541234564198,0.007679980516653015,-0.021213608659228972,0.032534498974696874,-0.23421693077502456,-0.04045167616995878,0.13648444173559515
0.025,-0.224403,-0.700318,0.526688,0.20061,-0.335975,-0.258258,0.223962,0.0916898,0,-0.1300720764900321,-0.17992831995310204,-0.07443650240724589,-0.004698567207549367,-0.10466346785843965,-0.16152179122915564,-0.056217518198475834,0.1380466399520001
0.026,-0.246803,-0.785811,0.517319,0.186484,-0.317282,-0.179821,0.194424,0.101817,0,-0.16249294733539243,-0.2566636352404611,-0.1407399720392561,0.02503811614447922,-0.12517225871372595,-0.0672044824519974,-0.0689456808377166,0.1342772502764046
0.027,-0.203592,-0.844864,0.496646,0.186457,-0.167486,-0.0818828,0.161476,0.106892,0,-0.12756358060936177,-0.31036311380271225,-0.22168459323881476,0.06986482837194993,-0.014940629510890535,0.04247978739582042,-0.08453024699276697,0.12322902395801462
0.028,-0.17855,-0.901661,0.462079,0.177968,-0.010813,-0.00907426,0.12935,0.10614,0,-0.11142623622836376,-0.3636137491555438,-0.3040807747838249,0.10962196195298464,0.09971636321721127,0.12681982474981907,-0.09641743039598784,0.10307968035865099
