Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.103032,-0.0512097,0.0014373,-0.000694767,-0.0115394,0.0780071,0.00883226,-0.0182094,0,0.04438325617907255,-0.07455400213278006,0.021781595364649832,0.0216757977619145,-0.0067763207156577914,0.00648334336542783,0.0004692820798701485,-0.00844885286957256
0.001,0.192763,-0.0369268,-0.0024483,-0.00386372,-0.0164449,0.0630837,0.0105644,0.00310009,0,0.1314449089501132,-0.06736077009535275,0.020740446318081456,0.01884391591912885,-0.012376866835108353,-0.006968527783386904,0.0018236365927638534,0.0098430234907718
0.002,0.133027,-0.018078,-0.00725356,-0.0100243,-0.0134446,0.044613,0.00839933,0.0122843,0,0.08771547227187912,-0.05416648583787912,0.018150226874291308,0.012973390702341495,-0.010707905584544365,-0.02619655727992029,0.00012299600840163843,0.021260589191953484
0.003,0.115728,0.00738807,-0.0135174,-0.0179965,-0.00861381,0.0296051,0.00714294,0.0088125,0,0.07050877967696322,-0.036315260181641384,0.013488173689610656,0.005061445377614402,-0.006963239711637095,-0.0386273711257145,-0.0010712385067718523,0.01511581741713686
0.004,0.132277,0.0284218,-0.0188529,-0.0253303,-0.00507893,0.00565416,0.0102201,-0.00695335,0,0.10170698543523166,-0.021703775805429166,0.009403370717121148,-0.00216064250065344,-0.004540614201558858,-0.06269310828985095,0.0028401195200423563,0.001688185561955921
0.005,0.0616105,0.0468701,-0.0226295,-0.0284954,-0.00198134,-0.0243839,0.0162944,-0.00908464,0,0.03333536647881771,-0.011071320277507282,0.006312585166861343,-0.0056401208740982115,-0.0028566055052783143,-0.08987404429269785,0.009359202155133167,-0.002562443500636039
0.006,0.0162869,0.0693007,-0.026441,-0.0315754,4.76e-06,-0.0253964,0.0199301,-0.0100731,0,-0.0009382093622600091,0.0045494211910212,0.00333402472293438,-0.008954188394310263,-0.0016099841332286777,-0.09074201304641238,0.013878489102313624,-0.001820724885873854
0.007,-0.036572,0.0899956,-0.0274079,-0.0359615,0.00455845,-0.0297262,0.0164687,-0.00793927,0,-0.05051807226019978,0.0180144060831466,0.002858011329017292,-0.014226762924887996,0.0013594983512281056,-0.092769464529453,0.011031689087710071,-0.0011623961134434738
0.008,-0.120256,0.106162,-0.0301585,-0.0407142,0.00632439,-0.041125,0.0132929,-0.00738153,0,-0.12783731555416233,0.027842217089063405,0.0012176471842327192,-0.019814354252537237,0.0028066212543140377,-0.10397162403483438,0.008377568617768855,-5.687558039947204e-05
0.009,-0.126301,0.122513,-0.0337048,-0.0428936,0.00992208,-0.0514196,0.0075519,-0.00534991,0,-0.13072641025366172,0.03852883445691362,-0.0013570137748150832,-0.02366639721550057,0.004840821987970604,-0.1128909415030566,0.003188043271748637,0.001182208595574916
0.01,-0.0752811,0.140268,-0.039313,-0.0428222,0.0108132,-0.0422436,-0.00460537,0.000770272,0,-0.07749253007403654,0.05139142303134006,-0.005175730279029367,-0.025259954860012306,0.005750167443755205,-0.10326034030721347,-0.009113211413408602,0.006466954869684977
