Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.345973,1.09466,1.40257,-0.133794,-0.0173625,-0.112048,0.136082,0.0416015,0,0.13358421913048038,0.12137505768943277,0.2053788089873165,-0.07054837128049028,-0.044458102937295164,0.048266849454076444,0.029989825096393308,0.010284185013176567
0.001,0.326347,1.14505,1.19541,-0.107061,-0.0681876,-0.158503,0.147526,0.035976,0,0.12967562357593623,0.25776249245989463,0.05403116584134725,-0.052327944976191795,-0.09359983082355586,0.007196673416541932,0.043423679277052804,0.006731111905298917
0.002,0.254166,1.13929,1.05228,-0.0823234,0.0106557,-0.206696,0.160591,0.0288062,0,0.07576295777863419,0.3457849470688006,-0.07377117582866911,-0.036188520532547966,-0.0018186606210217975,-0.04276156974505412,0.06307518179511433,0.001087366072649751
0.003,0.155681,1.09626,0.972313,-0.0616114,0.155895,-0.221901,0.16285,0.0196514,0,-0.0031447369147236115,0.38646913265007854,-0.09448181011199053,-0.02389475936406713,0.142549907099255,-0.05360787475072781,0.06974823233448729,-0.0049576254880564375
0.004,-0.0518118,1.01622,0.924489,-0.0416896,0.124642,-0.190777,0.120308,0.0138197,0,-0.1950652368433244,0.3846808432842629,-0.12490504231122233,-0.013622609796421388,0.12574377034316603,-0.02556979697063781,0.03621552168078066,-0.008619478010614582
0.005,-0.151617,0.914642,0.876142,-0.0240153,0.207931,-0.181589,0.0862617,0.0116066,0,-0.2729004043329702,0.34930509925617503,-0.1115373331813106,-0.003758785471384623,0.20407986677833853,-0.013989507259460318,0.008860575746836376,-0.007364222526704524
0.006,0.00451773,0.831277,0.962792,0.00575577,0.182238,-0.185662,0.0668918,0.0132358,0,-0.10656890898520285,0.32038459291240606,-0.00046520134668358304,0.01602079885435644,0.19177924490793885,-0.02245065917797002,-0.000245057780219847,-0.003570065887041631
0.007,0.0780118,0.661367,0.935857,0.0180689,-0.0342655,-0.186902,0.0418976,0.0117816,0,-0.010276819630665623,0.1993310579664152,0.036518415681431306,0.021609160402395185,-0.03307344162358004,-0.02382072060943005,-0.017460130839223945,-0.0020570220176783054
0.008,0.123566,0.484071,0.910156,0.0265746,-0.102283,-0.182095,0.0207645,0.00626258,0,0.039239618126908314,0.062244839462992946,0.04636905863588481,0.02069963247598693,-0.08980578260264065,-0.024498232967764287,-0.028852183893333945,-0.006015612278616122
0.009,0.121937,0.31245,0.860634,0.0303071,-0.00277782,-0.185527,0.0130555,0.00437204,0,0.06024820175598039,-0.06212782546962026,0.06249817723742989,0.019073752777139838,0.0009334475693220587,-0.03064175594343819,-0.0292767994992054,-0.006064668185355295
0.01,0.0520011,0.132951,0.770173,0.0426496,0.024105,-0.183217,0.00635026,0.0112909,0,-0.010679967174813843,-0.19319237084092675,0.020003933901388736,0.02339384239909146,0.037637973268692185,-0.0345947403062606,-0.028293812267319727,0.0016058928844300776
0.011,0.0598259,-0.0496792,0.665488,0.0566333,0.0179165,-0.170965,-0.000850001,0.0129844,0,0.019178841374887096,-0.3075431984474206,-0.01873127361615921,0.03338861529345631,0.026638119341293415,-0.027270398460625254,-0.029842596474381818,0.003924518861279466
0.012,-0.0326376,-0.216401,0.562668,0.0662364,0.0604932,-0.166495,-0.00132846,0.0108651,0,-0.07638469906627807,-0.3945020313419132,-0.06339043231185815,0.036845879432352506,0.07905391719677678,-0.029555788293521495,-0.02522352010157742,0.0020804131230049735
0.013,-0.246839,-0.356561,0.47913,0.0684253,0.139019,-0.168008,-0.00096909,0.00760099,0,-0.2693828956593437,-0.42881750193478474,-0.08299475397190276,0.036194347353012885,0.16055698815808073,-0.03765629366560472,-0.020963564021281227,-0.001311450566164855
0.014,-0.0850641,-0.4888,0.414147,0.0719906,0.077037,-0.16115,-0.00343231,-0.00158308,0,-0.10958060364755551,-0.4393109672671572,-0.0843916367958855,0.03556674407843207,0.10926299713310468,-0.037939956748774914,-0.02023696490396366,-0.00999551058039891
0.015,0.0322911,-0.616458,0.376868,0.0738646,-0.0346648,-0.150624,-0.00546969,-0.006578,0,0.027662345963612806,-0.4234132035686161,-0.06203860346281446,0.03545057338372466,0.009824730049813782,-0.03518254564794589,-0.019221907900419565,-0.015128220935845803
0.016,-0.060404,-0.720444,0.348023,0.0735431,-0.0033241,-0.139107,-0.00783035,-0.00720981,0,-0.06348090697692668,-0.37230761608341456,-0.027118651890811203,0.0326633212807694,0.05184523337888565,-0.031329598037399535,-0.018804793639227494,-0.014345445019081847
0.017,-0.0144472,-0.817787,0.322278,0.0706106,0.0893436,-0.128914,-0.0104451,-0.00336628,0,3.983328867076391e-05,-0.3064010498773706,0.0013879691724928145,0.028407224081548856,0.16443984158017635,-0.029837023783229624,-0.01786803423137502,-0.010034129154563106
0.018,0.0868218,-0.928144,0.307057,0.0675678,-0.00475343,-0.122029,-0.0139607,-0.00278395,0,0.10693098469322052,-0.252974861142297,0.04645719862036761,0.02431616551320284,0.07862655360606624,-0.031445851000007026,-0.01754238487078848,-0.006836237408690339
0.019,0.0414263,-1.02579,0.305838,0.0679828,-0.182456,-0.113053,-0.0153832,-0.000767011,0,0.07521722323226067,-0.19582062688742596,0.09493987885953682,0.02413653607938705,-0.07546386169686553,-0.032073995222337885,-0.013953023489468025,-0.003586073305203381
0.02,-0.0208572,-1.09785,0.30449,0.0628609,-0.219487,-0.0923943,-0.0164012,0.00530787,0,0.021233873492307015,-0.12423232021268127,0.14941487479620358,0.01919228347175167,-0.10939776508737024,-0.0210434697132395,-0.009427621541790117,0.00598345368072812
0.021,-0.0943095,-1.14618,0.309259,0.056543,-0.342528,-0.0667673,-0.0198901,0.00773292,0,-0.043963913539346075,-0.05071604404921387,0.2018272331417731,0.013317016235089409,-0.20977633298234374,-0.005963914324521402,-0.006494659882994497,0.010032265469155834
0.022,-0.147678,-1.18816,0.290046,0.0527819,-0.366355,-0.0469737,-0.024054,0.00699483,0,-0.08894726366451161,0.01200099510387187,0.23525897542219595,0.010965652365490611,-0.23721564617157515,0.0029800767178816893,-0.003977884513626509,0.012846908372284558
