Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.092442,-0.0190443,0.166165,0.0689111,0.00769483,-0.179243,0.0085025,0.0876483,0,0.04451905972806391,-0.03299273448448779,-0.04585648708555861,-0.02416351353931972,0.01420206124369092,-0.013273993583736982,-0.0011148114688317612,0.0015158722283467932
0.001,0.081517,-0.0173089,0.176345,0.0732134,0.00155844,-0.16485,0.00794732,0.0767715,0,0.04091992853598343,-0.03642983310594102,-0.036552837848756466,-0.02146113591124568,0.009220339876083887,-0.007555111463595829,-0.0005222672761240745,-0.0010965367717483342
0.002,0.0797906,-0.0181325,0.180024,0.0780274,-0.00365062,-0.149355,0.00473235,0.0796881,0,0.03824496009951785,-0.04088071019614788,-0.02965614195809611,-0.017428158022248647,0.004527075675857342,-0.0010793212808997837,-0.002436938164687425,0.009793655594646117
0.003,0.0137131,-0.0168924,0.179443,0.0881765,-0.00376369,-0.130159,0.000671272,0.0852329,0,-0.018609000069040055,-0.042845863067603636,-0.02684766825303281,-0.008126406533843961,0.0050668843477274005,0.009650490148423231,-0.005696053070586157,0.026344066174130966
0.004,-0.0179732,-0.0138742,0.180109,0.101391,-0.00231605,-0.119228,-0.00479011,0.0837607,0,-0.05015380420656229,-0.042093581123729955,-0.019414511935287645,0.004938812716332336,0.00687849156609175,0.011373076635508291,-0.010150431270696623,0.03356315367934196
0.005,-0.011956,-0.00792351,0.186758,0.110724,-0.00378485,-0.118304,-0.00999011,0.0804823,0,-0.03388198187705688,-0.03886836573489075,-0.006921070603744711,0.014417626732648318,0.005919527447885178,0.004855307721698462,-0.015309124070481106,0.04014288110475654
0.006,-0.0471844,0.000510341,0.192077,0.112348,-0.00633423,-0.130926,-0.00924673,0.0813215,0,-0.06812765071543417,-0.03313187296137402,0.006235724982752116,0.016595223891134603,0.003999141623199387,-0.016583121780654915,-0.01405250353726544,0.04689452642021358
0.007,-0.0949633,0.0103077,0.199694,0.115072,-0.0076637,-0.169228,-0.00409214,0.0814269,0,-0.10610043295075926,-0.02746321134623285,0.019626945587012494,0.020423145071908518,0.0033647878170337984,-0.061531350045439276,-0.009651235715882835,0.05244170813418336
0.008,-0.0666807,0.0226129,0.207754,0.117267,-0.0150115,-0.188884,0.00694765,0.0801671,0,-0.07678349297602446,-0.019884099819486065,0.03418508675851322,0.023765038674898587,-0.0028755526053333602,-0.0898458648808848,0.001556807523703181,0.052434178703180984
0.009,-0.038975,0.0383935,0.223154,0.114699,-0.0239328,-0.202863,0.0222545,0.0727587,0,-0.04122502071281284,-0.0107900968619049,0.05349423452823292,0.022972554770275547,-0.010840797397238047,-0.11082940252100343,0.015693054585638105,0.04507593900607706
0.01,-0.0254578,0.0584379,0.239009,0.120057,-0.0298729,-0.211046,0.0276398,0.0657626,0,-0.02741142845906696,0.0020864665635291803,0.0735051249044855,0.029860366759447414,-0.015345169961278422,-0.12830434520088502,0.02130534770327451,0.03548129368524791
0.011,0.00264548,0.0819722,0.251511,0.12578,-0.0324736,-0.190002,0.0307999,0.0619963,0,0.00571812048981736,0.01671007623174231,0.08803539897133292,0.03764641617593158,-0.01698201451029511,-0.11602813773841153,0.023467088481139764,0.028142680684692903
0.012,0.00552196,0.103331,0.264482,0.126771,-0.029329,-0.145303,0.0312998,0.057484,0,0.007861327518390658,0.02959578833168187,0.10379557399534363,0.040375238663845785,-0.01255251933517041,-0.08200340319715554,0.024653431893242757,0.02028486306011495
0.013,-0.0161998,0.116229,0.256411,0.125046,-0.0247929,-0.102515,0.0344553,0.0523497,0,-0.011575895520423804,0.033144935572677295,0.09769009862093181,0.04071342693439817,-0.007505569706488828,-0.050564492446465666,0.027462644658178614,0.011451626119966488
0.014,0.00342231,0.112484,0.221699,0.124497,-0.0226302,-0.0680753,0.0341956,0.04529,0,0.006668567649760154,0.021820281037403667,0.06681561641494684,0.04207665278541606,-0.004802942609462044,-0.028317094621782682,0.028485755317036367,0.003999255971506322
0.015,0.0103199,0.109281,0.194021,0.124216,-0.0203969,-0.0418,0.030987,0.0380343,0,0.014061604909383078,0.011224514519327669,0.043692438691872115,0.04379436137399411,-0.002936990679182936,-0.015668791773316402,0.02569805502100555,-0.003814224214478595
0.016,-0.00231218,0.110793,0.178251,0.119873,-0.0181138,-0.0107145,0.0238408,0.0299509,0,0.0002792121273421915,0.008216579121235117,0.03529563797789295,0.04166456227787003,-0.001292639629973535,0.002378269687192028,0.020187946511499813,-0.007159571966683395
0.017,-0.0139505,0.114202,0.169279,0.112025,-0.0150913,0.0370205,0.0133582,0.0226304,0,-0.011296061719990159,0.007999518380405843,0.03545121528924294,0.03591168639307181,0.00032923017476937586,0.03559488090136294,0.010579556199380074,-0.01068520749080985
0.018,-0.0203772,0.118476,0.1591,0.101185,-0.0149933,0.0788526,0.00363151,0.00822834,0,-0.017788648039665088,0.011848242022751136,0.037309389889004674,0.02778895968493077,-0.0014578637727198501,0.06477892515910652,0.002310325483929395,-0.01593800920503655
0.019,-0.0144589,0.123425,0.145791,0.0913648,-0.0124497,0.135068,-0.00535931,-0.00790645,0,-0.011134383712482973,0.017261443535329383,0.037812141870521794,0.020419688091520855,-0.0011302259724784098,0.1074998997318464,-0.005930438250936149,-0.02546321247141987
